Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long,XYZ
1500568502080,lauren,PebbleTimeSteel,-533,515,-1346,30.6192874,-96.339554,Z
1500568502110,lauren,PebbleTimeSteel,-545,222,-374,30.6192874,-96.339554,Z
1500568502150,lauren,PebbleTimeSteel,-410,374,-955,30.6192874,-96.339554,Y
1500568502190,lauren,PebbleTimeSteel,-346,-240,-338,30.6192874,-96.339554,Y
1500568502230,lauren,PebbleTimeSteel,-51,-205,-941,30.6192874,-96.339554,Z
1500568502270,lauren,PebbleTimeSteel,-361,105,-1237,30.6192874,-96.339554,Y
1500568502310,lauren,PebbleTimeSteel,29,92,-705,30.6192874,-96.339554,X
1500568502350,lauren,PebbleTimeSteel,369,473,-1527,30.6192874,-96.339554,Y
1500568502390,lauren,PebbleTimeSteel,-262,266,215,30.6192874,-96.339554,Y
1500568502430,lauren,PebbleTimeSteel,-336,16,-421,30.6192874,-96.339554,Z
1500568502470,lauren,PebbleTimeSteel,2,-509,-1008,30.6192874,-96.339554,X
1500568502520,lauren,PebbleTimeSteel,-737,45,-886,30.6192874,-96.339554,Y
1500568502560,lauren,PebbleTimeSteel,357,-273,-913,30.6192874,-96.339554,Z
1500568502600,lauren,PebbleTimeSteel,-324,-260,-1078,30.6192874,-96.339554,Z
1500568502640,lauren,PebbleTimeSteel,-375,-127,-516,30.6192874,-96.339554,Z
1500568502680,lauren,PebbleTimeSteel,182,-143,-1616,30.6192874,-96.339554,Z
1500568502720,lauren,PebbleTimeSteel,-350,5,-517,30.6192874,-96.339554,X
1500568502760,lauren,PebbleTimeSteel,-819,-486,-788,30.6192874,-96.339554,X
1500568502800,lauren,PebbleTimeSteel,-348,-236,-230,30.6192874,-96.339554,Y
1500568502840,lauren,PebbleTimeSteel,-57,-74,-1464,30.6192874,-96.339554,Z
1500568502880,lauren,PebbleTimeSteel,-617,114,-425,30.6192874,-96.339554,X
1500568502920,lauren,PebbleTimeSteel,-362,-30,-1456,30.6192874,-96.339554,Z
1500568502960,lauren,PebbleTimeSteel,-369,338,-857,30.6192874,-96.339554,X
1500568503000,lauren,PebbleTimeSteel,-41,62,-866,30.6192874,-96.339554,Y
1500568503040,lauren,PebbleTimeSteel,-376,-495,-432,30.6192874,-96.339554,X
1500568503080,lauren,PebbleTimeSteel,-791,-39,-358,30.6192874,-96.339554,Y
1500568503120,lauren,PebbleTimeSteel,-237,-39,-1355,30.6192874,-96.339554,Y
1500568503160,lauren,PebbleTimeSteel,-610,200,-718,30.6192874,-96.339554,Y
1500568503200,lauren,PebbleTimeSteel,-259,261,-1255,30.6192874,-96.339554,Z
1500568503240,lauren,PebbleTimeSteel,-462,90,-947,30.6192874,-96.339554,Z
1500568503280,lauren,PebbleTimeSteel,-976,210,-793,30.6192874,-96.339554,X
1500568503320,lauren,PebbleTimeSteel,-538,-21,-847,30.6192874,-96.339554,Y
1500568503360,lauren,PebbleTimeSteel,-316,93,-1004,30.6192874,-96.339554,X
1500568503400,lauren,PebbleTimeSteel,-359,161,-843,30.6192874,-96.339554,Z
1500568503440,lauren,PebbleTimeSteel,76,-166,-799,30.6192874,-96.339554,X
1500568503480,lauren,PebbleTimeSteel,-349,202,-1272,30.6192874,-96.339554,Y
1500568503520,lauren,PebbleTimeSteel,-563,-76,-672,30.6192874,-96.339554,Y
1500568503560,lauren,PebbleTimeSteel,130,101,-1214,30.6192874,-96.339554,Y
1500568503600,lauren,PebbleTimeSteel,-1299,-255,-99,30.6192874,-96.339554,Y
1500568503640,lauren,PebbleTimeSteel,-650,-558,-702,30.6192874,-96.339554,Y
1500568503680,lauren,PebbleTimeSteel,-212,-432,-611,30.6192874,-96.339554,Y
1500568503720,lauren,PebbleTimeSteel,-878,-72,-525,30.6192874,-96.339554,Y
1500568503760,lauren,PebbleTimeSteel,202,-120,-811,30.6192874,-96.339554,Y
1500568503800,lauren,PebbleTimeSteel,-671,-222,-127,30.6192874,-96.339554,Y
1500568503840,lauren,PebbleTimeSteel,-448,184,-1079,30.6192874,-96.339554,Y
1500568503880,lauren,PebbleTimeSteel,-248,122,-1026,30.6192874,-96.339554,X
1500568503920,lauren,PebbleTimeSteel,38,80,-780,30.6192874,-96.339554,Y
1500568503960,lauren,PebbleTimeSteel,-107,169,-1264,30.6192874,-96.339554,X
1500568504000,lauren,PebbleTimeSteel,-87,186,-877,30.6192874,-96.339554,Y
1500568504040,lauren,PebbleTimeSteel,-734,166,-1326,30.6192874,-96.339554,Z
1500568504080,lauren,PebbleTimeSteel,-193,373,350,30.6192874,-96.339554,Y
1500568504120,lauren,PebbleTimeSteel,-455,-351,-836,30.6192874,-96.339554,Y
1500568504160,lauren,PebbleTimeSteel,-559,-103,-233,30.6192874,-96.339554,Y
1500568504200,lauren,PebbleTimeSteel,-390,31,-890,30.6192874,-96.339554,Y
1500568504240,lauren,PebbleTimeSteel,-441,129,-726,30.6192874,-96.339554,Z
1500568504280,lauren,PebbleTimeSteel,-426,70,-858,30.6192874,-96.339554,Z
1500568504320,lauren,PebbleTimeSteel,-347,-125,-623,30.6192874,-96.339554,Y
1500568504360,lauren,PebbleTimeSteel,-380,-143,-1147,30.6192874,-96.339554,Z
1500568504400,lauren,PebbleTimeSteel,-342,22,-690,30.6192874,-96.339554,X
1500568504440,lauren,PebbleTimeSteel,-279,-68,-1436,30.6192874,-96.339554,Z
1500568504480,lauren,PebbleTimeSteel,-608,-91,-846,30.6192874,-96.339554,Y
1500568504520,lauren,PebbleTimeSteel,-122,-176,-714,30.6192874,-96.339554,Y
1500568504560,lauren,PebbleTimeSteel,-546,-281,-558,30.6192874,-96.339554,Y
1500568504600,lauren,PebbleTimeSteel,-172,111,-671,30.6192874,-96.339554,Z
1500568504640,lauren,PebbleTimeSteel,-669,-106,-676,30.6192874,-96.339554,Z
1500568504680,lauren,PebbleTimeSteel,-437,428,-900,30.6192874,-96.339554,X
1500568504720,lauren,PebbleTimeSteel,-11,123,-1489,30.6192874,-96.339554,Y
1500568504760,lauren,PebbleTimeSteel,-453,116,-55,30.6192874,-96.339554,Y
1500568504800,lauren,PebbleTimeSteel,-354,144,-911,30.6192874,-96.339554,Z
1500568504840,lauren,PebbleTimeSteel,-780,109,-627,30.6192874,-96.339554,Y
1500568504880,lauren,PebbleTimeSteel,-619,20,-627,30.6192874,-96.339554,X
1500568504920,lauren,PebbleTimeSteel,-620,-152,-331,30.6192874,-96.339554,Y
1500568504960,lauren,PebbleTimeSteel,-462,-86,-1037,30.6192874,-96.339554,X
1500568505000,lauren,PebbleTimeSteel,-355,10,-689,30.6192874,-96.339554,Y
1500568505040,lauren,PebbleTimeSteel,-231,122,-857,30.6192874,-96.339554,X
1500568505080,lauren,PebbleTimeSteel,-30,-41,-1148,30.6192874,-96.339554,Z
1500568505120,lauren,PebbleTimeSteel,-261,203,-999,30.6192874,-96.339554,Y
1500568505160,lauren,PebbleTimeSteel,207,317,-1133,30.6192874,-96.339554,Z
1500568505200,lauren,PebbleTimeSteel,-471,164,-1087,30.6192874,-96.339554,Z
1500568505240,lauren,PebbleTimeSteel,-291,253,-170,30.6192874,-96.339554,X
1500568505280,lauren,PebbleTimeSteel,-962,268,-1343,30.6192874,-96.339554,Z
1500568505320,lauren,PebbleTimeSteel,-21,353,-416,30.6192874,-96.339554,X
1500568505360,lauren,PebbleTimeSteel,-472,-268,-751,30.6192874,-96.339554,Z
1500568505400,lauren,PebbleTimeSteel,-210,-102,-406,30.6192874,-96.339554,Y
1500568505440,lauren,PebbleTimeSteel,-148,111,-1072,30.6192874,-96.339554,X
1500568505480,lauren,PebbleTimeSteel,-133,60,-1093,30.6192874,-96.339554,Y
1500568505520,lauren,PebbleTimeSteel,-456,107,-698,30.6192874,-96.339554,X
1500568505560,lauren,PebbleTimeSteel,-69,177,-792,30.6192874,-96.339554,X
1500568505600,lauren,PebbleTimeSteel,-282,-283,-1273,30.6192874,-96.339554,X
1500568505640,lauren,PebbleTimeSteel,-798,-521,-387,30.6192874,-96.339554,Z
1500568505680,lauren,PebbleTimeSteel,-395,-210,-1183,30.6192874,-96.339554,Z
1500568505720,lauren,PebbleTimeSteel,-432,139,-220,30.6192874,-96.339554,X
1500568505760,lauren,PebbleTimeSteel,-197,-178,-821,30.6192874,-96.339554,X
1500568505800,lauren,PebbleTimeSteel,-432,106,-468,30.6192874,-96.339554,Z
1500568505840,lauren,PebbleTimeSteel,-648,37,-1148,30.6192874,-96.339554,Z
1500568505880,lauren,PebbleTimeSteel,-290,-185,-1153,30.6192874,-96.339554,Z
1500568505920,lauren,PebbleTimeSteel,-550,45,-497,30.6192874,-96.339554,Z
1500568505960,lauren,PebbleTimeSteel,-243,-139,-429,30.6192874,-96.339554,Y
1500568506000,lauren,PebbleTimeSteel,-684,-98,-1062,30.6192874,-96.339554,X
1500568506040,lauren,PebbleTimeSteel,-295,-371,-715,30.6192874,-96.339554,X
1500568506080,lauren,PebbleTimeSteel,-318,-173,-1626,30.6192874,-96.339554,Y
1500568506120,lauren,PebbleTimeSteel,-277,-196,-773,30.6192874,-96.339554,Y
1500568506160,lauren,PebbleTimeSteel,-876,159,-646,30.6192874,-96.339554,X
1500568506200,lauren,PebbleTimeSteel,-537,92,-831,30.6192874,-96.339554,Y
1500568506240,lauren,PebbleTimeSteel,-1055,327,-940,30.6192874,-96.339554,Z
1500568506280,lauren,PebbleTimeSteel,-769,-307,-382,30.6192874,-96.339554,Y
1500568506320,lauren,PebbleTimeSteel,-275,54,-1232,30.6192874,-96.339554,Z
1500568506360,lauren,PebbleTimeSteel,316,52,-733,30.6192874,-96.339554,Z
1500568506400,lauren,PebbleTimeSteel,-482,401,-709,30.6192874,-96.339554,Z
1500568506440,lauren,PebbleTimeSteel,-292,46,-583,30.6192874,-96.339554,Y
1500568506480,lauren,PebbleTimeSteel,-416,164,-1208,30.6192874,-96.339554,X
1500568506520,lauren,PebbleTimeSteel,423,88,-1093,30.6192874,-96.339554,Y
1500568506560,lauren,PebbleTimeSteel,-305,196,-1078,30.6192874,-96.339554,Y
1500568506600,lauren,PebbleTimeSteel,-499,454,-777,30.6192874,-96.339554,Z
1500568506640,lauren,PebbleTimeSteel,-453,-120,-962,30.6192874,-96.339554,X
1500568506680,lauren,PebbleTimeSteel,-467,59,-1073,30.6192874,-96.339554,X
1500568506720,lauren,PebbleTimeSteel,355,166,-1065,30.6192874,-96.339554,Z
1500568506760,lauren,PebbleTimeSteel,-542,-736,-641,30.6192874,-96.339554,X
1500568506800,lauren,PebbleTimeSteel,-6,-19,-1271,30.6192874,-96.339554,X
1500568506840,lauren,PebbleTimeSteel,65,98,-1132,30.6192874,-96.339554,X
1500568506880,lauren,PebbleTimeSteel,25,184,-846,30.6192874,-96.339554,X
1500568506920,lauren,PebbleTimeSteel,-334,144,-816,30.6192874,-96.339554,Z
1500568506960,lauren,PebbleTimeSteel,-700,6,-818,30.6192874,-96.339554,X
1500568507000,lauren,PebbleTimeSteel,-326,8,-851,30.6192874,-96.339554,Z
1500568507040,lauren,PebbleTimeSteel,-421,-5,-488,30.6192874,-96.339554,X
1500568507080,lauren,PebbleTimeSteel,-451,7,-1002,30.6192874,-96.339554,Y
1500568507120,lauren,PebbleTimeSteel,-645,-127,-500,30.6192874,-96.339554,Y
1500568507160,lauren,PebbleTimeSteel,-537,458,-597,30.6192874,-96.339554,Z
1500568507200,lauren,PebbleTimeSteel,69,-57,-1171,30.6192874,-96.339554,X
1500568507240,lauren,PebbleTimeSteel,-562,71,-581,30.6192874,-96.339554,X
1500568507280,lauren,PebbleTimeSteel,-289,-44,-997,30.6192874,-96.339554,Z
1500568507320,lauren,PebbleTimeSteel,-330,6,-1131,30.6192874,-96.339554,X
1500568507360,lauren,PebbleTimeSteel,-375,108,139,30.6192874,-96.339554,Z
1500568507400,lauren,PebbleTimeSteel,-653,-333,-921,30.6192874,-96.339554,X
1500568507440,lauren,PebbleTimeSteel,-526,26,-141,30.6192874,-96.339554,X
