Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long,XYZ
1500568816960,maeve,PebbleTimeSteel,-602,-149,-1017,30.6189364,-96.3397255,Y
1500568817000,maeve,PebbleTimeSteel,-697,-159,-811,30.6189364,-96.3397255,Y
1500568817040,maeve,PebbleTimeSteel,-360,12,-465,30.6189364,-96.3397255,Y
1500568817090,maeve,PebbleTimeSteel,-579,-8,-1000,30.6189364,-96.3397255,Y
1500568817130,maeve,PebbleTimeSteel,-232,295,-83,30.6189364,-96.3397255,Y
1500568817170,maeve,PebbleTimeSteel,-366,107,-1283,30.6189364,-96.3397255,Z
1500568817210,maeve,PebbleTimeSteel,-281,274,-722,30.6189364,-96.3397255,Y
1500568817250,maeve,PebbleTimeSteel,219,96,-1445,30.6189364,-96.3397255,Y
1500568817290,maeve,PebbleTimeSteel,-776,117,87,30.6189364,-96.3397255,Y
1500568817330,maeve,PebbleTimeSteel,-417,63,-1634,30.6189364,-96.3397255,X
1500568817370,maeve,PebbleTimeSteel,-218,-41,-1159,30.6189364,-96.3397255,Z
1500568817410,maeve,PebbleTimeSteel,0,203,-1102,30.6189364,-96.3397255,X
1500568817450,maeve,PebbleTimeSteel,-377,-27,-580,30.6189364,-96.3397255,Y
1500568817490,maeve,PebbleTimeSteel,-502,-34,5,30.6189364,-96.3397255,Y
1500568817530,maeve,PebbleTimeSteel,-252,-203,-1651,30.6189364,-96.3397255,Z
1500568817570,maeve,PebbleTimeSteel,-65,291,-416,30.6189364,-96.3397255,Z
1500568817610,maeve,PebbleTimeSteel,-482,-147,-1177,30.6189364,-96.3397255,Y
1500568817650,maeve,PebbleTimeSteel,-555,-25,-687,30.6189364,-96.3397255,Z
1500568817690,maeve,PebbleTimeSteel,-749,-137,-557,30.6189364,-96.3397255,Z
1500568817730,maeve,PebbleTimeSteel,-263,-35,-950,30.6189364,-96.3397255,Y
1500568817770,maeve,PebbleTimeSteel,-152,-228,-894,30.6189364,-96.3397255,Y
1500568817810,maeve,PebbleTimeSteel,-256,-180,-823,30.6189364,-96.3397255,Y
1500568817850,maeve,PebbleTimeSteel,528,106,-1350,30.6189364,-96.3397255,Z
1500568817890,maeve,PebbleTimeSteel,-355,118,-986,30.6189364,-96.3397255,Y
1500568817930,maeve,PebbleTimeSteel,-156,377,-1463,30.6189364,-96.3397255,X
1500568817970,maeve,PebbleTimeSteel,-458,-17,-970,30.6189364,-96.3397255,Y
1500568818010,maeve,PebbleTimeSteel,126,79,-1614,30.6189364,-96.3397255,X
1500568818050,maeve,PebbleTimeSteel,-968,-117,-964,30.6189364,-96.3397255,Z
1500568818090,maeve,PebbleTimeSteel,-404,-441,-856,30.6189364,-96.3397255,Y
1500568818130,maeve,PebbleTimeSteel,-364,-197,-155,30.6189364,-96.3397255,Z
1500568818170,maeve,PebbleTimeSteel,-483,-148,-986,30.6189364,-96.3397255,Y
1500568818210,maeve,PebbleTimeSteel,-561,51,-697,30.6189364,-96.3397255,X
1500568818250,maeve,PebbleTimeSteel,-63,567,-451,30.6189364,-96.3397255,Z
1500568818290,maeve,PebbleTimeSteel,255,67,-1298,30.6189364,-96.3397255,Z
1500568818330,maeve,PebbleTimeSteel,-347,-20,-252,30.6189364,-96.3397255,Z
1500568818370,maeve,PebbleTimeSteel,-458,141,-882,30.6189364,-96.3397255,Z
1500568818410,maeve,PebbleTimeSteel,27,199,-1583,30.6189364,-96.3397255,X
1500568818450,maeve,PebbleTimeSteel,-24,11,-1359,30.6189364,-96.3397255,Y
1500568818490,maeve,PebbleTimeSteel,-380,5,-312,30.6189364,-96.3397255,Y
1500568818530,maeve,PebbleTimeSteel,-153,-222,-712,30.6189364,-96.3397255,Z
1500568818570,maeve,PebbleTimeSteel,-756,-228,-768,30.6189364,-96.3397255,Z
1500568818610,maeve,PebbleTimeSteel,-153,-67,-1232,30.6189364,-96.3397255,Y
1500568818650,maeve,PebbleTimeSteel,-666,-69,-10,30.6189364,-96.3397255,X
1500568818690,maeve,PebbleTimeSteel,-273,-48,-1114,30.6189364,-96.3397255,X
1500568818730,maeve,PebbleTimeSteel,-512,164,-827,30.6189364,-96.3397255,Z
1500568818770,maeve,PebbleTimeSteel,-165,81,-599,30.6189364,-96.3397255,Y
1500568818810,maeve,PebbleTimeSteel,165,127,-1117,30.6189364,-96.3397255,X
1500568818850,maeve,PebbleTimeSteel,-197,-237,-620,30.6189364,-96.3397255,X
1500568818890,maeve,PebbleTimeSteel,295,103,-1268,30.6189364,-96.3397255,X
1500568818930,maeve,PebbleTimeSteel,-142,-51,-809,30.6189364,-96.3397255,Y
1500568818970,maeve,PebbleTimeSteel,-330,17,-1272,30.6189364,-96.3397255,Y
1500568819010,maeve,PebbleTimeSteel,-200,67,-966,30.6189364,-96.3397255,Z
1500568819050,maeve,PebbleTimeSteel,-705,86,-957,30.6189364,-96.3397255,X
1500568819090,maeve,PebbleTimeSteel,-325,176,-699,30.6189364,-96.3397255,Z
1500568819130,maeve,PebbleTimeSteel,-149,39,-787,30.6189364,-96.3397255,Y
1500568819170,maeve,PebbleTimeSteel,-870,35,-353,30.6189364,-96.3397255,X
1500568819210,maeve,PebbleTimeSteel,-128,39,-163,30.6189364,-96.3397255,Y
1500568819250,maeve,PebbleTimeSteel,-888,140,-531,30.6189364,-96.3397255,X
1500568819290,maeve,PebbleTimeSteel,396,51,-1162,30.6189364,-96.3397255,X
1500568819330,maeve,PebbleTimeSteel,-615,14,-294,30.6189364,-96.3397255,X
1500568819370,maeve,PebbleTimeSteel,211,54,-892,30.6189364,-96.3397255,X
1500568819410,maeve,PebbleTimeSteel,-807,-113,-2481,30.6189364,-96.3397255,X
1500568819450,maeve,PebbleTimeSteel,-358,217,139,30.6189364,-96.3397255,Z
1500568819500,maeve,PebbleTimeSteel,-567,-312,-2037,30.6189364,-96.3397255,Y
1500568819540,maeve,PebbleTimeSteel,-343,253,169,30.6189364,-96.3397255,Z
1500568819580,maeve,PebbleTimeSteel,-1109,-255,-964,30.6189364,-96.3397255,Y
1500568819620,maeve,PebbleTimeSteel,-400,-35,-809,30.6189364,-96.3397255,X
1500568819660,maeve,PebbleTimeSteel,-439,334,-902,30.6189364,-96.3397255,Z
1500568819690,maeve,PebbleTimeSteel,-369,148,46,30.6189364,-96.3397255,Y
1500568819730,maeve,PebbleTimeSteel,-285,132,-928,30.6189364,-96.3397255,X
1500568819770,maeve,PebbleTimeSteel,-82,88,-756,30.6189364,-96.3397255,Y
1500568819810,maeve,PebbleTimeSteel,-211,334,-1043,30.6189364,-96.3397255,Z
1500568819850,maeve,PebbleTimeSteel,10,-86,-1705,30.6189364,-96.3397255,X
1500568819890,maeve,PebbleTimeSteel,90,-419,-1544,30.6189364,-96.3397255,Y
1500568819930,maeve,PebbleTimeSteel,-622,-245,-1145,30.6189364,-96.3397255,Y
1500568819970,maeve,PebbleTimeSteel,-500,-183,-1038,30.6189364,-96.3397255,Z
1500568820010,maeve,PebbleTimeSteel,-230,12,-997,30.6189364,-96.3397255,X
1500568820050,maeve,PebbleTimeSteel,-475,80,-842,30.6189364,-96.3397255,X
1500568820100,maeve,PebbleTimeSteel,-240,5,-1049,30.6189364,-96.3397255,Y
1500568820140,maeve,PebbleTimeSteel,-572,-57,82,30.6189364,-96.3397255,X
1500568820180,maeve,PebbleTimeSteel,-174,-146,-1349,30.6189364,-96.3397255,X
1500568820220,maeve,PebbleTimeSteel,-86,-87,-1706,30.6189364,-96.3397255,X
1500568820260,maeve,PebbleTimeSteel,-367,341,-365,30.6189364,-96.3397255,Y
1500568820300,maeve,PebbleTimeSteel,-680,181,-1296,30.6189364,-96.3397255,Y
1500568820340,maeve,PebbleTimeSteel,-421,179,-684,30.6189364,-96.3397255,Z
1500568820380,maeve,PebbleTimeSteel,-440,135,-419,30.6189364,-96.3397255,Y
1500568820420,maeve,PebbleTimeSteel,-358,215,-745,30.6189364,-96.3397255,Z
1500568820460,maeve,PebbleTimeSteel,-245,-202,-463,30.6189364,-96.3397255,Z
1500568820500,maeve,PebbleTimeSteel,-316,82,-504,30.6189364,-96.3397255,X
1500568820540,maeve,PebbleTimeSteel,-251,28,-1007,30.6189364,-96.3397255,Y
1500568820580,maeve,PebbleTimeSteel,-373,-31,-623,30.6189364,-96.3397255,X
1500568820620,maeve,PebbleTimeSteel,-441,177,-806,30.6189364,-96.3397255,X
1500568820660,maeve,PebbleTimeSteel,-658,-19,-669,30.6189364,-96.3397255,Y
1500568820700,maeve,PebbleTimeSteel,-307,123,-1154,30.6189364,-96.3397255,X
1500568820740,maeve,PebbleTimeSteel,-463,-6,-920,30.6189364,-96.3397255,Y
1500568820780,maeve,PebbleTimeSteel,-204,87,-282,30.6189364,-96.3397255,X
1500568820820,maeve,PebbleTimeSteel,-400,-2,-1046,30.6189364,-96.3397255,Y
1500568820860,maeve,PebbleTimeSteel,69,97,-335,30.6189364,-96.3397255,Y
1500568820900,maeve,PebbleTimeSteel,-274,-113,-1001,30.6189364,-96.3397255,Y
1500568820940,maeve,PebbleTimeSteel,-746,-77,-763,30.6189364,-96.3397255,Y
1500568820980,maeve,PebbleTimeSteel,-77,-2,-1238,30.6189364,-96.3397255,Z
1500568821020,maeve,PebbleTimeSteel,-473,-323,-782,30.6189364,-96.3397255,X
1500568821060,maeve,PebbleTimeSteel,-661,9,-799,30.6189364,-96.3397255,Y
1500568821100,maeve,PebbleTimeSteel,-837,-98,-432,30.6189364,-96.3397255,X
1500568821140,maeve,PebbleTimeSteel,-668,-99,-324,30.6189364,-96.3397255,Z
1500568821180,maeve,PebbleTimeSteel,-751,-40,-459,30.6189364,-96.3397255,Z
1500568821220,maeve,PebbleTimeSteel,-56,77,-745,30.6189364,-96.3397255,X
1500568821260,maeve,PebbleTimeSteel,-511,-22,-1433,30.6189364,-96.3397255,Z
1500568821300,maeve,PebbleTimeSteel,-552,-464,-648,30.6189364,-96.3397255,X
1500568821340,maeve,PebbleTimeSteel,-442,8,-1468,30.6189364,-96.3397255,Y
1500568821380,maeve,PebbleTimeSteel,-41,243,-806,30.6189364,-96.3397255,X
1500568821420,maeve,PebbleTimeSteel,-728,370,-1889,30.6189364,-96.3397255,Z
1500568821460,maeve,PebbleTimeSteel,-396,-30,-1318,30.6189364,-96.3397255,Y
1500568821500,maeve,PebbleTimeSteel,-118,117,-618,30.6189364,-96.3397255,X
1500568821540,maeve,PebbleTimeSteel,-398,7,-1183,30.6189364,-96.3397255,X
1500568821580,maeve,PebbleTimeSteel,-466,-258,-1043,30.6189364,-96.3397255,Y
1500568821620,maeve,PebbleTimeSteel,-740,-207,-391,30.6189364,-96.3397255,X
1500568821660,maeve,PebbleTimeSteel,-114,-78,-1491,30.6189364,-96.3397255,Y
1500568821700,maeve,PebbleTimeSteel,-569,92,-668,30.6189364,-96.3397255,X
1500568821740,maeve,PebbleTimeSteel,-256,177,-1246,30.6189364,-96.3397255,Z
1500568821780,maeve,PebbleTimeSteel,-324,-15,-838,30.6189364,-96.3397255,Z
1500568821820,maeve,PebbleTimeSteel,-266,-6,-925,30.6189364,-96.3397255,Y
1500568821860,maeve,PebbleTimeSteel,-250,-151,-1116,30.6189364,-96.3397255,Z
1500568821900,maeve,PebbleTimeSteel,-143,12,-518,30.6189364,-96.3397255,X
1500568821940,maeve,PebbleTimeSteel,-242,-20,-1164,30.6189364,-96.3397255,X
1500568821980,maeve,PebbleTimeSteel,-316,-42,-507,30.6189364,-96.3397255,X
1500568822020,maeve,PebbleTimeSteel,-223,-207,-1264,30.6189364,-96.3397255,Z
1500568822060,maeve,PebbleTimeSteel,30,-240,-1516,30.6189364,-96.3397255,X
1500568822100,maeve,PebbleTimeSteel,-969,273,-680,30.6189364,-96.3397255,Y
1500568822140,maeve,PebbleTimeSteel,-369,306,-562,30.6189364,-96.3397255,Z
1500568822180,maeve,PebbleTimeSteel,-436,68,-1064,30.6189364,-96.3397255,Z
1500568822220,maeve,PebbleTimeSteel,-569,-120,-763,30.6189364,-96.3397255,X
1500568822260,maeve,PebbleTimeSteel,-232,-177,-1146,30.6189364,-96.3397255,Y
1500568822300,maeve,PebbleTimeSteel,-190,227,39,30.6189364,-96.3397255,X
1500568822340,maeve,PebbleTimeSteel,-401,82,-1525,30.6189364,-96.3397255,Y
1500568822380,maeve,PebbleTimeSteel,-355,134,-973,30.6189364,-96.3397255,X
1500568822420,maeve,PebbleTimeSteel,-84,32,-1733,30.6189364,-96.3397255,Y
1500568822460,maeve,PebbleTimeSteel,-40,307,-1187,30.6189364,-96.3397255,X
1500568822500,maeve,PebbleTimeSteel,-322,138,-253,30.6189364,-96.3397255,Y
1500568822540,maeve,PebbleTimeSteel,366,290,-950,30.6189364,-96.3397255,X
1500568822580,maeve,PebbleTimeSteel,-171,-19,-1238,30.6189364,-96.3397255,Y
1500568822620,maeve,PebbleTimeSteel,288,342,-511,30.6189364,-96.3397255,X
1500568822660,maeve,PebbleTimeSteel,-471,112,-1370,30.6189364,-96.3397255,Y
1500568822700,maeve,PebbleTimeSteel,-567,78,-540,30.6189364,-96.3397255,Y
1500568822740,maeve,PebbleTimeSteel,-495,-184,-2036,30.6189364,-96.3397255,Y
1500568822780,maeve,PebbleTimeSteel,-403,114,-1074,30.6189364,-96.3397255,Z
1500568822820,maeve,PebbleTimeSteel,-416,32,-1196,30.6189364,-96.3397255,Z
1500568822860,maeve,PebbleTimeSteel,-313,217,-834,30.6189364,-96.3397255,Y
1500568822900,maeve,PebbleTimeSteel,-374,-676,-342,30.6189364,-96.3397255,Y
1500568822940,maeve,PebbleTimeSteel,-189,-81,-837,30.6189364,-96.3397255,X
1500568822980,maeve,PebbleTimeSteel,5,24,-1427,30.6189364,-96.3397255,Y
1500568823020,maeve,PebbleTimeSteel,4,-14,-740,30.6189364,-96.3397255,Y
1500568823060,maeve,PebbleTimeSteel,64,165,-1118,30.6189364,-96.3397255,X
1500568823100,maeve,PebbleTimeSteel,-214,207,-855,30.6189364,-96.3397255,X
1500568823140,maeve,PebbleTimeSteel,-769,-66,-695,30.6189364,-96.3397255,X
1500568823180,maeve,PebbleTimeSteel,-227,110,-840,30.6189364,-96.3397255,Z
1500568823220,maeve,PebbleTimeSteel,-373,42,-1474,30.6189364,-96.3397255,Y
1500568823260,maeve,PebbleTimeSteel,-512,6,-733,30.6189364,-96.3397255,Y
1500568823310,maeve,PebbleTimeSteel,-731,-95,-991,30.6189364,-96.3397255,Y
1500568823350,maeve,PebbleTimeSteel,-278,192,-533,30.6189364,-96.3397255,Y
1500568823390,maeve,PebbleTimeSteel,-383,-266,-1461,30.6189364,-96.3397255,Y
1500568823430,maeve,PebbleTimeSteel,-68,457,-780,30.6189364,-96.3397255,X
1500568823470,maeve,PebbleTimeSteel,-219,102,-1152,30.6189364,-96.3397255,X
1500568823510,maeve,PebbleTimeSteel,-230,475,-578,30.6189364,-96.3397255,X
1500568823550,maeve,PebbleTimeSteel,10,24,-1549,30.6189364,-96.3397255,Y
1500568823590,maeve,PebbleTimeSteel,-136,-215,-523,30.6189364,-96.3397255,Z
1500568823630,maeve,PebbleTimeSteel,-4,225,-597,30.6189364,-96.3397255,X
1500568823670,maeve,PebbleTimeSteel,-417,81,-540,30.6189364,-96.3397255,X
1500568823710,maeve,PebbleTimeSteel,-254,171,-743,30.6189364,-96.3397255,Y
1500568823750,maeve,PebbleTimeSteel,-312,68,-1105,30.6189364,-96.3397255,Z
1500568823790,maeve,PebbleTimeSteel,-174,-33,-1853,30.6189364,-96.3397255,Z
1500568823830,maeve,PebbleTimeSteel,110,154,-810,30.6189364,-96.3397255,Z
1500568823870,maeve,PebbleTimeSteel,-515,-256,49,30.6189364,-96.3397255,Z
1500568823900,maeve,PebbleTimeSteel,-723,280,-794,30.6189364,-96.3397255,X
1500568823940,maeve,PebbleTimeSteel,596,384,-1809,30.6189364,-96.3397255,X
1500568823980,maeve,PebbleTimeSteel,-30,117,-531,30.6189364,-96.3397255,Y
1500568824020,maeve,PebbleTimeSteel,-101,-146,-1012,30.6189364,-96.3397255,Z
1500568824060,maeve,PebbleTimeSteel,-537,-279,-548,30.6189364,-96.3397255,Z
1500568824110,maeve,PebbleTimeSteel,-984,-276,-458,30.6189364,-96.3397255,X
1500568824150,maeve,PebbleTimeSteel,-1054,39,-1058,30.6189364,-96.3397255,X
1500568824190,maeve,PebbleTimeSteel,-409,-42,-746,30.6189364,-96.3397255,X
1500568824230,maeve,PebbleTimeSteel,-583,-195,-768,30.6189364,-96.3397255,Z
1500568824270,maeve,PebbleTimeSteel,15,20,-471,30.6189364,-96.3397255,Z
1500568824310,maeve,PebbleTimeSteel,-559,-532,1769,30.6189364,-96.3397255,Z
1500568824350,maeve,PebbleTimeSteel,-428,290,1161,30.6189364,-96.3397255,X
1500568824390,maeve,PebbleTimeSteel,-197,132,-949,30.6189364,-96.3397255,X
1500568824430,maeve,PebbleTimeSteel,519,308,-1714,30.6189364,-96.3397255,Y
1500568824470,maeve,PebbleTimeSteel,374,280,-1805,30.6189364,-96.3397255,X
1500568824510,maeve,PebbleTimeSteel,-505,-19,-1050,30.6189364,-96.3397255,Y
1500568824550,maeve,PebbleTimeSteel,-936,-48,-1019,30.6189364,-96.3397255,Z
1500568824590,maeve,PebbleTimeSteel,-607,-164,-1090,30.6189364,-96.3397255,Y
1500568824630,maeve,PebbleTimeSteel,-676,-163,-1297,30.6189364,-96.3397255,Y
1500568824670,maeve,PebbleTimeSteel,-343,20,-266,30.6189364,-96.3397255,Z
1500568824710,maeve,PebbleTimeSteel,-654,-213,-296,30.6189364,-96.3397255,X
1500568824750,maeve,PebbleTimeSteel,-418,-59,-776,30.6189364,-96.3397255,X
1500568824790,maeve,PebbleTimeSteel,-228,241,-653,30.6189364,-96.3397255,Z
1500568824830,maeve,PebbleTimeSteel,-442,255,-495,30.6189364,-96.3397255,X
1500568824870,maeve,PebbleTimeSteel,-212,163,-1915,30.6189364,-96.3397255,X
1500568824910,maeve,PebbleTimeSteel,-625,-145,-610,30.6189364,-96.3397255,X
1500568824950,maeve,PebbleTimeSteel,-148,-371,-875,30.6189364,-96.3397255,Z
1500568824990,maeve,PebbleTimeSteel,-331,2,-1049,30.6189364,-96.3397255,X
1500568825030,maeve,PebbleTimeSteel,-211,14,-1043,30.6189364,-96.3397255,Y
1500568825070,maeve,PebbleTimeSteel,-337,-71,-521,30.6189364,-96.3397255,Z
1500568825110,maeve,PebbleTimeSteel,-450,264,-763,30.6189364,-96.3397255,X
1500568825150,maeve,PebbleTimeSteel,-216,66,-758,30.6189364,-96.3397255,Z
1500568825190,maeve,PebbleTimeSteel,108,-39,-1119,30.6189364,-96.3397255,Y
1500568825230,maeve,PebbleTimeSteel,-192,526,-1159,30.6189364,-96.3397255,X
1500568825270,maeve,PebbleTimeSteel,21,173,-1240,30.6189364,-96.3397255,X
1500568825310,maeve,PebbleTimeSteel,-686,-68,-1133,30.6189364,-96.3397255,Y
1500568825350,maeve,PebbleTimeSteel,-409,365,-208,30.6189364,-96.3397255,Y
1500568825390,maeve,PebbleTimeSteel,-397,-77,-2405,30.6189364,-96.3397255,Z
1500568825430,maeve,PebbleTimeSteel,344,-20,-1771,30.6189364,-96.3397255,X
1500568825470,maeve,PebbleTimeSteel,-227,51,-1107,30.6189364,-96.3397255,X
1500568825510,maeve,PebbleTimeSteel,0,187,541,30.6189364,-96.3397255,Z
1500568825550,maeve,PebbleTimeSteel,-915,-163,-1274,30.6189364,-96.3397255,X
1500568825590,maeve,PebbleTimeSteel,-18,291,-478,30.6189364,-96.3397255,Z
1500568825630,maeve,PebbleTimeSteel,-716,-191,-1163,30.6189364,-96.3397255,Y
1500568825670,maeve,PebbleTimeSteel,97,307,-1613,30.6189364,-96.3397255,X
1500568825710,maeve,PebbleTimeSteel,1,159,-1005,30.6189364,-96.3397255,Y
1500568825750,maeve,PebbleTimeSteel,-296,151,-964,30.6189364,-96.3397255,Z
1500568825790,maeve,PebbleTimeSteel,-676,-60,-920,30.6189364,-96.3397255,Y
1500568825830,maeve,PebbleTimeSteel,-317,217,-101,30.6189364,-96.3397255,Y
1500568825870,maeve,PebbleTimeSteel,-1067,-144,-1606,30.6189364,-96.3397255,Z
1500568825910,maeve,PebbleTimeSteel,-319,-125,-797,30.6189364,-96.3397255,Z
1500568825950,maeve,PebbleTimeSteel,-64,-118,-1150,30.6189364,-96.3397255,X
1500568825990,maeve,PebbleTimeSteel,-861,119,234,30.6189364,-96.3397255,X
1500568826030,maeve,PebbleTimeSteel,-404,60,-1243,30.6189364,-96.3397255,Z
1500568826070,maeve,PebbleTimeSteel,-188,175,-1415,30.6189364,-96.3397255,X
1500568826110,maeve,PebbleTimeSteel,-771,-177,402,30.6189364,-96.3397255,Z
1500568826150,maeve,PebbleTimeSteel,-226,-7,-2088,30.6189364,-96.3397255,X
1500568826190,maeve,PebbleTimeSteel,-519,219,-319,30.6189364,-96.3397255,X
1500568826230,maeve,PebbleTimeSteel,-805,-305,-963,30.6189364,-96.3397255,Z
1500568826270,maeve,PebbleTimeSteel,-547,-189,-841,30.6189364,-96.3397255,Z
1500568826320,maeve,PebbleTimeSteel,-297,-215,-757,30.6189364,-96.3397255,Y
1500568826360,maeve,PebbleTimeSteel,-562,178,-476,30.6189364,-96.3397255,Y
1500568826400,maeve,PebbleTimeSteel,-70,-69,-543,30.6189364,-96.3397255,Z
1500568826440,maeve,PebbleTimeSteel,-160,164,-922,30.6189364,-96.3397255,X
1500568826480,maeve,PebbleTimeSteel,-524,-73,-783,30.6189364,-96.3397255,X
1500568826510,maeve,PebbleTimeSteel,-707,264,-188,30.6189364,-96.3397255,Z
1500568826550,maeve,PebbleTimeSteel,-239,130,-901,30.6189364,-96.3397255,X
1500568826590,maeve,PebbleTimeSteel,-979,1,-828,30.6189364,-96.3397255,Z
