Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500575687480,sam,motorola-XT1096,-2.56658411,8.983044624,4.568136692,30.6193044,-96.339069,Y
1500575687520,sam,motorola-XT1096,-3.275267839,8.485051155,3.08373189,30.6193044,-96.339069,Y
1500575687590,sam,motorola-XT1096,-7.335834026,8.322244644,2.384624958,30.6193044,-96.339069,Z
1500575687660,sam,motorola-XT1096,-6.828263283,7.259219646,3.409343243,30.6193044,-96.339069,X
1500575687700,sam,motorola-XT1096,-4.261679173,7.7284832,5.592854977,30.6193044,-96.339069,Y
1500575687760,sam,motorola-XT1096,-3.055001259,7.517793179,4.683058739,30.6193044,-96.339069,X
1500575687820,sam,motorola-XT1096,-4.711789131,8.140285492,4.079719543,30.6193044,-96.339069,X
1500575687880,sam,motorola-XT1096,-5.525817394,6.378153324,2.633621931,30.6193044,-96.339069,Z
1500575687940,sam,motorola-XT1096,-5.209783077,7.80509758,4.165910721,30.6193044,-96.339069,Z
1500575688000,sam,motorola-XT1096,-4.845864296,7.517793179,3.955221176,30.6193044,-96.339069,X
1500575688070,sam,motorola-XT1096,-6.540958881,7.268796444,3.888183594,30.6193044,-96.339069,Z
1500575688120,sam,motorola-XT1096,-6.224924564,7.498639584,3.897760391,30.6193044,-96.339069,Z
1500575688180,sam,motorola-XT1096,-6.110002518,7.977479935,3.763684988,30.6193044,-96.339069,X
1500575688240,sam,motorola-XT1096,-6.933608055,6.464344502,3.390189648,30.6193044,-96.339069,Y
1500575688300,sam,motorola-XT1096,-7.02937603,5.23851347,3.399766445,30.6193044,-96.339069,X
1500575688360,sam,motorola-XT1096,-7.316680431,5.937620163,3.390189648,30.6193044,-96.339069,X
1500575688420,sam,motorola-XT1096,-6.780379295,5.650316238,3.476380825,30.6193044,-96.339069,Y
1500575688490,sam,motorola-XT1096,-7.307103634,5.075707436,2.346317768,30.6193044,-96.339069,Y
1500575688530,sam,motorola-XT1096,-5.784391403,3.610456228,4.242525578,30.6193044,-96.339069,Z
1500575688590,sam,motorola-XT1096,-7.326257229,6.933608055,3.600879431,30.6193044,-96.339069,X
1500575688650,sam,motorola-XT1096,-7.163451672,5.497087002,4.338293552,30.6193044,-96.339069,Z
1500575688710,sam,motorola-XT1096,-7.852981567,5.861005783,2.557007313,30.6193044,-96.339069,X
1500575688770,sam,motorola-XT1096,-9.107542992,5.765237808,3.074155092,30.6193044,-96.339069,Y
1500575688830,sam,motorola-XT1096,-7.862558365,6.215347767,4.252102375,30.6193044,-96.339069,X
