Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500569250410,georgia,motorola-XT1096,-3.399766445,7.80509758,-0.191536129,30.618564,-96.3409309,Y
1500569250470,georgia,motorola-XT1096,-4.376600742,12.05719948,0.612915635,30.618564,-96.3409309,Y
1500569250540,georgia,motorola-XT1096,-0.354341865,7.967903137,-2.595314741,30.618564,-96.3409309,Y
1500569250580,georgia,motorola-XT1096,-3.916913986,10.64940929,2.384624958,30.618564,-96.3409309,Z
1500569250640,georgia,motorola-XT1096,-1.704671621,8.264783859,-6.196194172,30.618564,-96.3409309,X
1500569250730,georgia,motorola-XT1096,-1.63763392,9.634267807,-0.517147541,30.618564,-96.3409309,Z
1500569250770,georgia,motorola-XT1096,-1.091755986,9.883264542,2.097320795,30.618564,-96.3409309,Z
1500569250820,georgia,motorola-XT1096,-5.602431774,11.72201157,3.773261786,30.618564,-96.3409309,Z
1500569250900,georgia,motorola-XT1096,-3.53384161,10.49618053,-1.838746905,30.618564,-96.3409309,Y
1500569250950,georgia,motorola-XT1096,-4.855441093,11.15697956,1.915361404,30.618564,-96.3409309,X
1500569251000,georgia,motorola-XT1096,-3.859453201,10.0269165,0.555454791,30.618564,-96.3409309,Y
1500569251060,georgia,motorola-XT1096,-5.382165432,9.701305389,2.078166962,30.618564,-96.3409309,Y
1500569251120,georgia,motorola-XT1096,-0.574608386,6.473921299,-2.23139596,30.618564,-96.3409309,Z
1500569251180,georgia,motorola-XT1096,-6.933608055,10.00776291,4.003105164,30.618564,-96.3409309,Y
1500569251240,georgia,motorola-XT1096,-1.091755986,8.437167168,0.517147541,30.618564,-96.3409309,Z
1500569251330,georgia,motorola-XT1096,-6.99106884,11.32936287,1.915361404,30.618564,-96.3409309,Y
1500569251380,georgia,motorola-XT1096,-3.16034627,9.844957352,2.652775526,30.618564,-96.3409309,X
1500569251420,georgia,motorola-XT1096,-4.290409565,9.059659004,1.091755986,30.618564,-96.3409309,Y
1500569251480,georgia,motorola-XT1096,-2.480392933,6.540958881,-2.710236311,30.618564,-96.3409309,Y
1500569251550,georgia,motorola-XT1096,-3.035847664,7.814674377,1.072602391,30.618564,-96.3409309,Z
1500569251590,georgia,motorola-XT1096,-5.544970989,9.710882187,3.562572241,30.618564,-96.3409309,Y
1500569251650,georgia,motorola-XT1096,-2.26970315,10.76433086,0.009576807,30.618564,-96.3409309,Z
1500569251720,georgia,motorola-XT1096,-4.491522312,9.538499832,-0.957680702,30.618564,-96.3409309,Z
