Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long,XYZ
1500575691620,sam,PebbleTimeSteel,-679,-147,-630,30.6193044,-96.339069,X
1500575691660,sam,PebbleTimeSteel,-800,-19,-380,30.6193044,-96.339069,X
1500575691700,sam,PebbleTimeSteel,-656,154,-648,30.6193044,-96.339069,Y
1500575691740,sam,PebbleTimeSteel,-442,106,-703,30.6193044,-96.339069,Z
1500575691780,sam,PebbleTimeSteel,-837,268,-1146,30.6193044,-96.339069,Z
1500575691820,sam,PebbleTimeSteel,-194,241,-878,30.6193044,-96.339069,X
1500575691860,sam,PebbleTimeSteel,-925,14,-687,30.6193044,-96.339069,Z
1500575691900,sam,PebbleTimeSteel,-746,-6,-227,30.6193044,-96.339069,X
1500575691940,sam,PebbleTimeSteel,-482,-10,-857,30.6193044,-96.339069,Y
1500575691980,sam,PebbleTimeSteel,-405,93,-743,30.6193044,-96.339069,X
1500575692020,sam,PebbleTimeSteel,-546,245,-1300,30.6193044,-96.339069,X
1500575692060,sam,PebbleTimeSteel,-585,-88,-33,30.6193044,-96.339069,Z
1500575692100,sam,PebbleTimeSteel,-469,57,-958,30.6193044,-96.339069,X
1500575692140,sam,PebbleTimeSteel,-1062,-59,-87,30.6193044,-96.339069,X
1500575692190,sam,PebbleTimeSteel,-590,189,-1434,30.6193044,-96.339069,Y
1500575692230,sam,PebbleTimeSteel,-1032,39,-539,30.6193044,-96.339069,Z
1500575692270,sam,PebbleTimeSteel,-180,102,-498,30.6193044,-96.339069,X
1500575692310,sam,PebbleTimeSteel,-790,-240,-757,30.6193044,-96.339069,Z
1500575692350,sam,PebbleTimeSteel,-662,-93,-563,30.6193044,-96.339069,Z
1500575692380,sam,PebbleTimeSteel,-701,119,-340,30.6193044,-96.339069,Y
1500575692420,sam,PebbleTimeSteel,-281,175,-1221,30.6193044,-96.339069,Y
1500575692460,sam,PebbleTimeSteel,-677,73,-639,30.6193044,-96.339069,Y
1500575692500,sam,PebbleTimeSteel,-376,49,57,30.6193044,-96.339069,Z
1500575692540,sam,PebbleTimeSteel,-354,-38,-910,30.6193044,-96.339069,Z
1500575692580,sam,PebbleTimeSteel,-397,-18,-755,30.6193044,-96.339069,X
1500575692620,sam,PebbleTimeSteel,-625,-26,-954,30.6193044,-96.339069,Y
1500575692660,sam,PebbleTimeSteel,-482,-158,-361,30.6193044,-96.339069,Z
1500575692700,sam,PebbleTimeSteel,-473,-155,-644,30.6193044,-96.339069,Z
1500575692740,sam,PebbleTimeSteel,-298,104,-962,30.6193044,-96.339069,Y
1500575692790,sam,PebbleTimeSteel,-314,-47,-918,30.6193044,-96.339069,Z
1500575692830,sam,PebbleTimeSteel,-607,-16,-93,30.6193044,-96.339069,Z
1500575692870,sam,PebbleTimeSteel,-847,93,-627,30.6193044,-96.339069,X
1500575692910,sam,PebbleTimeSteel,-731,11,-775,30.6193044,-96.339069,Z
1500575692950,sam,PebbleTimeSteel,-467,188,-921,30.6193044,-96.339069,X
1500575692990,sam,PebbleTimeSteel,-182,144,-779,30.6193044,-96.339069,Z
1500575693030,sam,PebbleTimeSteel,-696,138,-671,30.6193044,-96.339069,Z
1500575693070,sam,PebbleTimeSteel,-453,132,-543,30.6193044,-96.339069,X
1500575693110,sam,PebbleTimeSteel,-679,192,-1236,30.6193044,-96.339069,Y
1500575693150,sam,PebbleTimeSteel,-429,228,-919,30.6193044,-96.339069,Y
1500575693190,sam,PebbleTimeSteel,-258,20,-885,30.6193044,-96.339069,Z
1500575693230,sam,PebbleTimeSteel,-262,56,-765,30.6193044,-96.339069,Z
1500575693270,sam,PebbleTimeSteel,-835,-22,-263,30.6193044,-96.339069,Y
1500575693310,sam,PebbleTimeSteel,-632,114,-464,30.6193044,-96.339069,X
1500575693350,sam,PebbleTimeSteel,-721,52,-236,30.6193044,-96.339069,Z
1500575693390,sam,PebbleTimeSteel,-332,41,-450,30.6193044,-96.339069,X
1500575693430,sam,PebbleTimeSteel,-108,124,-575,30.6193044,-96.339069,Y
1500575693470,sam,PebbleTimeSteel,-348,170,-1281,30.6193044,-96.339069,Y
1500575693510,sam,PebbleTimeSteel,46,70,-1026,30.6193044,-96.339069,Y
1500575693550,sam,PebbleTimeSteel,-557,68,-12,30.6193044,-96.339069,X
1500575693590,sam,PebbleTimeSteel,-641,-14,-836,30.6193044,-96.339069,Z
1500575693630,sam,PebbleTimeSteel,-708,-42,-289,30.6193044,-96.339069,Y
1500575693670,sam,PebbleTimeSteel,-441,-19,-578,30.6193044,-96.339069,Z
1500575693710,sam,PebbleTimeSteel,-267,-135,-849,30.6193044,-96.339069,Y
1500575693750,sam,PebbleTimeSteel,-446,-42,-970,30.6193044,-96.339069,Z
1500575693790,sam,PebbleTimeSteel,-343,36,-703,30.6193044,-96.339069,Z
1500575693830,sam,PebbleTimeSteel,-551,101,-389,30.6193044,-96.339069,X
1500575693870,sam,PebbleTimeSteel,-841,66,-564,30.6193044,-96.339069,Z
1500575693910,sam,PebbleTimeSteel,-619,-40,-421,30.6193044,-96.339069,X
1500575693950,sam,PebbleTimeSteel,-708,51,-1003,30.6193044,-96.339069,Z
1500575693990,sam,PebbleTimeSteel,-533,90,-636,30.6193044,-96.339069,Y
1500575694030,sam,PebbleTimeSteel,-696,78,-314,30.6193044,-96.339069,X
1500575694070,sam,PebbleTimeSteel,-484,198,-454,30.6193044,-96.339069,Z
1500575694110,sam,PebbleTimeSteel,-443,51,-793,30.6193044,-96.339069,Y
1500575694150,sam,PebbleTimeSteel,-369,104,-414,30.6193044,-96.339069,Z
1500575694190,sam,PebbleTimeSteel,-421,168,-994,30.6193044,-96.339069,X
1500575694230,sam,PebbleTimeSteel,-452,151,-1008,30.6193044,-96.339069,Y
1500575694270,sam,PebbleTimeSteel,-576,60,0,30.6193044,-96.339069,Z
1500575694310,sam,PebbleTimeSteel,-360,72,-713,30.6193044,-96.339069,X
1500575694350,sam,PebbleTimeSteel,-5,-75,-1127,30.6193044,-96.339069,Z
1500575694390,sam,PebbleTimeSteel,-527,-63,-594,30.6193044,-96.339069,Z
1500575694430,sam,PebbleTimeSteel,-475,-33,-594,30.6193044,-96.339069,X
1500575694470,sam,PebbleTimeSteel,-438,10,-1237,30.6193044,-96.339069,X
1500575694510,sam,PebbleTimeSteel,-324,-34,-1171,30.6193044,-96.339069,Z
1500575694550,sam,PebbleTimeSteel,-444,88,-986,30.6193044,-96.339069,Y
1500575694590,sam,PebbleTimeSteel,-500,166,-905,30.6193044,-96.339069,X
1500575694630,sam,PebbleTimeSteel,-765,136,-431,30.6193044,-96.339069,X
1500575694670,sam,PebbleTimeSteel,-526,108,-859,30.6193044,-96.339069,Y
1500575694710,sam,PebbleTimeSteel,-806,235,-1003,30.6193044,-96.339069,X
1500575694750,sam,PebbleTimeSteel,-676,293,-608,30.6193044,-96.339069,Y
1500575694790,sam,PebbleTimeSteel,-492,151,-727,30.6193044,-96.339069,X
1500575694830,sam,PebbleTimeSteel,-294,145,-450,30.6193044,-96.339069,Y
1500575694870,sam,PebbleTimeSteel,-640,86,-860,30.6193044,-96.339069,Y
1500575694910,sam,PebbleTimeSteel,-426,49,-1108,30.6193044,-96.339069,Z
1500575694950,sam,PebbleTimeSteel,-578,175,-249,30.6193044,-96.339069,Z
1500575694990,sam,PebbleTimeSteel,-726,145,-902,30.6193044,-96.339069,Y
1500575695030,sam,PebbleTimeSteel,-158,162,-828,30.6193044,-96.339069,Z
1500575695070,sam,PebbleTimeSteel,-591,185,-1095,30.6193044,-96.339069,X
1500575695110,sam,PebbleTimeSteel,-491,170,-749,30.6193044,-96.339069,Y
1500575695150,sam,PebbleTimeSteel,-486,-53,-278,30.6193044,-96.339069,Z
1500575695190,sam,PebbleTimeSteel,-61,50,-1367,30.6193044,-96.339069,Z
1500575695230,sam,PebbleTimeSteel,-831,-69,-748,30.6193044,-96.339069,Z
1500575695270,sam,PebbleTimeSteel,-418,-16,-486,30.6193044,-96.339069,Y
1500575695310,sam,PebbleTimeSteel,-531,50,-1234,30.6193044,-96.339069,X
1500575695350,sam,PebbleTimeSteel,-552,261,-1414,30.6193044,-96.339069,Z
1500575695390,sam,PebbleTimeSteel,-572,37,-679,30.6193044,-96.339069,X
1500575695430,sam,PebbleTimeSteel,-872,201,-841,30.6193044,-96.339069,X
1500575695470,sam,PebbleTimeSteel,-807,-15,-85,30.6193044,-96.339069,Z
1500575695510,sam,PebbleTimeSteel,-400,120,-834,30.6193044,-96.339069,X
1500575695550,sam,PebbleTimeSteel,-505,67,-851,30.6193044,-96.339069,Y
1500575695590,sam,PebbleTimeSteel,-524,179,-1038,30.6193044,-96.339069,X
1500575695630,sam,PebbleTimeSteel,-365,105,-1109,30.6193044,-96.339069,Y
1500575695670,sam,PebbleTimeSteel,-499,142,-1032,30.6193044,-96.339069,Z
1500575695710,sam,PebbleTimeSteel,-391,60,-889,30.6193044,-96.339069,Y
1500575695750,sam,PebbleTimeSteel,-609,20,-351,30.6193044,-96.339069,Z
1500575695790,sam,PebbleTimeSteel,-651,107,-1079,30.6193044,-96.339069,Y
1500575695830,sam,PebbleTimeSteel,-730,84,-499,30.6193044,-96.339069,Y
1500575695870,sam,PebbleTimeSteel,-535,185,-374,30.6193044,-96.339069,Y
1500575695910,sam,PebbleTimeSteel,82,115,-1050,30.6193044,-96.339069,Z
1500575695950,sam,PebbleTimeSteel,-343,66,-554,30.6193044,-96.339069,X
1500575695990,sam,PebbleTimeSteel,-742,-15,-912,30.6193044,-96.339069,Y
1500575696030,sam,PebbleTimeSteel,-663,95,-1138,30.6193044,-96.339069,Z
1500575696070,sam,PebbleTimeSteel,-713,162,-487,30.6193044,-96.339069,Y
1500575696110,sam,PebbleTimeSteel,-681,-80,-376,30.6193044,-96.339069,Z
1500575696150,sam,PebbleTimeSteel,-489,41,-584,30.6193044,-96.339069,Y
1500575696190,sam,PebbleTimeSteel,-752,112,138,30.6191624,-96.3394271,X
1500575696230,sam,PebbleTimeSteel,-738,23,-689,30.6191624,-96.3394271,Z
1500575696270,sam,PebbleTimeSteel,-140,-45,-804,30.6191624,-96.3394271,Z
1500575696310,sam,PebbleTimeSteel,-674,40,-1546,30.6191624,-96.3394271,Z
1500575696350,sam,PebbleTimeSteel,-593,246,-692,30.6191624,-96.3394271,Y
1500575696390,sam,PebbleTimeSteel,-662,159,-522,30.6191624,-96.3394271,Y
1500575696430,sam,PebbleTimeSteel,-832,-21,-623,30.6191624,-96.3394271,Z
1500575696470,sam,PebbleTimeSteel,-394,-36,-908,30.6191624,-96.3394271,Z
1500575696510,sam,PebbleTimeSteel,-522,-14,-946,30.6191624,-96.3394271,X
1500575696550,sam,PebbleTimeSteel,-409,153,-217,30.6191624,-96.3394271,Y
1500575696600,sam,PebbleTimeSteel,-710,-64,-653,30.6191624,-96.3394271,Z
1500575696640,sam,PebbleTimeSteel,-636,127,-561,30.6191624,-96.3394271,Z
1500575696680,sam,PebbleTimeSteel,-143,122,-521,30.6191624,-96.3394271,X
1500575696720,sam,PebbleTimeSteel,-640,-51,-517,30.6191624,-96.3394271,X
1500575696760,sam,PebbleTimeSteel,-284,197,-929,30.6191624,-96.3394271,X
1500575696800,sam,PebbleTimeSteel,-402,230,-1562,30.6191624,-96.3394271,X
1500575696840,sam,PebbleTimeSteel,-314,50,-793,30.6191624,-96.3394271,Z
1500575696880,sam,PebbleTimeSteel,-458,16,-1112,30.6191624,-96.3394271,X
1500575696920,sam,PebbleTimeSteel,-486,93,-1255,30.6191624,-96.3394271,X
1500575696960,sam,PebbleTimeSteel,-588,89,-468,30.6191624,-96.3394271,Z
1500575696990,sam,PebbleTimeSteel,-655,146,33,30.6191624,-96.3394271,X
1500575697030,sam,PebbleTimeSteel,-637,224,-981,30.6191624,-96.3394271,Z
1500575697070,sam,PebbleTimeSteel,-458,165,-1196,30.6191624,-96.3394271,Z
1500575697110,sam,PebbleTimeSteel,-580,-212,-131,30.6191624,-96.3394271,X
1500575697150,sam,PebbleTimeSteel,-772,41,-774,30.6191624,-96.3394271,Z
1500575697190,sam,PebbleTimeSteel,-817,13,-776,30.6191624,-96.3394271,X
1500575697230,sam,PebbleTimeSteel,-614,54,-490,30.6191624,-96.3394271,Z
1500575697270,sam,PebbleTimeSteel,-360,283,-1369,30.6191624,-96.3394271,X
1500575697310,sam,PebbleTimeSteel,-476,58,-958,30.6191624,-96.3394271,Z
1500575697350,sam,PebbleTimeSteel,-254,221,-1240,30.6191624,-96.3394271,X
1500575697400,sam,PebbleTimeSteel,-513,125,-1260,30.6191624,-96.3394271,Y
1500575697440,sam,PebbleTimeSteel,-707,65,-954,30.6191624,-96.3394271,X
1500575697480,sam,PebbleTimeSteel,-503,34,-479,30.6191624,-96.3394271,Z
1500575697520,sam,PebbleTimeSteel,-904,68,-873,30.6191624,-96.3394271,Y
1500575697560,sam,PebbleTimeSteel,-705,123,-713,30.6191624,-96.3394271,Y
1500575697600,sam,PebbleTimeSteel,-574,104,-996,30.6191624,-96.3394271,Z
1500575697640,sam,PebbleTimeSteel,-575,42,-949,30.6191624,-96.3394271,Y
1500575697680,sam,PebbleTimeSteel,-416,-11,-179,30.6191624,-96.3394271,Y
1500575697720,sam,PebbleTimeSteel,-844,59,-871,30.6191624,-96.3394271,X
1500575697760,sam,PebbleTimeSteel,-749,9,-774,30.6191624,-96.3394271,Z
1500575697800,sam,PebbleTimeSteel,-367,16,-243,30.6191624,-96.3394271,Y
1500575697840,sam,PebbleTimeSteel,-723,-48,-349,30.6191624,-96.3394271,Y
1500575697880,sam,PebbleTimeSteel,-766,103,-803,30.6191624,-96.3394271,Y
1500575697920,sam,PebbleTimeSteel,-266,40,-428,30.6191624,-96.3394271,Z
1500575697960,sam,PebbleTimeSteel,-240,154,-1845,30.6191624,-96.3394271,Y
1500575698000,sam,PebbleTimeSteel,-543,98,-1124,30.6191624,-96.3394271,Z
1500575698040,sam,PebbleTimeSteel,-346,203,-796,30.6191624,-96.3394271,X
1500575698080,sam,PebbleTimeSteel,-593,243,-1161,30.6191624,-96.3394271,Y
1500575698120,sam,PebbleTimeSteel,-555,41,-730,30.6191624,-96.3394271,Z
1500575698160,sam,PebbleTimeSteel,-452,-6,141,30.6191624,-96.3394271,Z
1500575698200,sam,PebbleTimeSteel,-688,32,-880,30.6191624,-96.3394271,X
1500575698240,sam,PebbleTimeSteel,187,188,-1380,30.6191624,-96.3394271,Z
1500575698280,sam,PebbleTimeSteel,-766,55,-689,30.6191624,-96.3394271,Y
1500575698320,sam,PebbleTimeSteel,-707,221,-404,30.6191624,-96.3394271,X
1500575698360,sam,PebbleTimeSteel,-282,187,-776,30.6191624,-96.3394271,X
1500575698400,sam,PebbleTimeSteel,-593,202,-1380,30.6191624,-96.3394271,Z
1500575698440,sam,PebbleTimeSteel,-770,140,-783,30.6191624,-96.3394271,Z
1500575698480,sam,PebbleTimeSteel,-406,-23,130,30.6191624,-96.3394271,Y
1500575698520,sam,PebbleTimeSteel,-724,-59,-721,30.6191624,-96.3394271,X
1500575698560,sam,PebbleTimeSteel,-522,138,-871,30.6191624,-96.3394271,X
1500575698600,sam,PebbleTimeSteel,-529,109,-998,30.6191624,-96.3394271,Z
1500575698640,sam,PebbleTimeSteel,-395,258,-1179,30.6191624,-96.3394271,X
1500575698680,sam,PebbleTimeSteel,-481,323,-876,30.6191624,-96.3394271,Z
1500575698720,sam,PebbleTimeSteel,-476,206,-578,30.6191624,-96.3394271,Y
1500575698760,sam,PebbleTimeSteel,-407,144,-1235,30.6191624,-96.3394271,X
1500575698800,sam,PebbleTimeSteel,-652,122,-752,30.6191624,-96.3394271,Z
1500575698840,sam,PebbleTimeSteel,-516,126,-312,30.6191624,-96.3394271,Y
1500575698880,sam,PebbleTimeSteel,-290,311,-1226,30.6191624,-96.3394271,Z
1500575698920,sam,PebbleTimeSteel,-787,27,-583,30.6191624,-96.3394271,Z
1500575698960,sam,PebbleTimeSteel,-430,63,-695,30.6191624,-96.3394271,Z
1500575699000,sam,PebbleTimeSteel,-250,211,-1340,30.6191624,-96.3394271,Z
1500575699040,sam,PebbleTimeSteel,-563,189,-1430,30.6191624,-96.3394271,Z
1500575699080,sam,PebbleTimeSteel,-658,109,-351,30.6191624,-96.3394271,Z
1500575699120,sam,PebbleTimeSteel,-642,96,-1178,30.6191624,-96.3394271,Y
1500575699160,sam,PebbleTimeSteel,-597,52,-754,30.6191624,-96.3394271,Y
1500575699200,sam,PebbleTimeSteel,-481,64,-713,30.6191624,-96.3394271,Y
1500575699240,sam,PebbleTimeSteel,-478,92,-818,30.6191624,-96.3394271,Z
1500575699280,sam,PebbleTimeSteel,-534,-66,-563,30.6191624,-96.3394271,Z
1500575699320,sam,PebbleTimeSteel,-450,117,-1181,30.6191624,-96.3394271,Y
1500575699360,sam,PebbleTimeSteel,-596,159,-465,30.6191624,-96.3394271,Y
1500575700400,sam,PebbleTimeSteel,-698,250,-771,30.6191624,-96.3394271,Z
1500575700440,sam,PebbleTimeSteel,-449,316,-1348,30.6191624,-96.3394271,Y
1500575700480,sam,PebbleTimeSteel,-602,148,-1207,30.6191624,-96.3394271,Z
1500575700520,sam,PebbleTimeSteel,-668,69,-630,30.6191624,-96.3394271,X
1500575700560,sam,PebbleTimeSteel,-385,-159,-146,30.6191624,-96.3394271,X
1500575700600,sam,PebbleTimeSteel,-621,157,-691,30.6191624,-96.3394271,X
1500575700640,sam,PebbleTimeSteel,-295,132,-764,30.6191624,-96.3394271,Y
1500575700680,sam,PebbleTimeSteel,-254,183,-1233,30.6191624,-96.3394271,X
1500575700720,sam,PebbleTimeSteel,-415,137,-954,30.6191624,-96.3394271,Y
1500575700760,sam,PebbleTimeSteel,-505,94,-380,30.6191624,-96.3394271,X
1500575700800,sam,PebbleTimeSteel,-172,104,-1190,30.6191624,-96.3394271,X
1500575700840,sam,PebbleTimeSteel,-808,72,-839,30.6191624,-96.3394271,X
1500575700880,sam,PebbleTimeSteel,-445,-68,-225,30.6191624,-96.3394271,X
1500575700920,sam,PebbleTimeSteel,-384,8,-747,30.6191624,-96.3394271,Y
1500575700960,sam,PebbleTimeSteel,-992,82,-454,30.6191624,-96.3394271,Y
1500575701000,sam,PebbleTimeSteel,-500,71,-447,30.6191624,-96.3394271,X
1500575701040,sam,PebbleTimeSteel,-454,274,-1583,30.6191624,-96.3394271,Y
1500575701080,sam,PebbleTimeSteel,-546,119,-497,30.6191624,-96.3394271,Z
1500575701120,sam,PebbleTimeSteel,-544,57,-575,30.6191624,-96.3394271,Y
1500575701160,sam,PebbleTimeSteel,-819,-135,89,30.6191624,-96.3394271,Z
1500575701200,sam,PebbleTimeSteel,-456,322,-1535,30.6191624,-96.3394271,Z
1500575701240,sam,PebbleTimeSteel,-448,160,-1349,30.6191624,-96.3394271,Z
1500575701280,sam,PebbleTimeSteel,-710,78,182,30.6191624,-96.3394271,Y
1500575701320,sam,PebbleTimeSteel,-663,152,-344,30.6191624,-96.3394271,Z
1500575701360,sam,PebbleTimeSteel,-918,-217,0,30.6191624,-96.3394271,X
1500575701400,sam,PebbleTimeSteel,-728,57,-146,30.6191624,-96.3394271,Z
1500575701440,sam,PebbleTimeSteel,-897,91,-497,30.6191624,-96.3394271,Z
1500575701480,sam,PebbleTimeSteel,-410,90,-90,30.6191624,-96.3394271,Z
1500575701520,sam,PebbleTimeSteel,-754,-125,-310,30.6191624,-96.3394271,X
1500575701560,sam,PebbleTimeSteel,-568,153,-736,30.6191624,-96.3394271,X
1500575701600,sam,PebbleTimeSteel,-118,231,-712,30.6191624,-96.3394271,Y
1500575701640,sam,PebbleTimeSteel,-478,150,-1521,30.6191624,-96.3394271,X
1500575701680,sam,PebbleTimeSteel,-800,225,-946,30.6191624,-96.3394271,Y
1500575701720,sam,PebbleTimeSteel,-226,119,-650,30.6191624,-96.3394271,Y
1500575701760,sam,PebbleTimeSteel,-588,204,-1623,30.6191624,-96.3394271,Z
1500575701800,sam,PebbleTimeSteel,-668,19,-309,30.6191624,-96.3394271,Z
1500575701840,sam,PebbleTimeSteel,-321,21,-423,30.6191624,-96.3394271,X
1500575701880,sam,PebbleTimeSteel,-703,153,-1370,30.6191624,-96.3394271,X
1500575701920,sam,PebbleTimeSteel,-611,208,-651,30.6191624,-96.3394271,Y
1500575701960,sam,PebbleTimeSteel,-568,129,-937,30.6191624,-96.3394271,X
1500575702000,sam,PebbleTimeSteel,-541,111,-1099,30.6191624,-96.3394271,Z
1500575702040,sam,PebbleTimeSteel,-339,68,-725,30.6191624,-96.3394271,Y
1500575702080,sam,PebbleTimeSteel,-605,131,-1256,30.6191624,-96.3394271,Y
1500575702120,sam,PebbleTimeSteel,-630,150,-634,30.6191624,-96.3394271,X
1500575702160,sam,PebbleTimeSteel,-542,149,-522,30.6191624,-96.3394271,Z
1500575702210,sam,PebbleTimeSteel,-360,201,-1193,30.6191624,-96.3394271,X
1500575702250,sam,PebbleTimeSteel,-678,62,-687,30.6191624,-96.3394271,Z
1500575702290,sam,PebbleTimeSteel,-465,-33,-273,30.6191624,-96.3394271,Y
1500575702330,sam,PebbleTimeSteel,-512,206,-1550,30.6191624,-96.3394271,Z
1500575702370,sam,PebbleTimeSteel,-409,135,-383,30.6191624,-96.3394271,X
1500575702400,sam,PebbleTimeSteel,-643,94,-823,30.6191624,-96.3394271,X
1500575702440,sam,PebbleTimeSteel,-394,40,-721,30.6191624,-96.3394271,X
1500575702480,sam,PebbleTimeSteel,-453,48,-988,30.6191624,-96.3394271,Z
1500575702520,sam,PebbleTimeSteel,-376,218,-1706,30.6191624,-96.3394271,Z
1500575702560,sam,PebbleTimeSteel,-609,24,-539,30.6191624,-96.3394271,Y
1500575702610,sam,PebbleTimeSteel,-513,-39,-92,30.6191624,-96.3394271,X
1500575702650,sam,PebbleTimeSteel,-847,55,-707,30.6191624,-96.3394271,Y
1500575702690,sam,PebbleTimeSteel,-243,490,-1489,30.6191624,-96.3394271,Z
1500575702730,sam,PebbleTimeSteel,-343,320,-1221,30.6191624,-96.3394271,Y
1500575702770,sam,PebbleTimeSteel,-564,96,-475,30.6191624,-96.3394271,Z
1500575702810,sam,PebbleTimeSteel,-459,49,-1008,30.6191624,-96.3394271,Z
1500575702850,sam,PebbleTimeSteel,-391,-53,-419,30.6191624,-96.3394271,X
1500575702890,sam,PebbleTimeSteel,-575,120,-254,30.6191624,-96.3394271,Z
1500575702930,sam,PebbleTimeSteel,-779,116,-832,30.6191624,-96.3394271,Z
1500575702970,sam,PebbleTimeSteel,-547,-35,-201,30.6191624,-96.3394271,X
1500575703000,sam,PebbleTimeSteel,-709,230,-334,30.6191624,-96.3394271,X
1500575703040,sam,PebbleTimeSteel,-765,69,-463,30.6191624,-96.3394271,Y
1500575703080,sam,PebbleTimeSteel,-502,46,-820,30.6191624,-96.3394271,Y
1500575703120,sam,PebbleTimeSteel,-535,160,-944,30.6191624,-96.3394271,Y
1500575703160,sam,PebbleTimeSteel,-531,263,-523,30.6191624,-96.3394271,X
1500575703200,sam,PebbleTimeSteel,-773,210,-636,30.6191624,-96.3394271,Z
1500575703240,sam,PebbleTimeSteel,-313,99,-458,30.6191624,-96.3394271,Z
1500575703280,sam,PebbleTimeSteel,-309,32,-1456,30.6191624,-96.3394271,Y
1500575703320,sam,PebbleTimeSteel,-465,-57,-532,30.6191624,-96.3394271,X
1500575703360,sam,PebbleTimeSteel,-891,-15,-566,30.6191624,-96.3394271,X
1500575703410,sam,PebbleTimeSteel,-898,-112,49,30.6191624,-96.3394271,Y
1500575703450,sam,PebbleTimeSteel,-762,-84,-149,30.6191624,-96.3394271,Z
1500575703490,sam,PebbleTimeSteel,-613,399,-1467,30.6191624,-96.3394271,Z
1500575703530,sam,PebbleTimeSteel,-649,18,-611,30.6191624,-96.3394271,X
1500575703570,sam,PebbleTimeSteel,-367,79,-446,30.6191624,-96.3394271,Z
