Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long,XYZ
1500569225380,georgia,PebbleTimeSteel,-544,87,-819,30.6188541,-96.3402414,X
1500569225420,georgia,PebbleTimeSteel,-550,57,-885,30.6188541,-96.3402414,Y
1500569225460,georgia,PebbleTimeSteel,-143,8,-610,30.6188541,-96.3402414,X
1500569225500,georgia,PebbleTimeSteel,-461,-133,-2042,30.6188541,-96.3402414,Y
1500569225540,georgia,PebbleTimeSteel,-647,-128,-305,30.6188541,-96.3402414,X
1500569225580,georgia,PebbleTimeSteel,178,-5,-1754,30.6188541,-96.3402414,Z
1500569225620,georgia,PebbleTimeSteel,-574,2,-805,30.6188541,-96.3402414,X
1500569225660,georgia,PebbleTimeSteel,-505,490,-662,30.6188541,-96.3402414,Z
1500569225700,georgia,PebbleTimeSteel,-229,4,-962,30.6188541,-96.3402414,Y
1500569225740,georgia,PebbleTimeSteel,-128,-249,-781,30.6188541,-96.3402414,Z
1500569225780,georgia,PebbleTimeSteel,-743,-82,-1055,30.6188541,-96.3402414,X
1500569225820,georgia,PebbleTimeSteel,163,219,-2483,30.6188541,-96.3402414,X
1500569225860,georgia,PebbleTimeSteel,185,-180,-593,30.6188541,-96.3402414,Z
1500569225900,georgia,PebbleTimeSteel,-611,84,-978,30.6188541,-96.3402414,X
1500569225940,georgia,PebbleTimeSteel,-339,-26,-1137,30.6188541,-96.3402414,X
1500569225980,georgia,PebbleTimeSteel,-318,208,-751,30.6188541,-96.3402414,Y
1500569226020,georgia,PebbleTimeSteel,-504,167,-303,30.6188541,-96.3402414,X
1500569226060,georgia,PebbleTimeSteel,-664,-146,-665,30.6188541,-96.3402414,X
1500569226100,georgia,PebbleTimeSteel,-229,-289,-826,30.6188541,-96.3402414,Z
1500569226140,georgia,PebbleTimeSteel,-216,-135,-808,30.6188541,-96.3402414,Y
1500569226180,georgia,PebbleTimeSteel,-264,28,-1363,30.6188541,-96.3402414,Z
1500569226220,georgia,PebbleTimeSteel,-392,82,-872,30.6188541,-96.3402414,X
1500569226260,georgia,PebbleTimeSteel,-272,6,-932,30.6188541,-96.3402414,Y
1500569226300,georgia,PebbleTimeSteel,-153,35,-515,30.6188541,-96.3402414,Y
1500569226340,georgia,PebbleTimeSteel,13,16,-1280,30.6188541,-96.3402414,Y
1500569226380,georgia,PebbleTimeSteel,-224,-20,-1237,30.6188541,-96.3402414,Y
1500569226420,georgia,PebbleTimeSteel,-195,53,-324,30.6188541,-96.3402414,Z
1500569226460,georgia,PebbleTimeSteel,-524,151,-906,30.6188541,-96.3402414,Y
1500569226500,georgia,PebbleTimeSteel,-405,-18,-1111,30.6188541,-96.3402414,Z
1500569226540,georgia,PebbleTimeSteel,-489,-192,-599,30.6188541,-96.3402414,X
1500569226580,georgia,PebbleTimeSteel,-573,-100,-1635,30.6188541,-96.3402414,Z
1500569226620,georgia,PebbleTimeSteel,-363,23,-435,30.6188541,-96.3402414,Z
1500569226660,georgia,PebbleTimeSteel,-570,22,-674,30.6188541,-96.3402414,Z
1500569226700,georgia,PebbleTimeSteel,-903,-90,-740,30.6188541,-96.3402414,Z
1500569226740,georgia,PebbleTimeSteel,-351,-85,-1481,30.6188541,-96.3402414,Y
1500569226780,georgia,PebbleTimeSteel,-412,-61,-64,30.6188541,-96.3402414,X
1500569226820,georgia,PebbleTimeSteel,-535,-124,-686,30.6188541,-96.3402414,X
1500569226860,georgia,PebbleTimeSteel,-175,138,-1030,30.6188541,-96.3402414,Z
1500569226900,georgia,PebbleTimeSteel,-768,221,-1149,30.6188541,-96.3402414,X
1500569226940,georgia,PebbleTimeSteel,-109,56,-531,30.6188541,-96.3402414,Y
1500569226980,georgia,PebbleTimeSteel,-686,72,-1615,30.6188541,-96.3402414,Z
1500569227020,georgia,PebbleTimeSteel,-391,-136,-797,30.6188541,-96.3402414,Y
1500569227060,georgia,PebbleTimeSteel,-257,119,-1488,30.6188541,-96.3402414,Y
1500569227100,georgia,PebbleTimeSteel,-429,200,-322,30.6188541,-96.3402414,Z
1500569227150,georgia,PebbleTimeSteel,-620,-93,-511,30.6188541,-96.3402414,X
1500569227190,georgia,PebbleTimeSteel,-622,-375,-1317,30.6188541,-96.3402414,Y
1500569227230,georgia,PebbleTimeSteel,-310,-166,-600,30.6188541,-96.3402414,X
1500569227270,georgia,PebbleTimeSteel,-492,78,-684,30.6188541,-96.3402414,X
1500569227310,georgia,PebbleTimeSteel,-91,341,-1006,30.6188541,-96.3402414,Z
1500569227350,georgia,PebbleTimeSteel,-656,-228,-544,30.6188541,-96.3402414,Y
1500569227390,georgia,PebbleTimeSteel,-178,-148,-632,30.6188541,-96.3402414,Z
1500569227430,georgia,PebbleTimeSteel,-694,-107,-1142,30.6188541,-96.3402414,Y
1500569227470,georgia,PebbleTimeSteel,-106,-116,-1080,30.6188541,-96.3402414,Y
1500569227510,georgia,PebbleTimeSteel,-168,167,-1216,30.6188541,-96.3402414,X
1500569227540,georgia,PebbleTimeSteel,-289,199,-841,30.6188541,-96.3402414,Y
1500569227580,georgia,PebbleTimeSteel,-445,8,-457,30.6188541,-96.3402414,Z
1500569227620,georgia,PebbleTimeSteel,-386,-44,-1138,30.6188541,-96.3402414,X
1500569227660,georgia,PebbleTimeSteel,104,20,-838,30.6188541,-96.3402414,X
1500569227700,georgia,PebbleTimeSteel,-607,-74,-828,30.6188541,-96.3402414,Y
1500569227750,georgia,PebbleTimeSteel,-582,360,-722,30.6188541,-96.3402414,X
1500569227790,georgia,PebbleTimeSteel,-234,63,-1448,30.6188541,-96.3402414,Y
1500569227830,georgia,PebbleTimeSteel,-427,-118,-770,30.6188541,-96.3402414,Z
1500569227870,georgia,PebbleTimeSteel,-314,40,-1154,30.6188541,-96.3402414,Y
1500569227910,georgia,PebbleTimeSteel,-275,87,-383,30.6188541,-96.3402414,Z
1500569227950,georgia,PebbleTimeSteel,-435,179,-916,30.6188541,-96.3402414,Z
1500569227990,georgia,PebbleTimeSteel,144,175,-964,30.6188541,-96.3402414,X
1500569228030,georgia,PebbleTimeSteel,-201,63,-518,30.6188541,-96.3402414,X
1500569228070,georgia,PebbleTimeSteel,-370,-266,-779,30.6188541,-96.3402414,Y
1500569228110,georgia,PebbleTimeSteel,-446,-209,-921,30.6188541,-96.3402414,X
1500569228150,georgia,PebbleTimeSteel,53,171,-1012,30.6188541,-96.3402414,X
1500569228190,georgia,PebbleTimeSteel,-264,73,-603,30.6188541,-96.3402414,Z
1500569228230,georgia,PebbleTimeSteel,-617,-58,-1041,30.6188541,-96.3402414,X
1500569228270,georgia,PebbleTimeSteel,-469,-252,247,30.6188541,-96.3402414,X
1500569228310,georgia,PebbleTimeSteel,-425,-437,-1205,30.6188541,-96.3402414,Y
1500569228350,georgia,PebbleTimeSteel,-38,-24,-1217,30.6188541,-96.3402414,Z
1500569228390,georgia,PebbleTimeSteel,235,-17,-1468,30.6188541,-96.3402414,Z
1500569228430,georgia,PebbleTimeSteel,-142,235,-683,30.6188541,-96.3402414,X
1500569228470,georgia,PebbleTimeSteel,-672,93,-298,30.6188541,-96.3402414,X
1500569228510,georgia,PebbleTimeSteel,-533,-4,-1539,30.6188541,-96.3402414,Z
1500569228550,georgia,PebbleTimeSteel,-129,116,-1122,30.6188541,-96.3402414,X
1500569228590,georgia,PebbleTimeSteel,-690,74,-723,30.6188541,-96.3402414,Z
1500569228630,georgia,PebbleTimeSteel,-648,-172,-651,30.6188541,-96.3402414,Y
1500569228670,georgia,PebbleTimeSteel,-366,-451,-481,30.6188541,-96.3402414,X
1500569228710,georgia,PebbleTimeSteel,-286,63,-1241,30.6188541,-96.3402414,X
1500569228750,georgia,PebbleTimeSteel,-492,326,-786,30.6188541,-96.3402414,Z
1500569228790,georgia,PebbleTimeSteel,-320,-34,-318,30.6188541,-96.3402414,Z
1500569228830,georgia,PebbleTimeSteel,-421,-41,-847,30.6188541,-96.3402414,Z
1500569228870,georgia,PebbleTimeSteel,-258,-117,-1024,30.6188541,-96.3402414,Y
1500569228910,georgia,PebbleTimeSteel,-384,167,-627,30.6188541,-96.3402414,Y
1500569228950,georgia,PebbleTimeSteel,-129,42,-1133,30.6188541,-96.3402414,Z
1500569228990,georgia,PebbleTimeSteel,-1109,-93,-773,30.6188541,-96.3402414,X
1500569229030,georgia,PebbleTimeSteel,-542,-43,-979,30.6188541,-96.3402414,Y
1500569229070,georgia,PebbleTimeSteel,-494,-30,-796,30.6188541,-96.3402414,Y
1500569229110,georgia,PebbleTimeSteel,-838,73,-1472,30.6188541,-96.3402414,X
1500569229160,georgia,PebbleTimeSteel,345,-112,-510,30.6188541,-96.3402414,Z
1500569229200,georgia,PebbleTimeSteel,-389,115,-1192,30.6188541,-96.3402414,X
1500569229240,georgia,PebbleTimeSteel,-191,161,-863,30.6188541,-96.3402414,X
1500569229280,georgia,PebbleTimeSteel,-581,95,-1066,30.6188541,-96.3402414,Y
1500569229320,georgia,PebbleTimeSteel,-303,-91,-588,30.6188541,-96.3402414,Z
1500569229350,georgia,PebbleTimeSteel,-558,-155,-330,30.6188541,-96.3402414,Y
1500569229390,georgia,PebbleTimeSteel,-472,27,-1028,30.6188541,-96.3402414,X
1500569229430,georgia,PebbleTimeSteel,-384,5,-744,30.6188541,-96.3402414,Y
1500569229470,georgia,PebbleTimeSteel,-284,4,-1264,30.6188541,-96.3402414,Y
1500569229510,georgia,PebbleTimeSteel,-247,117,-649,30.6188541,-96.3402414,Z
1500569229550,georgia,PebbleTimeSteel,-461,-161,-791,30.6188541,-96.3402414,Y
1500569229590,georgia,PebbleTimeSteel,-112,-56,-924,30.6188541,-96.3402414,X
1500569229630,georgia,PebbleTimeSteel,-157,-134,-1532,30.6188541,-96.3402414,X
1500569229670,georgia,PebbleTimeSteel,-446,133,-921,30.6188541,-96.3402414,Z
1500569229710,georgia,PebbleTimeSteel,-651,198,-204,30.6188541,-96.3402414,Z
1500569229750,georgia,PebbleTimeSteel,-496,-56,-931,30.6188541,-96.3402414,Y
1500569229790,georgia,PebbleTimeSteel,-469,-38,-609,30.6188541,-96.3402414,Z
1500569229830,georgia,PebbleTimeSteel,-445,59,-532,30.6188541,-96.3402414,X
1500569229870,georgia,PebbleTimeSteel,-430,-30,-1123,30.6188541,-96.3402414,Z
1500569229910,georgia,PebbleTimeSteel,-527,-26,-804,30.6188541,-96.3402414,Y
1500569229960,georgia,PebbleTimeSteel,-506,-31,-552,30.6188541,-96.3402414,Y
1500569230000,georgia,PebbleTimeSteel,-624,-52,-963,30.6188541,-96.3402414,Z
1500569230040,georgia,PebbleTimeSteel,-72,0,-1023,30.6188541,-96.3402414,X
1500569230080,georgia,PebbleTimeSteel,-499,-55,-822,30.6188541,-96.3402414,Y
1500569230120,georgia,PebbleTimeSteel,-606,-28,-933,30.6188541,-96.3402414,X
1500569230160,georgia,PebbleTimeSteel,-986,-7,170,30.6188541,-96.3402414,X
1500569230200,georgia,PebbleTimeSteel,-569,-8,-1214,30.6188541,-96.3402414,Z
1500569230240,georgia,PebbleTimeSteel,13,160,-1234,30.6188541,-96.3402414,X
1500569230280,georgia,PebbleTimeSteel,-543,-64,-836,30.6188541,-96.3402414,Y
1500569230320,georgia,PebbleTimeSteel,61,-73,-577,30.6188541,-96.3402414,Z
1500569230360,georgia,PebbleTimeSteel,-737,-217,-348,30.6188541,-96.3402414,X
1500569230400,georgia,PebbleTimeSteel,257,68,-615,30.6188541,-96.3402414,X
1500569230440,georgia,PebbleTimeSteel,-393,288,-963,30.6188541,-96.3402414,Z
1500569230480,georgia,PebbleTimeSteel,-955,122,173,30.6188541,-96.3402414,Z
1500569230520,georgia,PebbleTimeSteel,-405,-377,-952,30.6188541,-96.3402414,Y
1500569230560,georgia,PebbleTimeSteel,71,-166,-2100,30.6188541,-96.3402414,X
1500569230600,georgia,PebbleTimeSteel,-114,222,-362,30.6188541,-96.3402414,Y
1500569230640,georgia,PebbleTimeSteel,-430,32,-483,30.6188541,-96.3402414,X
1500569230680,georgia,PebbleTimeSteel,-222,-92,-369,30.6188541,-96.3402414,Z
1500569230720,georgia,PebbleTimeSteel,5,-134,-896,30.6188541,-96.3402414,Y
1500569230760,georgia,PebbleTimeSteel,-494,26,-529,30.6188541,-96.3402414,Y
1500569230800,georgia,PebbleTimeSteel,-273,-121,-1347,30.6188541,-96.3402414,Z
1500569230840,georgia,PebbleTimeSteel,-127,52,-780,30.6188541,-96.3402414,Z
1500569230880,georgia,PebbleTimeSteel,-562,103,-614,30.6188541,-96.3402414,Y
1500569230920,georgia,PebbleTimeSteel,-459,-143,-231,30.6188541,-96.3402414,Z
1500569230960,georgia,PebbleTimeSteel,-567,17,-873,30.6188541,-96.3402414,Z
1500569231000,georgia,PebbleTimeSteel,-463,147,-86,30.6188541,-96.3402414,X
1500569231040,georgia,PebbleTimeSteel,-72,282,-1451,30.6188541,-96.3402414,Z
1500569231080,georgia,PebbleTimeSteel,-709,-45,-393,30.6188541,-96.3402414,Y
1500569231120,georgia,PebbleTimeSteel,-220,70,-635,30.6188541,-96.3402414,Z
1500569231160,georgia,PebbleTimeSteel,-211,-148,-713,30.6188541,-96.3402414,Y
1500569231200,georgia,PebbleTimeSteel,-581,-51,-677,30.6188541,-96.3402414,X
1500569231240,georgia,PebbleTimeSteel,-127,-21,-1011,30.6188541,-96.3402414,X
1500569231280,georgia,PebbleTimeSteel,-360,85,-1095,30.6188541,-96.3402414,Y
1500569231320,georgia,PebbleTimeSteel,-129,-52,-773,30.6188541,-96.3402414,Y
1500569231360,georgia,PebbleTimeSteel,-75,166,-1142,30.6188541,-96.3402414,Y
1500569231400,georgia,PebbleTimeSteel,-752,125,-737,30.6188541,-96.3402414,X
1500569231440,georgia,PebbleTimeSteel,-287,14,-984,30.6188541,-96.3402414,X
1500569231480,georgia,PebbleTimeSteel,-353,157,-1155,30.6188541,-96.3402414,X
1500569231520,georgia,PebbleTimeSteel,-187,25,-788,30.6188541,-96.3402414,Y
1500569231560,georgia,PebbleTimeSteel,-437,78,-1597,30.6188541,-96.3402414,X
1500569231600,georgia,PebbleTimeSteel,-302,72,-774,30.6188541,-96.3402414,Y
1500569231640,georgia,PebbleTimeSteel,-727,-165,-237,30.6188541,-96.3402414,Y
1500569231680,georgia,PebbleTimeSteel,-341,30,-845,30.6188541,-96.3402414,Y
1500569231720,georgia,PebbleTimeSteel,-319,-5,-812,30.6188541,-96.3402414,Z
1500569231760,georgia,PebbleTimeSteel,-388,-160,-880,30.6188541,-96.3402414,Z
1500569231800,georgia,PebbleTimeSteel,-210,0,-1301,30.6188541,-96.3402414,Y
1500569231840,georgia,PebbleTimeSteel,-242,25,-1006,30.6188541,-96.3402414,Y
1500569231880,georgia,PebbleTimeSteel,-497,83,-463,30.6188541,-96.3402414,Y
1500569231920,georgia,PebbleTimeSteel,-577,305,-919,30.6188541,-96.3402414,X
1500569231960,georgia,PebbleTimeSteel,-497,11,-438,30.6188541,-96.3402414,Z
1500569232000,georgia,PebbleTimeSteel,-602,-50,-454,30.6188541,-96.3402414,X
1500569232040,georgia,PebbleTimeSteel,-607,-88,-767,30.6188541,-96.3402414,Z
1500569232080,georgia,PebbleTimeSteel,-268,-73,-1506,30.6188541,-96.3402414,Y
1500569232120,georgia,PebbleTimeSteel,-526,534,-1073,30.6188541,-96.3402414,X
1500569232160,georgia,PebbleTimeSteel,-270,16,-611,30.6188541,-96.3402414,X
1500569232200,georgia,PebbleTimeSteel,-286,-97,-1500,30.6188541,-96.3402414,Y
1500569232240,georgia,PebbleTimeSteel,-243,101,-1228,30.6188541,-96.3402414,Y
1500569232280,georgia,PebbleTimeSteel,-92,199,-836,30.6188541,-96.3402414,X
