Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long,XYZ
1500576163100,daniel,PebbleTimeSteel,-378,0,-1639,30.6189558,-96.3395048,X
1500576163140,daniel,PebbleTimeSteel,-615,187,-739,30.6189558,-96.3395048,Y
1500576163180,daniel,PebbleTimeSteel,-410,35,-548,30.6189759,-96.3394841,Z
1500576163220,daniel,PebbleTimeSteel,-442,291,-1201,30.6189759,-96.3394841,Z
1500576163260,daniel,PebbleTimeSteel,-682,8,-639,30.6189759,-96.3394841,Z
1500576163300,daniel,PebbleTimeSteel,-963,-29,-50,30.6189759,-96.3394841,X
1500576163340,daniel,PebbleTimeSteel,-789,222,-1259,30.6189759,-96.3394841,Z
1500576163380,daniel,PebbleTimeSteel,-324,200,-385,30.6189759,-96.3394841,Z
1500576163420,daniel,PebbleTimeSteel,-525,135,-1023,30.6189759,-96.3394841,Z
1500576163460,daniel,PebbleTimeSteel,-402,144,-748,30.6189759,-96.3394841,Y
1500576163500,daniel,PebbleTimeSteel,-442,77,-411,30.6189759,-96.3394841,Y
1500576163540,daniel,PebbleTimeSteel,-653,178,-619,30.6189759,-96.3394841,Z
1500576163580,daniel,PebbleTimeSteel,-690,138,-243,30.6189759,-96.3394841,Z
1500576163620,daniel,PebbleTimeSteel,-304,86,-625,30.6189759,-96.3394841,X
1500576163660,daniel,PebbleTimeSteel,-382,180,-1068,30.6189759,-96.3394841,Z
1500576163700,daniel,PebbleTimeSteel,-659,43,-664,30.6189759,-96.3394841,Y
1500576163740,daniel,PebbleTimeSteel,-246,145,-680,30.6189759,-96.3394841,Y
1500576163780,daniel,PebbleTimeSteel,-112,179,-1056,30.6189759,-96.3394841,X
1500576163820,daniel,PebbleTimeSteel,-886,-49,-465,30.6189759,-96.3394841,Y
1500576163860,daniel,PebbleTimeSteel,-289,176,-313,30.6189759,-96.3394841,Y
1500576163900,daniel,PebbleTimeSteel,-395,66,-1105,30.6189759,-96.3394841,Y
1500576163940,daniel,PebbleTimeSteel,-654,-72,35,30.6189759,-96.3394841,Z
1500576163980,daniel,PebbleTimeSteel,-330,145,-570,30.6189759,-96.3394841,Y
1500576164020,daniel,PebbleTimeSteel,-570,206,-1447,30.6189759,-96.3394841,Z
1500576164060,daniel,PebbleTimeSteel,-783,-132,-130,30.6189759,-96.3394841,Z
1500576164100,daniel,PebbleTimeSteel,-596,38,-612,30.6189759,-96.3394841,Y
1500576164140,daniel,PebbleTimeSteel,-452,173,-1198,30.6189759,-96.3394841,Z
1500576164180,daniel,PebbleTimeSteel,-374,119,-1297,30.6189759,-96.3394841,Z
1500576164220,daniel,PebbleTimeSteel,-591,-189,-642,30.6189759,-96.3394841,Y
1500576164260,daniel,PebbleTimeSteel,-678,15,64,30.6189759,-96.3394841,Z
1500576164300,daniel,PebbleTimeSteel,-465,-35,-1054,30.6189759,-96.3394841,Y
1500576164340,daniel,PebbleTimeSteel,-663,95,411,30.6189759,-96.3394841,Z
1500576164380,daniel,PebbleTimeSteel,-668,254,-1206,30.6189759,-96.3394841,Z
1500576164420,daniel,PebbleTimeSteel,-509,13,-507,30.6189759,-96.3394841,Z
1500576164460,daniel,PebbleTimeSteel,-430,128,-714,30.6189759,-96.3394841,X
1500576164500,daniel,PebbleTimeSteel,-458,72,-820,30.6189759,-96.3394841,Z
1500576164540,daniel,PebbleTimeSteel,-343,141,-1388,30.6189759,-96.3394841,X
1500576164580,daniel,PebbleTimeSteel,-416,32,-589,30.6189759,-96.3394841,X
1500576164620,daniel,PebbleTimeSteel,-341,39,-658,30.6189759,-96.3394841,Y
1500576164660,daniel,PebbleTimeSteel,-362,-64,-1150,30.6189759,-96.3394841,Y
1500576164700,daniel,PebbleTimeSteel,-538,34,-935,30.6189759,-96.3394841,Z
1500576164740,daniel,PebbleTimeSteel,-698,-1,-144,30.6189759,-96.3394841,Y
1500576164780,daniel,PebbleTimeSteel,-372,119,-845,30.6189759,-96.3394841,X
1500576164820,daniel,PebbleTimeSteel,-1066,-14,-414,30.6189759,-96.3394841,X
1500576164860,daniel,PebbleTimeSteel,-770,291,-902,30.6189759,-96.3394841,X
1500576164900,daniel,PebbleTimeSteel,-651,104,-1154,30.6189759,-96.3394841,X
1500576164940,daniel,PebbleTimeSteel,-374,123,-190,30.6189759,-96.3394841,X
1500576164980,daniel,PebbleTimeSteel,-440,237,-1413,30.6189759,-96.3394841,Y
1500576165020,daniel,PebbleTimeSteel,-489,129,-1101,30.6189759,-96.3394841,X
1500576165060,daniel,PebbleTimeSteel,-695,89,-674,30.6189759,-96.3394841,Z
1500576165100,daniel,PebbleTimeSteel,-494,107,-625,30.6189759,-96.3394841,Y
1500576165140,daniel,PebbleTimeSteel,-368,106,-811,30.6189759,-96.3394841,Z
1500576165190,daniel,PebbleTimeSteel,-630,20,-515,30.6189759,-96.3394841,Y
1500576165230,daniel,PebbleTimeSteel,-123,250,-1408,30.6189759,-96.3394841,Z
1500576165270,daniel,PebbleTimeSteel,-669,121,9,30.6189759,-96.3394841,X
1500576165310,daniel,PebbleTimeSteel,-368,165,-920,30.6189759,-96.3394841,Y
1500576165350,daniel,PebbleTimeSteel,-522,183,-1432,30.6189759,-96.3394841,Z
1500576165380,daniel,PebbleTimeSteel,-319,-20,-584,30.6189759,-96.3394841,Z
1500576165420,daniel,PebbleTimeSteel,-357,104,-1051,30.6189759,-96.3394841,Z
1500576165460,daniel,PebbleTimeSteel,-568,99,-851,30.6189759,-96.3394841,X
1500576165500,daniel,PebbleTimeSteel,-586,21,-332,30.6189759,-96.3394841,Y
1500576165540,daniel,PebbleTimeSteel,-434,104,-1026,30.6189759,-96.3394841,X
1500576165580,daniel,PebbleTimeSteel,-463,22,-268,30.6189759,-96.3394841,X
1500576165620,daniel,PebbleTimeSteel,-512,-82,-821,30.6189759,-96.3394841,Z
1500576165660,daniel,PebbleTimeSteel,-184,34,-1212,30.6189759,-96.3394841,X
1500576165700,daniel,PebbleTimeSteel,-486,238,-1509,30.6189759,-96.3394841,Y
1500576165740,daniel,PebbleTimeSteel,-283,104,-1063,30.6189759,-96.3394841,Y
1500576165790,daniel,PebbleTimeSteel,-636,98,-277,30.6189759,-96.3394841,Y
1500576165830,daniel,PebbleTimeSteel,-503,143,-1188,30.6189759,-96.3394841,Z
1500576165870,daniel,PebbleTimeSteel,-626,225,-1478,30.6189759,-96.3394841,X
1500576165910,daniel,PebbleTimeSteel,-481,39,-962,30.6189759,-96.3394841,Y
1500576165950,daniel,PebbleTimeSteel,-697,218,-1003,30.6189759,-96.3394841,Y
1500576165990,daniel,PebbleTimeSteel,-689,91,-863,30.6189759,-96.3394841,X
1500576166030,daniel,PebbleTimeSteel,-526,-55,258,30.6189759,-96.3394841,X
1500576166070,daniel,PebbleTimeSteel,-896,64,-801,30.6189759,-96.3394841,Z
1500576166110,daniel,PebbleTimeSteel,-401,326,-1131,30.6189759,-96.3394841,Y
1500576166150,daniel,PebbleTimeSteel,-517,218,-925,30.6189759,-96.3394841,X
1500576166190,daniel,PebbleTimeSteel,-187,48,-751,30.6189759,-96.3394841,Y
1500576166230,daniel,PebbleTimeSteel,-876,82,-221,30.6189759,-96.3394841,Y
1500576166270,daniel,PebbleTimeSteel,-503,54,-844,30.6189759,-96.3394841,Y
1500576166310,daniel,PebbleTimeSteel,-451,171,-322,30.6189759,-96.3394841,Y
1500576166350,daniel,PebbleTimeSteel,-562,54,-124,30.6189759,-96.3394841,Y
1500576166380,daniel,PebbleTimeSteel,-880,66,-1224,30.6189759,-96.3394841,X
1500576166420,daniel,PebbleTimeSteel,-229,165,-968,30.6189759,-96.3394841,X
1500576166460,daniel,PebbleTimeSteel,-513,41,-333,30.6189759,-96.3394841,X
1500576166500,daniel,PebbleTimeSteel,-666,191,-984,30.6189759,-96.3394841,Y
1500576166540,daniel,PebbleTimeSteel,-641,-26,-523,30.6189759,-96.3394841,X
1500576166590,daniel,PebbleTimeSteel,-510,-131,-676,30.6189759,-96.3394841,X
1500576166630,daniel,PebbleTimeSteel,-879,32,-1191,30.6189759,-96.3394841,Y
1500576166670,daniel,PebbleTimeSteel,-685,135,-618,30.6189759,-96.3394841,Z
1500576166710,daniel,PebbleTimeSteel,-609,109,-569,30.6189759,-96.3394841,Z
1500576166750,daniel,PebbleTimeSteel,-470,-27,190,30.6189759,-96.3394841,Z
1500576166790,daniel,PebbleTimeSteel,-371,116,-1616,30.6189759,-96.3394841,X
1500576166830,daniel,PebbleTimeSteel,-275,132,-940,30.6189759,-96.3394841,X
1500576166870,daniel,PebbleTimeSteel,-349,145,-453,30.6189759,-96.3394841,Y
1500576166910,daniel,PebbleTimeSteel,-697,560,-2459,30.6189759,-96.3394841,X
1500576166950,daniel,PebbleTimeSteel,-358,152,-386,30.6189759,-96.3394841,Z
1500576166990,daniel,PebbleTimeSteel,-495,193,-929,30.6189759,-96.3394841,Y
1500576167030,daniel,PebbleTimeSteel,-504,23,-695,30.6189759,-96.3394841,Y
1500576167070,daniel,PebbleTimeSteel,-355,89,-756,30.6189759,-96.3394841,X
1500576167110,daniel,PebbleTimeSteel,-176,107,-570,30.6189759,-96.3394841,X
1500576167150,daniel,PebbleTimeSteel,-125,13,-246,30.6189759,-96.3394841,X
1500576167190,daniel,PebbleTimeSteel,8,-335,-1134,30.6189759,-96.3394841,X
1500576167230,daniel,PebbleTimeSteel,-220,-78,-605,30.6189759,-96.3394841,Y
1500576167270,daniel,PebbleTimeSteel,-605,269,-1398,30.6189759,-96.3394841,Y
1500576167310,daniel,PebbleTimeSteel,-354,303,-1083,30.6189759,-96.3394841,Z
1500576167350,daniel,PebbleTimeSteel,-1005,191,-719,30.6189759,-96.3394841,X
1500576167390,daniel,PebbleTimeSteel,-517,-31,-532,30.6189759,-96.3394841,X
1500576167430,daniel,PebbleTimeSteel,-602,114,-1878,30.6189759,-96.3394841,Y
1500576167470,daniel,PebbleTimeSteel,-235,166,-762,30.6189759,-96.3394841,Z
1500576167510,daniel,PebbleTimeSteel,-453,-217,115,30.6189759,-96.3394841,Z
1500576167550,daniel,PebbleTimeSteel,-513,-67,-1262,30.6189759,-96.3394841,X
1500576167590,daniel,PebbleTimeSteel,-793,-1,-342,30.6189759,-96.3394841,Y
1500576167630,daniel,PebbleTimeSteel,-611,152,-1020,30.6189759,-96.3394841,Z
1500576167670,daniel,PebbleTimeSteel,-712,81,-713,30.6189759,-96.3394841,Z
1500576167710,daniel,PebbleTimeSteel,-882,36,-416,30.6189759,-96.3394841,Y
1500576167750,daniel,PebbleTimeSteel,-881,-70,22,30.6189759,-96.3394841,Y
1500576167790,daniel,PebbleTimeSteel,-1076,23,-1430,30.6189759,-96.3394841,Y
1500576167830,daniel,PebbleTimeSteel,-396,69,-928,30.6189759,-96.3394841,X
1500576167870,daniel,PebbleTimeSteel,-708,159,-918,30.6189759,-96.3394841,Z
1500576167910,daniel,PebbleTimeSteel,-559,25,-761,30.6189759,-96.3394841,X
1500576167950,daniel,PebbleTimeSteel,-150,144,-1048,30.6189759,-96.3394841,Z
1500576167990,daniel,PebbleTimeSteel,-879,8,-565,30.6189759,-96.3394841,Y
1500576168030,daniel,PebbleTimeSteel,-481,92,-638,30.6189759,-96.3394841,Z
1500576168070,daniel,PebbleTimeSteel,-765,149,-542,30.6189759,-96.3394841,X
1500576168110,daniel,PebbleTimeSteel,-415,311,-1114,30.6189759,-96.3394841,Y
1500576168150,daniel,PebbleTimeSteel,-226,328,-1150,30.6189759,-96.3394841,Z
1500576168190,daniel,PebbleTimeSteel,-512,83,-1291,30.6189759,-96.3394841,Z
1500576168230,daniel,PebbleTimeSteel,-23,-70,-178,30.6189759,-96.3394841,Z
1500576168270,daniel,PebbleTimeSteel,-976,-158,-711,30.6189759,-96.3394841,Y
1500576168310,daniel,PebbleTimeSteel,-549,34,-1172,30.6189759,-96.3394841,Y
1500576168350,daniel,PebbleTimeSteel,-310,-139,-741,30.6189759,-96.3394841,Y
1500576168390,daniel,PebbleTimeSteel,-590,68,-649,30.6189759,-96.3394841,Y
1500576168430,daniel,PebbleTimeSteel,-209,127,-682,30.6189759,-96.3394841,Y
1500576168470,daniel,PebbleTimeSteel,-900,306,-720,30.6189759,-96.3394841,Z
1500576168510,daniel,PebbleTimeSteel,-553,-114,-1159,30.6189759,-96.3394841,Z
1500576168550,daniel,PebbleTimeSteel,-323,-5,249,30.6189759,-96.3394841,Z
1500576168590,daniel,PebbleTimeSteel,-597,253,-659,30.6189759,-96.3394841,Y
1500576168630,daniel,PebbleTimeSteel,-497,108,-958,30.6189759,-96.3394841,Z
1500576168670,daniel,PebbleTimeSteel,-494,-5,73,30.6189759,-96.3394841,Y
1500576168710,daniel,PebbleTimeSteel,-681,425,-2127,30.6189759,-96.3394841,Y
1500576168750,daniel,PebbleTimeSteel,-465,149,-887,30.6189759,-96.3394841,X
1500576168790,daniel,PebbleTimeSteel,-846,-23,-906,30.6189759,-96.3394841,X
1500576168830,daniel,PebbleTimeSteel,-891,76,-1168,30.6189759,-96.3394841,Y
1500576168870,daniel,PebbleTimeSteel,-269,-52,-250,30.6189759,-96.3394841,Y
1500576168910,daniel,PebbleTimeSteel,-480,170,-1454,30.6189759,-96.3394841,X
1500576168950,daniel,PebbleTimeSteel,-304,111,-1000,30.6189759,-96.3394841,Z
1500576168990,daniel,PebbleTimeSteel,-417,-36,-1260,30.6189759,-96.3394841,Z
1500576169030,daniel,PebbleTimeSteel,-524,-2,-43,30.6189759,-96.3394841,Z
1500576169070,daniel,PebbleTimeSteel,-654,203,-1202,30.6189759,-96.3394841,X
1500576169110,daniel,PebbleTimeSteel,-438,10,184,30.6189759,-96.3394841,Y
1500576169150,daniel,PebbleTimeSteel,-920,98,-838,30.6189759,-96.3394841,X
1500576169190,daniel,PebbleTimeSteel,-366,-50,195,30.6189759,-96.3394841,X
1500576169230,daniel,PebbleTimeSteel,-697,363,-1628,30.6189759,-96.3394841,Y
1500576169270,daniel,PebbleTimeSteel,-165,159,-1569,30.6189759,-96.3394841,Z
1500576169310,daniel,PebbleTimeSteel,-458,-32,-480,30.6189759,-96.3394841,X
1500576169350,daniel,PebbleTimeSteel,-958,-8,-592,30.6189759,-96.3394841,Y
1500576169390,daniel,PebbleTimeSteel,-632,102,-1210,30.6189759,-96.3394841,Y
1500576169430,daniel,PebbleTimeSteel,-923,-36,-373,30.6189759,-96.3394841,Y
1500576169470,daniel,PebbleTimeSteel,-1298,170,-181,30.6189759,-96.3394841,Z
1500576169510,daniel,PebbleTimeSteel,-453,-31,-808,30.6189759,-96.3394841,Z
1500576169550,daniel,PebbleTimeSteel,-657,390,-667,30.6189759,-96.3394841,Z
1500576169590,daniel,PebbleTimeSteel,-140,388,-1753,30.6189759,-96.3394841,X
1500576169630,daniel,PebbleTimeSteel,-32,277,-494,30.6189759,-96.3394841,X
1500576169670,daniel,PebbleTimeSteel,-688,225,-1420,30.6189759,-96.3394841,Z
1500576169710,daniel,PebbleTimeSteel,-669,80,20,30.6189759,-96.3394841,Z
1500576169750,daniel,PebbleTimeSteel,-353,42,-1570,30.6189759,-96.3394841,Z
1500576169800,daniel,PebbleTimeSteel,-795,78,-436,30.6189759,-96.3394841,Y
1500576169840,daniel,PebbleTimeSteel,-879,32,-234,30.6189759,-96.3394841,Y
1500576169880,daniel,PebbleTimeSteel,-792,13,184,30.6189759,-96.3394841,X
1500576169920,daniel,PebbleTimeSteel,-760,67,-520,30.6189759,-96.3394841,X
1500576169960,daniel,PebbleTimeSteel,-698,-5,-688,30.6189759,-96.3394841,X
1500576170000,daniel,PebbleTimeSteel,-848,-242,812,30.6189759,-96.3394841,X
1500576170040,daniel,PebbleTimeSteel,-610,65,-1853,30.6189759,-96.3394841,Y
1500576170080,daniel,PebbleTimeSteel,-395,270,-458,30.6189759,-96.3394841,Z
1500576170120,daniel,PebbleTimeSteel,-789,191,-195,30.6189759,-96.3394841,X
1500576170160,daniel,PebbleTimeSteel,-642,50,-742,30.6189759,-96.3394841,Z
1500576170190,daniel,PebbleTimeSteel,-346,50,-728,30.6189759,-96.3394841,Y
1500576170230,daniel,PebbleTimeSteel,-502,208,-572,30.6189759,-96.3394841,Y
1500576170270,daniel,PebbleTimeSteel,-483,244,-1145,30.6189759,-96.3394841,X
1500576170310,daniel,PebbleTimeSteel,-456,-86,-554,30.6189759,-96.3394841,Z
1500576170350,daniel,PebbleTimeSteel,-569,112,-1160,30.6189759,-96.3394841,X
1500576170390,daniel,PebbleTimeSteel,-750,-20,-850,30.6189759,-96.3394841,Z
1500576170430,daniel,PebbleTimeSteel,-671,15,-247,30.6189759,-96.3394841,X
1500576170470,daniel,PebbleTimeSteel,-493,107,-758,30.6189759,-96.3394841,Y
1500576170510,daniel,PebbleTimeSteel,-435,241,-546,30.6189759,-96.3394841,X
1500576170550,daniel,PebbleTimeSteel,-770,-188,144,30.6189759,-96.3394841,Z
1500576170600,daniel,PebbleTimeSteel,-740,-71,-685,30.6189759,-96.3394841,Y
1500576170640,daniel,PebbleTimeSteel,-626,228,-1291,30.6189759,-96.3394841,X
1500576170680,daniel,PebbleTimeSteel,-205,78,-326,30.6189759,-96.3394841,X
1500576170720,daniel,PebbleTimeSteel,-457,189,-1298,30.6189759,-96.3394841,Y
1500576170760,daniel,PebbleTimeSteel,-125,89,-244,30.6189759,-96.3394841,Y
1500576170800,daniel,PebbleTimeSteel,-424,214,-708,30.6189759,-96.3394841,Z
1500576170840,daniel,PebbleTimeSteel,-840,-538,-70,30.6189759,-96.3394841,Z
1500576170880,daniel,PebbleTimeSteel,-688,-13,-1237,30.6189759,-96.3394841,Y
1500576170920,daniel,PebbleTimeSteel,-692,157,-1084,30.6189759,-96.3394841,Z
1500576170960,daniel,PebbleTimeSteel,170,203,-1458,30.6189759,-96.3394841,Y
1500576171000,daniel,PebbleTimeSteel,-506,22,-37,30.6189759,-96.3394841,X
1500576171040,daniel,PebbleTimeSteel,-1044,-405,-229,30.6189759,-96.3394841,Y
1500576171080,daniel,PebbleTimeSteel,-654,106,-1329,30.6189759,-96.3394841,Y
1500576171120,daniel,PebbleTimeSteel,-435,183,-940,30.6189759,-96.3394841,Y
1500576171160,daniel,PebbleTimeSteel,-472,49,-416,30.6189759,-96.3394841,Z
1500576171200,daniel,PebbleTimeSteel,-97,132,-1159,30.6189759,-96.3394841,X
1500576171240,daniel,PebbleTimeSteel,-764,49,-768,30.6189759,-96.3394841,X
1500576171280,daniel,PebbleTimeSteel,-568,128,-793,30.6189759,-96.3394841,Y
1500576171320,daniel,PebbleTimeSteel,-151,90,-1183,30.6189759,-96.3394841,Z
1500576171360,daniel,PebbleTimeSteel,-380,-101,133,30.6189759,-96.3394841,Y
1500576171400,daniel,PebbleTimeSteel,-75,311,-1588,30.6189759,-96.3394841,Z
1500576171440,daniel,PebbleTimeSteel,-550,362,-1661,30.6189759,-96.3394841,Z
1500576171480,daniel,PebbleTimeSteel,-643,58,-600,30.6189759,-96.3394841,Y
1500576171520,daniel,PebbleTimeSteel,-143,65,-783,30.6189759,-96.3394841,X
1500576171560,daniel,PebbleTimeSteel,-581,140,-636,30.6189759,-96.3394841,Y
1500576171600,daniel,PebbleTimeSteel,-207,121,-210,30.6189759,-96.3394841,Y
1500576171640,daniel,PebbleTimeSteel,-198,76,-396,30.6189759,-96.3394841,Y
1500576171680,daniel,PebbleTimeSteel,-422,87,-1196,30.6189759,-96.3394841,X
1500576171720,daniel,PebbleTimeSteel,-301,122,-1092,30.6189759,-96.3394841,Y
1500576171760,daniel,PebbleTimeSteel,-62,238,-1148,30.6189759,-96.3394841,Z
1500576171800,daniel,PebbleTimeSteel,-581,61,-841,30.6189759,-96.3394841,Z
1500576171840,daniel,PebbleTimeSteel,-436,-92,-499,30.6189759,-96.3394841,X
1500576171880,daniel,PebbleTimeSteel,-270,49,-906,30.6189759,-96.3394841,Y
1500576171920,daniel,PebbleTimeSteel,-688,458,-2586,30.6189759,-96.3394841,X
1500576171960,daniel,PebbleTimeSteel,6,704,-215,30.6189759,-96.3394841,Y
1500576172000,daniel,PebbleTimeSteel,-878,64,-798,30.6189759,-96.3394841,Z
1500576172040,daniel,PebbleTimeSteel,-779,251,-575,30.6189759,-96.3394841,Y
1500576172080,daniel,PebbleTimeSteel,-290,12,-1223,30.6189759,-96.3394841,Y
1500576172120,daniel,PebbleTimeSteel,-474,146,-888,30.6189759,-96.3394841,Z
1500576172160,daniel,PebbleTimeSteel,-455,108,-1170,30.6189759,-96.3394841,Z
1500576172200,daniel,PebbleTimeSteel,-846,233,-166,30.6189759,-96.3394841,X
1500576172240,daniel,PebbleTimeSteel,-422,197,-922,30.6189759,-96.3394841,Z
1500576172280,daniel,PebbleTimeSteel,-799,97,-612,30.6189759,-96.3394841,Y
1500576172320,daniel,PebbleTimeSteel,-530,-154,70,30.6189759,-96.3394841,Z
1500576172360,daniel,PebbleTimeSteel,-740,349,-1585,30.6189759,-96.3394841,Z
1500576172400,daniel,PebbleTimeSteel,-76,320,-1025,30.6189759,-96.3394841,X
