Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long,XYZ
1500575983980,sera,PebbleTimeSteel,-559,117,-747,30.6189933,-96.3394845,Z
1500575984020,sera,PebbleTimeSteel,-648,84,-505,30.6189933,-96.3394845,Z
1500575984060,sera,PebbleTimeSteel,-510,65,-749,30.6189933,-96.3394845,X
1500575984100,sera,PebbleTimeSteel,-492,97,-782,30.6189933,-96.3394845,X
1500575984140,sera,PebbleTimeSteel,-621,11,-848,30.6189933,-96.3394845,X
1500575984180,sera,PebbleTimeSteel,-453,-85,-907,30.6189933,-96.3394845,Y
1500575984220,sera,PebbleTimeSteel,-552,130,-799,30.6189933,-96.3394845,Z
1500575984270,sera,PebbleTimeSteel,-554,111,-725,30.6189933,-96.3394845,X
1500575984310,sera,PebbleTimeSteel,-560,16,-704,30.6189933,-96.3394845,X
1500575984350,sera,PebbleTimeSteel,-560,63,-684,30.6189933,-96.3394845,Y
1500575984390,sera,PebbleTimeSteel,-550,-4,-699,30.6189933,-96.3394845,X
1500575984430,sera,PebbleTimeSteel,-532,-75,-779,30.6189933,-96.3394845,X
1500575984460,sera,PebbleTimeSteel,-762,-144,-661,30.6189933,-96.3394845,Z
1500575984500,sera,PebbleTimeSteel,-666,-23,-467,30.6189933,-96.3394845,Z
1500575984540,sera,PebbleTimeSteel,-590,-335,-759,30.6189933,-96.3394845,Y
1500575984580,sera,PebbleTimeSteel,-559,75,-1128,30.6189933,-96.3394845,Z
1500575984620,sera,PebbleTimeSteel,-527,16,-248,30.6189933,-96.3394845,Z
1500575984660,sera,PebbleTimeSteel,-326,25,-1040,30.6189933,-96.3394845,X
1500575984700,sera,PebbleTimeSteel,-488,7,-735,30.6189933,-96.3394845,Y
1500575984740,sera,PebbleTimeSteel,-92,20,-2028,30.6189933,-96.3394845,X
1500575984780,sera,PebbleTimeSteel,-620,-63,-492,30.6189933,-96.3394845,X
1500575984820,sera,PebbleTimeSteel,-603,-50,-749,30.6189933,-96.3394845,Y
1500575984860,sera,PebbleTimeSteel,-518,-1,-718,30.6189933,-96.3394845,Z
1500575984900,sera,PebbleTimeSteel,-546,-2,-647,30.6189933,-96.3394845,Z
1500575984940,sera,PebbleTimeSteel,-501,-46,-779,30.6189933,-96.3394845,X
1500575984980,sera,PebbleTimeSteel,-489,-36,-818,30.6189933,-96.3394845,Z
1500575985020,sera,PebbleTimeSteel,-395,-6,-856,30.6189933,-96.3394845,Z
1500575985070,sera,PebbleTimeSteel,-375,47,-841,30.6189933,-96.3394845,Z
1500575985110,sera,PebbleTimeSteel,-363,153,-830,30.6189933,-96.3394845,X
1500575985150,sera,PebbleTimeSteel,-421,70,-944,30.6189933,-96.3394845,X
1500575985190,sera,PebbleTimeSteel,-385,-11,-871,30.6189933,-96.3394845,Y
1500575985230,sera,PebbleTimeSteel,-442,46,-788,30.6189933,-96.3394845,X
1500575985270,sera,PebbleTimeSteel,-611,-60,-773,30.6189933,-96.3394845,Z
1500575985310,sera,PebbleTimeSteel,-520,-7,-682,30.6189933,-96.3394845,Y
1500575985350,sera,PebbleTimeSteel,-384,15,-816,30.6189933,-96.3394845,Y
1500575985390,sera,PebbleTimeSteel,-318,123,-966,30.6189933,-96.3394845,Z
1500575985430,sera,PebbleTimeSteel,-231,262,-889,30.6189933,-96.3394845,Y
1500575985460,sera,PebbleTimeSteel,-353,76,-921,30.6189933,-96.3394845,Z
1500575985500,sera,PebbleTimeSteel,-549,49,-768,30.6189933,-96.3394845,Z
1500575985540,sera,PebbleTimeSteel,-675,98,-676,30.6189933,-96.3394845,Z
1500575985580,sera,PebbleTimeSteel,-729,-59,-654,30.6189933,-96.3394845,Z
1500575985620,sera,PebbleTimeSteel,-476,39,-848,30.6189933,-96.3394845,Y
1500575985660,sera,PebbleTimeSteel,-429,259,-767,30.6189933,-96.3394845,X
1500575985700,sera,PebbleTimeSteel,-456,131,-1084,30.6189933,-96.3394845,X
1500575985740,sera,PebbleTimeSteel,-439,-95,-767,30.6189933,-96.3394845,X
1500575985780,sera,PebbleTimeSteel,-524,-57,-747,30.6189933,-96.3394845,Y
1500575985820,sera,PebbleTimeSteel,-514,212,-907,30.6189933,-96.3394845,Z
1500575985870,sera,PebbleTimeSteel,-494,142,-871,30.6189933,-96.3394845,Z
1500575985910,sera,PebbleTimeSteel,-431,42,-663,30.6189933,-96.3394845,X
1500575985950,sera,PebbleTimeSteel,-581,59,-946,30.6189933,-96.3394845,X
1500575985990,sera,PebbleTimeSteel,-647,175,-698,30.6189933,-96.3394845,Z
1500575986030,sera,PebbleTimeSteel,-460,100,-408,30.6189933,-96.3394845,X
1500575986070,sera,PebbleTimeSteel,-524,107,-633,30.6189933,-96.3394845,X
1500575986110,sera,PebbleTimeSteel,-490,197,-1010,30.6189933,-96.3394845,Y
1500575986150,sera,PebbleTimeSteel,-473,119,-620,30.6189933,-96.3394845,X
1500575986190,sera,PebbleTimeSteel,-626,39,-295,30.6189933,-96.3394845,X
1500575986230,sera,PebbleTimeSteel,-604,-70,-396,30.6189933,-96.3394845,Z
1500575986270,sera,PebbleTimeSteel,-573,33,-605,30.6189933,-96.3394845,Z
1500575986310,sera,PebbleTimeSteel,-472,-13,-913,30.6189933,-96.3394845,Y
1500575986350,sera,PebbleTimeSteel,-437,126,-806,30.6189933,-96.3394845,X
1500575986390,sera,PebbleTimeSteel,-560,81,-697,30.6189933,-96.3394845,Y
1500575986430,sera,PebbleTimeSteel,-607,55,-740,30.6189933,-96.3394845,Z
1500575986470,sera,PebbleTimeSteel,-661,-16,-389,30.6189933,-96.3394845,Y
1500575986510,sera,PebbleTimeSteel,-585,79,-647,30.6189933,-96.3394845,Y
1500575986550,sera,PebbleTimeSteel,-576,82,-375,30.6189933,-96.3394845,X
1500575986590,sera,PebbleTimeSteel,-344,-93,-554,30.6189933,-96.3394845,Z
1500575986630,sera,PebbleTimeSteel,-775,17,-526,30.6189933,-96.3394845,X
1500575986670,sera,PebbleTimeSteel,-405,129,-870,30.6189933,-96.3394845,Z
1500575986710,sera,PebbleTimeSteel,-468,85,-707,30.6189933,-96.3394845,Y
1500575986750,sera,PebbleTimeSteel,-544,216,-867,30.6189933,-96.3394845,Y
1500575986790,sera,PebbleTimeSteel,-599,180,-831,30.6189933,-96.3394845,Y
1500575986830,sera,PebbleTimeSteel,-615,-30,-554,30.6189933,-96.3394845,Z
1500575986870,sera,PebbleTimeSteel,-513,37,-810,30.6189933,-96.3394845,Z
1500575986910,sera,PebbleTimeSteel,-516,157,-727,30.6189933,-96.3394845,Z
1500575986950,sera,PebbleTimeSteel,-602,123,-801,30.6189933,-96.3394845,Y
1500575986990,sera,PebbleTimeSteel,-509,30,-768,30.6189933,-96.3394845,Z
1500575987030,sera,PebbleTimeSteel,-2380,-724,290,30.6189933,-96.3394845,X
1500575987070,sera,PebbleTimeSteel,-532,-76,-1268,30.6189933,-96.3394845,X
1500575987110,sera,PebbleTimeSteel,-731,290,-379,30.6189933,-96.3394845,X
1500575987150,sera,PebbleTimeSteel,-595,76,-919,30.6189933,-96.3394845,X
1500575987190,sera,PebbleTimeSteel,-397,140,-815,30.6189933,-96.3394845,X
1500575987230,sera,PebbleTimeSteel,-355,169,-702,30.6189933,-96.3394845,Y
1500575987270,sera,PebbleTimeSteel,-364,223,-903,30.6189933,-96.3394845,X
1500575987310,sera,PebbleTimeSteel,-490,361,-813,30.6189933,-96.3394845,X
1500575987350,sera,PebbleTimeSteel,-534,178,-668,30.6189933,-96.3394845,Y
1500575987390,sera,PebbleTimeSteel,-381,-168,-1009,30.6189933,-96.3394845,Z
1500575987430,sera,PebbleTimeSteel,-421,-13,-1249,30.6189933,-96.3394845,Z
1500575987470,sera,PebbleTimeSteel,-583,64,-484,30.6189933,-96.3394845,Z
1500575987510,sera,PebbleTimeSteel,-528,187,-880,30.6189933,-96.3394845,Y
1500575987550,sera,PebbleTimeSteel,-251,192,-892,30.6189933,-96.3394845,X
1500575987590,sera,PebbleTimeSteel,-450,-73,-700,30.6189933,-96.3394845,Y
1500575987630,sera,PebbleTimeSteel,-420,72,-1092,30.6189933,-96.3394845,Z
1500575987670,sera,PebbleTimeSteel,-368,151,-915,30.6189933,-96.3394845,X
1500575987710,sera,PebbleTimeSteel,-446,191,-777,30.6189933,-96.3394845,X
1500575987750,sera,PebbleTimeSteel,-569,127,-1076,30.6189933,-96.3394845,Z
1500575987790,sera,PebbleTimeSteel,-666,26,-483,30.6189933,-96.3394845,Y
1500575987830,sera,PebbleTimeSteel,-598,226,-771,30.6189933,-96.3394845,Z
1500575987870,sera,PebbleTimeSteel,-476,303,-956,30.6189933,-96.3394845,X
1500575987910,sera,PebbleTimeSteel,-373,205,-501,30.6189933,-96.3394845,X
1500575987950,sera,PebbleTimeSteel,-538,96,-733,30.6189933,-96.3394845,Z
1500575987990,sera,PebbleTimeSteel,-498,76,-819,30.6189933,-96.3394845,Z
1500575988030,sera,PebbleTimeSteel,-431,53,-814,30.6189933,-96.3394845,Y
1500575988070,sera,PebbleTimeSteel,-520,142,-839,30.6189933,-96.3394845,X
1500575988110,sera,PebbleTimeSteel,-799,143,-961,30.6189933,-96.3394845,Y
1500575988150,sera,PebbleTimeSteel,-714,154,-940,30.6189933,-96.3394845,Z
1500575988190,sera,PebbleTimeSteel,-705,78,-819,30.6189933,-96.3394845,Y
1500575988230,sera,PebbleTimeSteel,-570,49,-948,30.6189933,-96.3394845,Z
1500575988270,sera,PebbleTimeSteel,-562,-61,-867,30.6189933,-96.3394845,X
1500575988310,sera,PebbleTimeSteel,-652,230,-1033,30.6189933,-96.3394845,Y
1500575988350,sera,PebbleTimeSteel,-468,265,-837,30.6189933,-96.3394845,Z
1500575988390,sera,PebbleTimeSteel,-550,80,-665,30.6189933,-96.3394845,X
1500575988430,sera,PebbleTimeSteel,-419,213,-1196,30.6189933,-96.3394845,X
1500575988470,sera,PebbleTimeSteel,-381,131,-571,30.6189933,-96.3394845,X
1500575988510,sera,PebbleTimeSteel,-610,71,-242,30.6189933,-96.3394845,Y
1500575988550,sera,PebbleTimeSteel,-593,92,-831,30.6189933,-96.3394845,Y
1500575988590,sera,PebbleTimeSteel,-635,68,-1020,30.6189933,-96.3394845,Y
1500575988630,sera,PebbleTimeSteel,-572,51,-469,30.6189933,-96.3394845,Z
1500575988670,sera,PebbleTimeSteel,-469,11,-1292,30.6189933,-96.3394845,X
1500575988710,sera,PebbleTimeSteel,-579,43,-1018,30.6189933,-96.3394845,X
1500575988750,sera,PebbleTimeSteel,-685,-46,-578,30.6189933,-96.3394845,Z
1500575988790,sera,PebbleTimeSteel,-435,180,-838,30.6189933,-96.3394845,Y
1500575988830,sera,PebbleTimeSteel,-491,72,-353,30.6189933,-96.3394845,X
1500575988870,sera,PebbleTimeSteel,-597,102,-861,30.6189933,-96.3394845,Z
1500575988910,sera,PebbleTimeSteel,-397,98,-1128,30.6189933,-96.3394845,Z
1500575988950,sera,PebbleTimeSteel,-742,-2,-474,30.6189933,-96.3394845,X
1500575988990,sera,PebbleTimeSteel,-682,6,-572,30.6189933,-96.3394845,Z
1500575989030,sera,PebbleTimeSteel,-508,16,-564,30.6189933,-96.3394845,X
1500575989080,sera,PebbleTimeSteel,-575,58,-698,30.6189933,-96.3394845,X
1500575989120,sera,PebbleTimeSteel,-425,191,-860,30.6189933,-96.3394845,Y
1500575989160,sera,PebbleTimeSteel,-281,27,-893,30.6189933,-96.3394845,Z
1500575989200,sera,PebbleTimeSteel,-503,-14,-823,30.6189933,-96.3394845,X
1500575989240,sera,PebbleTimeSteel,-446,81,-913,30.6189933,-96.3394845,Z
1500575989270,sera,PebbleTimeSteel,-517,-62,-616,30.6189933,-96.3394845,Y
1500575989310,sera,PebbleTimeSteel,-645,-177,-457,30.6189933,-96.3394845,Y
1500575989350,sera,PebbleTimeSteel,-506,-28,-726,30.6189933,-96.3394845,Z
1500575989390,sera,PebbleTimeSteel,-478,63,-978,30.6189933,-96.3394845,Y
1500575989430,sera,PebbleTimeSteel,-455,196,-847,30.6189933,-96.3394845,X
1500575989470,sera,PebbleTimeSteel,-586,98,-736,30.6189933,-96.3394845,Y
1500575989510,sera,PebbleTimeSteel,-240,158,-901,30.6189933,-96.3394845,X
1500575989550,sera,PebbleTimeSteel,-499,138,-1114,30.6189933,-96.3394845,X
1500575989590,sera,PebbleTimeSteel,-528,-114,-885,30.6189933,-96.3394845,Y
1500575989630,sera,PebbleTimeSteel,-493,91,-821,30.6189933,-96.3394845,Y
1500575989680,sera,PebbleTimeSteel,-804,64,-174,30.6189933,-96.3394845,Y
1500575989720,sera,PebbleTimeSteel,-682,180,-747,30.6189933,-96.3394845,X
1500575989760,sera,PebbleTimeSteel,-705,117,-540,30.6189933,-96.3394845,Y
1500575989800,sera,PebbleTimeSteel,-590,152,-218,30.6189933,-96.3394845,Z
1500575989840,sera,PebbleTimeSteel,-378,88,-411,30.6189933,-96.3394845,Z
1500575989880,sera,PebbleTimeSteel,-1016,149,-751,30.6189933,-96.3394845,X
1500575989920,sera,PebbleTimeSteel,-225,192,-559,30.6189933,-96.3394845,Z
1500575989960,sera,PebbleTimeSteel,-447,44,-999,30.6189933,-96.3394845,X
1500575990000,sera,PebbleTimeSteel,-684,197,-793,30.6189933,-96.3394845,Y
1500575990040,sera,PebbleTimeSteel,-432,55,-1003,30.6189933,-96.3394845,Y
1500575990080,sera,PebbleTimeSteel,-129,110,-1085,30.6189933,-96.3394845,Y
1500575990120,sera,PebbleTimeSteel,-832,161,-662,30.6189933,-96.3394845,Y
1500575990160,sera,PebbleTimeSteel,-330,300,-1072,30.6189933,-96.3394845,Y
1500575990200,sera,PebbleTimeSteel,-1018,90,-338,30.6189933,-96.3394845,Y
1500575990240,sera,PebbleTimeSteel,-462,210,-1047,30.6189933,-96.3394845,Y
1500575990280,sera,PebbleTimeSteel,-801,-185,-580,30.6189933,-96.3394845,Z
1500575990320,sera,PebbleTimeSteel,-821,251,-805,30.6189933,-96.3394845,Z
1500575990360,sera,PebbleTimeSteel,-305,26,-522,30.6189933,-96.3394845,Z
1500575990400,sera,PebbleTimeSteel,-514,-8,-486,30.6189933,-96.3394845,Z
1500575990440,sera,PebbleTimeSteel,-248,177,-1206,30.6189933,-96.3394845,Y
1500575990480,sera,PebbleTimeSteel,-502,63,-699,30.6189933,-96.3394845,Y
1500575990520,sera,PebbleTimeSteel,-524,171,-1245,30.6189933,-96.3394845,Y
1500575990560,sera,PebbleTimeSteel,-524,15,-223,30.6189933,-96.3394845,Y
1500575990600,sera,PebbleTimeSteel,-499,24,-989,30.6189933,-96.3394845,Y
1500575990640,sera,PebbleTimeSteel,-1838,-505,-880,30.6189933,-96.3394845,Y
1500575990680,sera,PebbleTimeSteel,264,1041,-293,30.6189933,-96.3394845,Y
1500575990720,sera,PebbleTimeSteel,38,1150,-1607,30.6189933,-96.3394845,Z
1500575990760,sera,PebbleTimeSteel,-322,36,-910,30.6189933,-96.3394845,Z
1500575990800,sera,PebbleTimeSteel,-1223,-195,518,30.6189933,-96.3394845,Y
1500575990840,sera,PebbleTimeSteel,-429,55,-577,30.6189933,-96.3394845,X
1500575990880,sera,PebbleTimeSteel,-570,-18,-652,30.6189933,-96.3394845,X
1500575990920,sera,PebbleTimeSteel,-567,371,-413,30.6189933,-96.3394845,Y
1500575990960,sera,PebbleTimeSteel,-633,75,-577,30.6189933,-96.3394845,Z
1500575991000,sera,PebbleTimeSteel,-716,-458,-731,30.6189933,-96.3394845,X
1500575991040,sera,PebbleTimeSteel,-584,199,-608,30.6189933,-96.3394845,Y
1500575991080,sera,PebbleTimeSteel,-601,265,-655,30.6189933,-96.3394845,Z
1500575991120,sera,PebbleTimeSteel,-785,85,-640,30.6189933,-96.3394845,Z
1500575991160,sera,PebbleTimeSteel,-400,60,-451,30.6189933,-96.3394845,Y
1500575991200,sera,PebbleTimeSteel,-738,-97,-213,30.6189933,-96.3394845,Z
1500575991240,sera,PebbleTimeSteel,-497,88,-974,30.6189933,-96.3394845,Y
1500575991280,sera,PebbleTimeSteel,-689,97,-850,30.618618,-96.3394542,Z
1500575991320,sera,PebbleTimeSteel,-777,-42,-640,30.618618,-96.3394542,Y
1500575991360,sera,PebbleTimeSteel,-339,33,-791,30.618618,-96.3394542,X
1500575991400,sera,PebbleTimeSteel,-259,128,-526,30.618618,-96.3394542,X
1500575991440,sera,PebbleTimeSteel,-429,-43,-914,30.618618,-96.3394542,X
1500575991480,sera,PebbleTimeSteel,-186,128,-672,30.618618,-96.3394542,Y
1500575991520,sera,PebbleTimeSteel,-956,81,-809,30.618618,-96.3394542,Y
1500575991560,sera,PebbleTimeSteel,-650,-21,-1039,30.618618,-96.3394542,X
1500575991600,sera,PebbleTimeSteel,-864,83,-11,30.618618,-96.3394542,Z
1500575991640,sera,PebbleTimeSteel,-610,159,-1049,30.618618,-96.3394542,Y
1500575991680,sera,PebbleTimeSteel,-403,107,-745,30.618618,-96.3394542,Y
1500575991720,sera,PebbleTimeSteel,-732,-22,-780,30.618618,-96.3394542,Z
1500575991760,sera,PebbleTimeSteel,-320,109,-898,30.618618,-96.3394542,Z
1500575991800,sera,PebbleTimeSteel,-588,189,-479,30.618618,-96.3394542,Y
1500575991840,sera,PebbleTimeSteel,-733,242,-701,30.618618,-96.3394542,X
1500575991880,sera,PebbleTimeSteel,-328,165,-334,30.618618,-96.3394542,Y
1500575991920,sera,PebbleTimeSteel,-1142,180,-514,30.618618,-96.3394542,Z
1500575991960,sera,PebbleTimeSteel,-801,-2,-113,30.618618,-96.3394542,Z
1500575992000,sera,PebbleTimeSteel,-603,32,-802,30.618618,-96.3394542,Y
1500575992040,sera,PebbleTimeSteel,-652,-50,-623,30.618618,-96.3394542,X
1500575992080,sera,PebbleTimeSteel,-413,122,-694,30.618618,-96.3394542,X
1500575992120,sera,PebbleTimeSteel,-635,-16,-834,30.618618,-96.3394542,X
1500575992160,sera,PebbleTimeSteel,-279,-400,1011,30.618618,-96.3394542,Z
1500575992200,sera,PebbleTimeSteel,502,417,-1765,30.618618,-96.3394542,Y
1500575992240,sera,PebbleTimeSteel,-494,-883,-690,30.618618,-96.3394542,Z
1500575992280,sera,PebbleTimeSteel,-307,-576,-36,30.618618,-96.3394542,Y
1500575992320,sera,PebbleTimeSteel,-662,310,-753,30.618618,-96.3394542,X
1500575992360,sera,PebbleTimeSteel,-537,36,-1134,30.618618,-96.3394542,Z
1500575992400,sera,PebbleTimeSteel,-391,2,-697,30.618618,-96.3394542,Z
1500575992440,sera,PebbleTimeSteel,-574,198,-1077,30.618618,-96.3394542,X
1500575992480,sera,PebbleTimeSteel,-422,240,-285,30.618618,-96.3394542,Z
1500575992520,sera,PebbleTimeSteel,-531,35,-944,30.618618,-96.3394542,Y
1500575992560,sera,PebbleTimeSteel,-945,-69,-534,30.618618,-96.3394542,Y
1500575992600,sera,PebbleTimeSteel,-586,-51,-360,30.618618,-96.3394542,Y
1500575992640,sera,PebbleTimeSteel,-648,262,-1065,30.618618,-96.3394542,Y
1500575992680,sera,PebbleTimeSteel,-413,68,-1125,30.618618,-96.3394542,Z
1500575992720,sera,PebbleTimeSteel,-596,171,-1099,30.618618,-96.3394542,Z
1500575992760,sera,PebbleTimeSteel,-242,144,-966,30.618618,-96.3394542,X
1500575992800,sera,PebbleTimeSteel,-789,11,-441,30.618618,-96.3394542,Y
1500575992840,sera,PebbleTimeSteel,-512,-33,-730,30.618618,-96.3394542,Z
1500575992880,sera,PebbleTimeSteel,-476,91,-583,30.618618,-96.3394542,Z
1500575992920,sera,PebbleTimeSteel,-333,310,-1255,30.618618,-96.3394542,Z
1500575992960,sera,PebbleTimeSteel,-581,99,-533,30.618618,-96.3394542,X
1500575993000,sera,PebbleTimeSteel,-413,-2,-137,30.618618,-96.3394542,Z
1500575993040,sera,PebbleTimeSteel,-746,137,-1266,30.618618,-96.3394542,Z
1500575993080,sera,PebbleTimeSteel,-467,193,-389,30.618618,-96.3394542,X
1500575993120,sera,PebbleTimeSteel,-1016,205,-523,30.618618,-96.3394542,X
1500575993160,sera,PebbleTimeSteel,-687,200,-489,30.618618,-96.3394542,Y
1500575993200,sera,PebbleTimeSteel,-863,72,-329,30.618618,-96.3394542,Y
1500575993240,sera,PebbleTimeSteel,-515,124,-732,30.618618,-96.3394542,Z
1500575993280,sera,PebbleTimeSteel,-589,70,-673,30.618618,-96.3394542,X
1500575993320,sera,PebbleTimeSteel,-530,74,-785,30.618618,-96.3394542,Y
1500575993360,sera,PebbleTimeSteel,-874,-19,-536,30.618618,-96.3394542,Y
1500575993400,sera,PebbleTimeSteel,-419,180,-838,30.618618,-96.3394542,X
1500575993440,sera,PebbleTimeSteel,-645,174,-596,30.618618,-96.3394542,Y
1500575993480,sera,PebbleTimeSteel,-699,126,-539,30.618618,-96.3394542,Y
1500575993520,sera,PebbleTimeSteel,-482,85,-685,30.618618,-96.3394542,Y
1500575993560,sera,PebbleTimeSteel,-510,-30,-872,30.618618,-96.3394542,X
1500575993600,sera,PebbleTimeSteel,-415,303,-1449,30.618618,-96.3394542,Y
1500575993640,sera,PebbleTimeSteel,-646,40,-563,30.618618,-96.3394542,X
1500575993680,sera,PebbleTimeSteel,-874,15,-888,30.618618,-96.3394542,X
1500575993720,sera,PebbleTimeSteel,-592,14,-415,30.618618,-96.3394542,Y
1500575993760,sera,PebbleTimeSteel,-662,260,-1289,30.618618,-96.3394542,X
1500575993800,sera,PebbleTimeSteel,-432,106,-217,30.618618,-96.3394542,Y
1500575993840,sera,PebbleTimeSteel,-547,130,-1011,30.618618,-96.3394542,X
1500575993880,sera,PebbleTimeSteel,-334,115,-1051,30.618618,-96.3394542,Y
1500575993920,sera,PebbleTimeSteel,-602,48,-643,30.618618,-96.3394542,X
1500575993960,sera,PebbleTimeSteel,-416,123,-1055,30.618618,-96.3394542,Z
1500575994000,sera,PebbleTimeSteel,-580,102,-506,30.618618,-96.3394542,X
1500575994040,sera,PebbleTimeSteel,-238,135,-564,30.618618,-96.3394542,X
1500575994090,sera,PebbleTimeSteel,-659,135,-240,30.618618,-96.3394542,Z
1500575994130,sera,PebbleTimeSteel,-341,125,-1099,30.618618,-96.3394542,X
1500575994170,sera,PebbleTimeSteel,-669,-92,-317,30.618618,-96.3394542,X
1500575994210,sera,PebbleTimeSteel,-459,174,-601,30.618618,-96.3394542,Z
1500575994250,sera,PebbleTimeSteel,-1413,-551,-544,30.618618,-96.3394542,Z
1500575994290,sera,PebbleTimeSteel,-585,-175,-1293,30.618618,-96.3394542,X
1500575994330,sera,PebbleTimeSteel,-511,-19,-182,30.618618,-96.3394542,X
1500575994370,sera,PebbleTimeSteel,-727,211,-1001,30.618618,-96.3394542,Z
1500575994410,sera,PebbleTimeSteel,-508,314,-217,30.618618,-96.3394542,Y
1500575994450,sera,PebbleTimeSteel,-782,117,-604,30.618618,-96.3394542,X
1500575994480,sera,PebbleTimeSteel,-369,83,-962,30.618618,-96.3394542,Z
1500575994520,sera,PebbleTimeSteel,-378,90,-666,30.618618,-96.3394542,Y
1500575994560,sera,PebbleTimeSteel,-547,-15,-562,30.618618,-96.3394542,Z
1500575994600,sera,PebbleTimeSteel,-649,128,-148,30.618618,-96.3394542,X
1500575994640,sera,PebbleTimeSteel,-627,206,-1059,30.618618,-96.3394542,X
