Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500575887320,isaac,motorola-XT1096,-3.265691042,8.341399193,5.181052685,30.6179377,-96.3409216,Y
1500575887350,isaac,motorola-XT1096,-4.788403511,6.368576527,4.558559895,30.6179377,-96.3409216,Z
1500575887410,isaac,motorola-XT1096,-8.935160637,6.081272125,7.287950039,30.6179377,-96.3409216,Y
1500575887480,isaac,motorola-XT1096,1.407790542,10.20887566,7.316680431,30.6179377,-96.3409216,Z
1500575887550,isaac,motorola-XT1096,-9.988609314,7.211335659,5.228936672,30.6179377,-96.3409216,X
1500575887590,isaac,motorola-XT1096,-5.880159378,5.94719696,7.125144482,30.6179377,-96.3409216,Y
1500575887650,isaac,motorola-XT1096,-6.780379295,4.27125597,4.606443882,30.6179377,-96.3409216,Y
1500575887710,isaac,motorola-XT1096,-4.012681961,4.999093056,4.290409565,30.6179377,-96.3409216,Z
1500575887770,isaac,motorola-XT1096,-6.684611321,7.517793179,3.79241538,30.6179377,-96.3409216,Y
1500575887830,isaac,motorola-XT1096,-9.490615845,5.640739441,2.681505919,30.6179377,-96.3409216,X
1500575887930,isaac,motorola-XT1096,-5.046977043,3.782838583,5.16189909,30.6179377,-96.3409216,X
1500575887950,isaac,motorola-XT1096,-4.616020679,6.770802498,4.797980309,30.6179377,-96.3409216,X
1500575888000,isaac,motorola-XT1096,-8.571242332,8.38928318,6.196194172,30.6179377,-96.3409216,Y
1500575888060,isaac,motorola-XT1096,-2.806004286,6.694188118,6.052541733,30.6179377,-96.3409216,Z
1500575888120,isaac,motorola-XT1096,-2.585737944,7.872135162,5.698200226,30.6179377,-96.3409216,Z
1500575888180,isaac,motorola-XT1096,-5.209783077,6.483498096,3.677493811,30.6179377,-96.3409216,Y
1500575888240,isaac,motorola-XT1096,-0.258573771,6.809109688,4.616020679,30.6179377,-96.3409216,Y
1500575888350,isaac,motorola-XT1096,-5.966350555,13.05318737,2.595314741,30.6179377,-96.3409216,Z
1500575888370,isaac,motorola-XT1096,-5.420472622,4.175487995,9.39484787,30.6179377,-96.3409216,Z
1500575888420,isaac,motorola-XT1096,-2.748543501,6.694188118,3.916913986,30.6179377,-96.3409216,Z
1500575888480,isaac,motorola-XT1096,-6.473921299,7.125144482,7.374141216,30.6179377,-96.3409216,Y
1500575888550,isaac,motorola-XT1096,-4.807557106,8.762778282,6.244078159,30.6179377,-96.3409216,Y
1500575888600,isaac,motorola-XT1096,-2.624045134,7.967903137,4.118026733,30.6179377,-96.3409216,Y
1500575888660,isaac,motorola-XT1096,-5.219359875,3.821146011,5.535394192,30.6179377,-96.3409216,Z
1500575888730,isaac,motorola-XT1096,-5.123591423,6.579266071,4.865017891,30.6179377,-96.3409216,Y
1500575888770,isaac,motorola-XT1096,-5.583278179,5.20020628,7.632715225,30.6179377,-96.3409216,X
1500575888830,isaac,motorola-XT1096,-5.23851347,4.750096321,4.510675907,30.6179377,-96.3409216,Z
1500575888930,isaac,motorola-XT1096,-5.305551052,3.093308687,4.57771349,30.6179377,-96.3409216,X
1500575888950,isaac,motorola-XT1096,-8.322244644,3.53384161,5.918466568,30.6179377,-96.3409216,Y
1500575889010,isaac,motorola-XT1096,-9.040505409,11.04205799,4.127603531,30.6179377,-96.3409216,X
1500575889070,isaac,motorola-XT1096,-3.12203908,9.959878922,6.071695328,30.6179377,-96.3409216,X
1500575889130,isaac,motorola-XT1096,-2.911349297,7.833827972,5.822698593,30.6179377,-96.3409216,X
1500575889190,isaac,motorola-XT1096,-1.474828243,7.201758862,5.372588634,30.6179377,-96.3409216,X
1500575889250,isaac,motorola-XT1096,-2.537853718,6.387730122,5.027823448,30.6179377,-96.3409216,Y
1500575889330,isaac,motorola-XT1096,-2.183511972,6.378153324,6.512228489,30.6179377,-96.3409216,X
1500575889360,isaac,motorola-XT1096,-3.629609823,7.393294811,5.372588634,30.6179377,-96.3409216,X
1500575889430,isaac,motorola-XT1096,-6.540958881,8.485051155,6.157886982,30.6179377,-96.3409216,Z
1500575889530,isaac,motorola-XT1096,-5.295974255,5.535394192,8.006210327,30.6179377,-96.3409216,X
1500575889550,isaac,motorola-XT1096,-5.152322292,4.299986362,5.152322292,30.6179377,-96.3409216,Z
1500575889600,isaac,motorola-XT1096,-6.272808552,4.338293552,4.855441093,30.6179377,-96.3409216,Z
1500575889660,isaac,motorola-XT1096,-2.815581083,6.177040577,4.328716755,30.6179377,-96.3409216,Y
1500575889730,isaac,motorola-XT1096,-7.431602001,6.368576527,4.213795185,30.6179377,-96.3409216,Z
1500575889780,isaac,motorola-XT1096,-6.157886982,4.769249916,4.730942726,30.6179377,-96.3409216,Y
1500575889840,isaac,motorola-XT1096,-6.320692539,4.778826714,3.955221176,30.6179377,-96.3409216,Y
1500575889930,isaac,motorola-XT1096,-7.939172745,8.188169479,5.018246651,30.6179377,-96.3409216,Z
1500575889960,isaac,motorola-XT1096,-5.640739441,5.707777023,6.598419666,30.6179377,-96.3409216,Y
1500575890020,isaac,motorola-XT1096,-4.57771349,8.61912632,5.267243862,30.6179377,-96.3409216,X
1500575890080,isaac,motorola-XT1096,-5.659893036,9.050082207,4.874594688,30.6179377,-96.3409216,X
1500575890150,isaac,motorola-XT1096,-2.738966703,10.18014526,3.974374771,30.6179377,-96.3409216,Z
1500575890190,isaac,motorola-XT1096,-5.066130638,4.204218388,7.096413612,30.6179377,-96.3409216,X
1500575890250,isaac,motorola-XT1096,-3.112462282,9.921571732,3.610456228,30.6179377,-96.3409216,X
1500575890320,isaac,motorola-XT1096,-5.209783077,5.295974255,6.234501362,30.6179377,-96.3409216,Y
1500575890370,isaac,motorola-XT1096,-8.61912632,8.025363922,8.561665535,30.6179377,-96.3409216,X
1500575890430,isaac,motorola-XT1096,-5.583278179,5.468356609,4.520252705,30.6179377,-96.3409216,Y
1500575890510,isaac,motorola-XT1096,-4.922478676,5.391742229,3.246537447,30.6179377,-96.3409216,Z
1500575890550,isaac,motorola-XT1096,-2.068590164,3.734954596,5.23851347,30.6179377,-96.3409216,X
1500575890610,isaac,motorola-XT1096,-6.655880928,5.803544998,6.924031258,30.6179377,-96.3409216,Y
1500575890670,isaac,motorola-XT1096,-6.234501362,5.123591423,2.547430515,30.6179377,-96.3409216,Y
1500575890730,isaac,motorola-XT1096,-3.074155092,4.817133904,7.345410824,30.6179377,-96.3409216,Y
1500575890790,isaac,motorola-XT1096,-4.280832767,8.044517517,4.616020679,30.6179377,-96.3409216,Z
1500575890850,isaac,motorola-XT1096,-6.780379295,5.937620163,5.31512785,30.6179377,-96.3409216,Y
1500575890930,isaac,motorola-XT1096,-3.849876404,4.721365929,7.230489254,30.6179377,-96.3409216,Y
1500575890960,isaac,motorola-XT1096,-3.476380825,7.077260017,4.319139957,30.6179377,-96.3409216,Z
1500575891020,isaac,motorola-XT1096,-4.30956316,6.301538944,3.811569214,30.6179377,-96.3409216,X
1500575891110,isaac,motorola-XT1096,-4.003105164,5.228936672,3.351882458,30.6179377,-96.3409216,Z
1500575891140,isaac,motorola-XT1096,-5.171475887,4.788403511,7.422025204,30.6179377,-96.3409216,X
1500575891200,isaac,motorola-XT1096,-7.374141216,7.95832634,5.564124584,30.6179377,-96.3409216,Z
1500575891260,isaac,motorola-XT1096,-4.453215122,5.851428986,6.607996464,30.6179377,-96.3409216,X
1500575891320,isaac,motorola-XT1096,-2.815581083,8.207323074,3.964797974,30.6179377,-96.3409216,X
1500575891380,isaac,motorola-XT1096,-5.056553841,6.981492043,4.30956316,30.6179377,-96.3409216,X
1500575891440,isaac,motorola-XT1096,-4.654327869,3.696647406,3.505111218,30.6179377,-96.3409216,Z
1500575891520,isaac,motorola-XT1096,-6.330269337,6.550535679,6.071695328,30.6179377,-96.3409216,Y
1500575891560,isaac,motorola-XT1096,-7.307103634,6.751648903,4.941632271,30.6179377,-96.3409216,X
1500575891620,isaac,motorola-XT1096,-6.186617374,7.096413612,5.832275391,30.6179377,-96.3409216,Y
1500575891680,isaac,motorola-XT1096,-2.537853718,4.826710701,6.579266071,30.6179377,-96.3409216,X
1500575891730,isaac,motorola-XT1096,-5.928043365,10.0460701,3.600879431,30.6179377,-96.3409216,X
1500575891790,isaac,motorola-XT1096,-4.797980309,8.331821442,7.460332394,30.6179377,-96.3409216,X
1500575891850,isaac,motorola-XT1096,-2.480392933,7.967903137,3.983951569,30.6179377,-96.3409216,Z
1500575891920,isaac,motorola-XT1096,-5.707777023,6.818686485,7.144298077,30.6179377,-96.3409216,Y
1500575891970,isaac,motorola-XT1096,-7.967903137,7.441178799,6.186617374,30.6179377,-96.3409216,X
1500575892030,isaac,motorola-XT1096,-4.242525578,5.104437828,5.659893036,30.6179377,-96.3409216,X
1500575892090,isaac,motorola-XT1096,-2.863465309,8.398859978,3.217807055,30.6179377,-96.3409216,Z
1500575892160,isaac,motorola-XT1096,-5.899312973,6.617573261,5.046977043,30.6179377,-96.3409216,X
1500575892210,isaac,motorola-XT1096,-3.993528366,5.918466568,3.907337189,30.6179377,-96.3409216,Z
1500575892260,isaac,motorola-XT1096,-6.215347767,3.936067581,5.430049419,30.6179377,-96.3409216,Z
1500575892320,isaac,motorola-XT1096,-5.23851347,7.000645638,6.91445446,30.6179377,-96.3409216,Y
1500575892380,isaac,motorola-XT1096,-7.335834026,7.125144482,9.873687744,30.6179377,-96.3409216,Y
1500575892440,isaac,motorola-XT1096,-5.755661011,3.897760391,5.928043365,30.6179377,-96.3409216,X
1500575892530,isaac,motorola-XT1096,-1.56101954,5.363011837,5.497087002,30.6179377,-96.3409216,X
1500575892560,isaac,motorola-XT1096,-5.726930618,6.971915245,6.617573261,30.6179377,-96.3409216,X
1500575892620,isaac,motorola-XT1096,-6.464344502,6.91445446,6.282385349,30.6179377,-96.3409216,X
1500575892680,isaac,motorola-XT1096,-4.941632271,6.320692539,6.665457726,30.6179377,-96.3409216,Z
1500575892740,isaac,motorola-XT1096,-6.167463779,4.644751072,6.167463779,30.6179377,-96.3409216,X
1500575892800,isaac,motorola-XT1096,-3.706224203,7.632715225,2.52827692,30.6179377,-96.3409216,Z
1500575892860,isaac,motorola-XT1096,-5.612008572,6.06211853,5.439626217,30.6179377,-96.3409216,X
1500575892920,isaac,motorola-XT1096,-3.667917013,5.98550415,4.070142746,30.6179377,-96.3409216,X
1500575892980,isaac,motorola-XT1096,-5.133168221,5.458779812,3.648763418,30.6179377,-96.3409216,X
1500575893040,isaac,motorola-XT1096,-6.042964935,4.357447147,6.301538944,30.6179377,-96.3409216,Y
1500575893120,isaac,motorola-XT1096,-7.680599213,9.423578262,7.546523571,30.6179377,-96.3409216,Y
1500575893150,isaac,motorola-XT1096,-7.967903137,4.692635536,6.675034523,30.6179377,-96.3409216,Z
1500575893210,isaac,motorola-XT1096,-3.514688015,3.629609823,4.003105164,30.6179377,-96.3409216,Y
1500575893270,isaac,motorola-XT1096,-1.22583127,11.09951878,4.721365929,30.6179377,-96.3409216,Z
1500575893340,isaac,motorola-XT1096,-6.129156113,5.324704647,8.121131897,30.6179377,-96.3409216,X
1500575893390,isaac,motorola-XT1096,-6.253654957,6.703764915,4.903325081,30.6179377,-96.3409216,X
1500575893450,isaac,motorola-XT1096,-5.956773758,7.259219646,6.91445446,30.6179377,-96.3409216,X
1500575893540,isaac,motorola-XT1096,-0.938527048,9.030928612,4.204218388,30.6179377,-96.3409216,X
1500575893570,isaac,motorola-XT1096,-5.937620163,8.169015884,5.449203014,30.6179377,-96.3409216,Z
1500575893630,isaac,motorola-XT1096,-2.480392933,6.426037312,5.305551052,30.6179377,-96.3409216,X
1500575893690,isaac,motorola-XT1096,-3.859453201,1.532289028,5.832275391,30.6179377,-96.3409216,Y
1500575893770,isaac,motorola-XT1096,-4.060565948,0.565031588,3.179499865,30.6179377,-96.3409216,Y
1500575893800,isaac,motorola-XT1096,-4.740519524,3.16034627,1.8579005,30.6179377,-96.3409216,Z
1500575893860,isaac,motorola-XT1096,-9.35654068,7.987056732,10.92713642,30.6179377,-96.3409216,Y
1500575893940,isaac,motorola-XT1096,-2.183511972,5.98550415,11.09951878,30.6179377,-96.3409216,X
1500575893980,isaac,motorola-XT1096,-3.246537447,9.653421402,2.470816135,30.6179377,-96.3409216,Y
1500575894040,isaac,motorola-XT1096,-4.57771349,8.475474358,4.606443882,30.6179377,-96.3409216,X
1500575894100,isaac,motorola-XT1096,-6.646304131,9.50976944,5.16189909,30.6179377,-96.3409216,X
1500575894170,isaac,motorola-XT1096,-4.50109911,11.12824917,7.92001915,30.6179377,-96.3409216,Z
1500575894220,isaac,motorola-XT1096,-5.94719696,2.48996973,4.568136692,30.6179377,-96.3409216,Y
1500575894280,isaac,motorola-XT1096,-3.916913986,4.376600742,2.652775526,30.6179377,-96.3409216,Z
1500575894340,isaac,motorola-XT1096,-1.628057122,6.138733387,1.972822189,30.6179377,-96.3409216,X
1500575894400,isaac,motorola-XT1096,-7.240066051,-1.091755986,2.643198729,30.6179377,-96.3409216,X
1500575894460,isaac,motorola-XT1096,-2.987963676,-1.235408068,1.63763392,30.6179377,-96.3409216,Y
1500575894520,isaac,motorola-XT1096,-6.244078159,4.491522312,8.149862289,30.6179377,-96.3409216,X
1500575894570,isaac,motorola-XT1096,-3.552995205,5.056553841,8.341399193,30.6179377,-96.3409216,Z
1500575894640,isaac,motorola-XT1096,-10.36210537,8.973467827,4.213795185,30.6179377,-96.3409216,X
1500575894690,isaac,motorola-XT1096,-2.26970315,5.544970989,8.054094315,30.6179377,-96.3409216,Y
1500575894750,isaac,motorola-XT1096,-4.951209068,5.707777023,5.679046631,30.6179377,-96.3409216,X
1500575894810,isaac,motorola-XT1096,-2.068590164,6.866570473,5.324704647,30.6179377,-96.3409216,Y
1500575894880,isaac,motorola-XT1096,-7.211335659,3.629609823,7.182605267,30.6179377,-96.3409216,Y
1500575894950,isaac,motorola-XT1096,-7.450755596,6.148310184,8.207323074,30.6179377,-96.3409216,Y
1500575894990,isaac,motorola-XT1096,-5.334281445,9.931148529,1.656787634,30.6179377,-96.3409216,Z
1500575895050,isaac,motorola-XT1096,-6.177040577,3.849876404,4.223371983,30.6179377,-96.3409216,X
1500575895120,isaac,motorola-XT1096,-12.00931549,7.489062786,-0.306457818,30.6179377,-96.3409216,Y
1500575895160,isaac,motorola-XT1096,-2.288856745,4.845864296,5.889736176,30.6179377,-96.3409216,Y
1500575895230,isaac,motorola-XT1096,-3.859453201,8.599972725,5.23851347,30.6179377,-96.3409216,Z
