Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long,XYZ
1500576000080,sera,motorola-XT1096,2.509123325,3.074155092,-7.95832634,30.618618,-96.3394542,X
1500576000120,sera,motorola-XT1096,4.299986362,2.681505919,-8.437167168,30.618618,-96.3394542,X
1500576000180,sera,motorola-XT1096,2.15478158,1.81959331,-9.346963882,30.618618,-96.3394542,Z
1500576000240,sera,motorola-XT1096,2.844311714,2.624045134,-6.540958881,30.618618,-96.3394542,Z
1500576000300,sera,motorola-XT1096,4.481945515,1.26413846,-7.010222435,30.618618,-96.3394542,X
1500576000360,sera,motorola-XT1096,1.762132406,-0.057460841,-9.643844604,30.618618,-96.3394542,Z
1500576000420,sera,motorola-XT1096,2.509123325,-1.455674648,-8.025363922,30.618618,-96.3394542,X
1500576000480,sera,motorola-XT1096,2.710236311,0.660799682,-8.58081913,30.618618,-96.3394542,Y
1500576000540,sera,motorola-XT1096,1.886630893,3.696647406,-6.904877663,30.618618,-96.3394542,X
1500576000600,sera,motorola-XT1096,1.886630893,1.800439715,-6.205770969,30.618618,-96.3394542,Z
1500576000660,sera,motorola-XT1096,4.098873138,3.064578056,-7.603984833,30.618618,-96.3394542,Y
1500576000710,sera,motorola-XT1096,6.742072105,7.718906403,-5.018246651,30.618618,-96.3394542,X
1500576000780,sera,motorola-XT1096,7.287950039,7.211335659,-4.520252705,30.618618,-96.3394542,Y
1500576000840,sera,motorola-XT1096,9.289502144,7.900865555,-5.889736176,30.618618,-96.3394542,Y
1500576000910,sera,motorola-XT1096,8.370129585,6.215347767,-3.284844637,30.618618,-96.3394542,Y
1500576000950,sera,motorola-XT1096,6.378153324,10.64940929,-4.453215122,30.618618,-96.3394542,Z
1500576001010,sera,motorola-XT1096,6.177040577,6.358999729,-3.687070608,30.618618,-96.3394542,Y
1500576001070,sera,motorola-XT1096,5.918466568,9.059659004,-4.003105164,30.618618,-96.3394542,X
1500576001130,sera,motorola-XT1096,8.676587105,5.774814606,-3.217807055,30.618618,-96.3394542,Y
1500576001190,sera,motorola-XT1096,6.330269337,8.092401505,-5.449203014,30.618618,-96.3394542,Z
1500576001290,sera,motorola-XT1096,4.338293552,4.34787035,-5.20020628,30.618618,-96.3394542,X
1500576001310,sera,motorola-XT1096,6.464344502,7.891288757,-7.230489254,30.618618,-96.3394542,X
1500576001360,sera,motorola-XT1096,3.409343243,4.702212334,-9.299078941,30.618618,-96.3394542,Z
1500576001420,sera,motorola-XT1096,5.688623428,6.157886982,-8.370129585,30.618618,-96.3394542,Y
1500576001490,sera,motorola-XT1096,3.332728863,-0.699106872,-6.971915245,30.618618,-96.3394542,Y
1500576001540,sera,motorola-XT1096,2.394201756,2.997540474,-8.398859978,30.618618,-96.3394542,X
1500576001600,sera,motorola-XT1096,3.294421434,0.651222885,-7.249642849,30.618618,-96.3394542,Y
1500576001690,sera,motorola-XT1096,2.729389906,0.306457818,-9.854534149,30.618618,-96.3394542,X
1500576001730,sera,motorola-XT1096,1.455674648,0.881066203,-7.192182064,30.618618,-96.3394542,Y
1500576001780,sera,motorola-XT1096,1.082179189,1.944091797,-7.163451672,30.618618,-96.3394542,Z
1500576001880,sera,motorola-XT1096,2.480392933,2.068590164,-9.107542992,30.618618,-96.3394542,Y
1500576001900,sera,motorola-XT1096,2.901772499,0.287304193,-6.617573261,30.618618,-96.3394542,X
1500576001960,sera,motorola-XT1096,3.581725836,4.596867085,-6.95276165,30.618618,-96.3394542,Z
1500576002020,sera,motorola-XT1096,5.698200226,8.35097599,-4.472368717,30.618618,-96.3394542,Y
1500576002110,sera,motorola-XT1096,11.25274754,8.73404789,-6.186617374,30.618618,-96.3394542,Z
1500576002130,sera,motorola-XT1096,7.000645638,8.025363922,-4.328716755,30.618618,-96.3394542,Y
1500576002190,sera,motorola-XT1096,6.531382084,6.7612257,-3.351882458,30.618618,-96.3394542,Z
1500576002270,sera,motorola-XT1096,6.895300865,10.37168217,-4.46279192,30.618618,-96.3394542,Z
1500576002310,sera,motorola-XT1096,8.293514252,8.418013573,-4.826710701,30.618618,-96.3394542,Y
1500576002370,sera,motorola-XT1096,7.814674377,6.598419666,-3.284844637,30.618618,-96.3394542,Y
1500576002430,sera,motorola-XT1096,7.268796444,5.382165432,-4.031835556,30.618618,-96.3394542,Z
1500576002500,sera,motorola-XT1096,4.098873138,8.082824707,-5.525817394,30.618618,-96.3394542,Z
1500576002550,sera,motorola-XT1096,5.123591423,6.971915245,-8.61912632,30.618618,-96.3394542,Z
1500576002610,sera,motorola-XT1096,6.445190907,5.037400246,-7.900865555,30.618618,-96.3394542,Z
1500576002700,sera,motorola-XT1096,6.349422932,4.481945515,-7.527369976,30.618618,-96.3394542,Z
1500576002720,sera,motorola-XT1096,3.466804028,4.23294878,-6.397306919,30.618618,-96.3394542,Y
1500576002780,sera,motorola-XT1096,2.681505919,4.041412354,-7.594407558,30.618618,-96.3394542,X
1500576002840,sera,motorola-XT1096,5.458779812,-0.909796655,-12.00931549,30.618618,-96.3394542,Y
1500576002920,sera,motorola-XT1096,3.447650433,0.239420176,-7.92001915,30.618618,-96.3394542,X
1500576002960,sera,motorola-XT1096,1.18752408,0.02873042,-6.732495308,30.618618,-96.3394542,Y
1500576003020,sera,motorola-XT1096,4.031835556,-0.239420176,-9.969455719,30.618618,-96.3394542,X
1500576003080,sera,motorola-XT1096,2.652775526,1.340752959,-9.538499832,30.618618,-96.3394542,Z
1500576003140,sera,motorola-XT1096,1.015141487,2.643198729,-6.177040577,30.618618,-96.3394542,Z
1500576003200,sera,motorola-XT1096,2.585737944,5.679046631,-5.918466568,30.618618,-96.3394542,Y
1500576003270,sera,motorola-XT1096,7.967903137,4.30956316,-6.234501362,30.618618,-96.3394542,X
1500576003320,sera,motorola-XT1096,9.969455719,5.861005783,-5.114014626,30.618618,-96.3394542,Y
1500576003380,sera,motorola-XT1096,8.03494072,11.33893967,-3.610456228,30.618618,-96.3394542,X
1500576003440,sera,motorola-XT1096,6.167463779,6.780379295,-5.228936672,30.618618,-96.3394542,X
1500576003510,sera,motorola-XT1096,7.402871609,11.88481712,-3.869029999,30.618618,-96.3394542,X
1500576003550,sera,motorola-XT1096,4.711789131,5.20020628,-4.797980309,30.618618,-96.3394542,Y
1500576003610,sera,motorola-XT1096,9.088389397,7.967903137,-3.390189648,30.618618,-96.3394542,Z
1500576003680,sera,motorola-XT1096,6.014234543,4.443638325,-3.773261786,30.618618,-96.3394542,Y
1500576003730,sera,motorola-XT1096,5.592854977,9.634267807,-7.939172745,30.618618,-96.3394542,X
1500576003790,sera,motorola-XT1096,3.725377798,5.439626217,-6.445190907,30.618618,-96.3394542,X
1500576003850,sera,motorola-XT1096,5.851428986,2.557007313,-10.46745014,30.618618,-96.3394542,X
1500576003920,sera,motorola-XT1096,7.709329605,7.967903137,-5.439626217,30.618618,-96.3394542,Z
1500576003970,sera,motorola-XT1096,-0.995987892,1.082179189,-6.215347767,30.618618,-96.3394542,Y
1500576004030,sera,motorola-XT1096,3.552995205,0.59376204,-10.79306126,30.618618,-96.3394542,Y
1500576004100,sera,motorola-XT1096,3.150769472,1.695094824,-7.517793179,30.618618,-96.3394542,Z
1500576004150,sera,motorola-XT1096,2.279279947,-0.746990919,-7.776367188,30.618618,-96.3394542,Y
1500576004200,sera,motorola-XT1096,2.52827692,-0.459686726,-8.245630264,30.618618,-96.3394542,Y
1500576004270,sera,motorola-XT1096,4.012681961,-0.478840351,-9.662998199,30.618618,-96.3394542,X
1500576004320,sera,motorola-XT1096,3.485957623,1.493981838,-5.401319027,30.618618,-96.3394542,X
1500576004380,sera,motorola-XT1096,1.580173135,5.736507416,-7.163451672,30.618618,-96.3394542,Z
1500576004440,sera,motorola-XT1096,2.15478158,6.502651691,-4.941632271,30.618618,-96.3394542,X
1500576004500,sera,motorola-XT1096,11.0133276,5.765237808,-5.650316238,30.618618,-96.3394542,X
1500576004560,sera,motorola-XT1096,6.828263283,7.307103634,-4.999093056,30.618618,-96.3394542,Z
1500576004620,sera,motorola-XT1096,7.508216381,10.89840603,-4.453215122,30.618618,-96.3394542,X
1500576004700,sera,motorola-XT1096,8.925583839,8.015787125,-2.604891539,30.618618,-96.3394542,X
1500576004740,sera,motorola-XT1096,6.550535679,8.638279915,-3.878606796,30.618618,-96.3394542,Y
1500576004800,sera,motorola-XT1096,5.20020628,7.230489254,-3.974374771,30.618618,-96.3394542,Z
1500576004880,sera,motorola-XT1096,8.236053467,8.552088737,-3.409343243,30.618618,-96.3394542,Z
1500576004910,sera,motorola-XT1096,5.190629482,6.732495308,-4.912901878,30.618618,-96.3394542,X
1500576004970,sera,motorola-XT1096,4.740519524,5.755661011,-7.508216381,30.618618,-96.3394542,X
1500576005030,sera,motorola-XT1096,6.531382084,5.717353821,-8.724471092,30.618618,-96.3394542,Y
1500576005100,sera,motorola-XT1096,3.41892004,5.468356609,-7.65186882,30.618618,-96.3394542,X
1500576005160,sera,motorola-XT1096,3.964797974,4.932055473,-8.312667847,30.618618,-96.3394542,Z
1500576005210,sera,motorola-XT1096,2.288856745,0.383072257,-10.26633644,30.618618,-96.3394542,Y
