Time,PebbleAccT,Activity,PhoneDevice,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Lon
2017-07-20 11:34:31.387,,user1,motorola-XT1096,,,,,-1.34075295925,8.84896945953,3.96479797363,30.6190205,-96.3396207
2017-07-20 11:34:31.460,,user1,motorola-XT1096,,,,,-1.98239898682,8.82981586456,3.80199241638,30.6190205,-96.3396207
2017-07-20 11:34:31.497,,user1,motorola-XT1096,,,,,-1.67594122887,9.50019264221,4.34787034988,30.6190205,-96.3396207
2017-07-20 11:34:31.556,,user1,motorola-XT1096,,,,,-0.823605358601,9.65342140198,3.3710360527,30.6190205,-96.3396207
2017-07-20 11:34:31.642,,user1,motorola-XT1096,,,,,-1.83874690533,10.3333749771,2.24097275734,30.6190205,-96.3396207
2017-07-20 11:34:31.675,,user1,motorola-XT1096,,,,,-0.766144514084,12.1816978455,2.30801033974,30.6190205,-96.3396207
2017-07-20 11:34:31.744,,user1,motorola-XT1096,,,,,-0.708683729172,11.042057991,2.22181916237,30.6190205,-96.3396207
2017-07-20 11:34:31.793,,user1,motorola-XT1096,,,,,-1.06302559376,10.6015253067,1.84832370281,30.6190205,-96.3396207
2017-07-20 11:34:31.853,,user1,motorola-XT1096,,,,,-0.48841714859,9.51934623718,1.68551802635,30.6190205,-96.3396207
2017-07-20 11:34:31.915,,user1,motorola-XT1096,,,,,-0.919373452663,10.3716821671,1.11090958118,30.6190205,-96.3396207
2017-07-20 11:34:31.972,,user1,motorola-XT1096,,,,,-1.02471828461,9.08838939667,0.4118026793,30.6190205,-96.3396207
2017-07-20 11:34:32.065,,user1,motorola-XT1096,,,,,-0.814028561115,9.65342140198,0.239420175552,30.6190205,-96.3396207
2017-07-20 11:34:32.090,,user1,motorola-XT1096,,,,,-0.727837324142,9.64384460449,0.268150597811,30.6190205,-96.3396207
2017-07-20 11:34:32.150,,user1,motorola-XT1096,,,,,-0.565031588078,9.72045898438,0.134075298905,30.6190205,-96.3396207
2017-07-20 11:34:32.208,,user1,motorola-XT1096,,,,,-0.4118026793,9.7683429718,-0.0957680642605,30.6190205,-96.3396207
2017-07-20 11:34:32.268,,user1,motorola-XT1096,,,,,-0.0478840321302,10.5823717117,-0.229843363166,30.6190205,-96.3396207
2017-07-20 11:34:32.327,,user1,motorola-XT1096,,,,,-0.344765037298,9.60553741455,-0.325611442327,30.6190205,-96.3396207
2017-07-20 11:34:32.387,,user1,motorola-XT1096,,,,,-0.0574608407915,10.6111021042,-0.363918662071,30.6190205,-96.3396207
2017-07-20 11:34:32.460,,user1,motorola-XT1096,,,,,0.0957680642605,10.0939540863,-0.268150597811,30.6190205,-96.3396207
2017-07-20 11:34:32.505,,user1,motorola-XT1096,,,,,0.201112940907,10.5153341293,-0.296881020069,30.6190205,-96.3396207
2017-07-20 11:34:32.565,,user1,motorola-XT1096,,,,,-0.4118026793,9.93114852905,-0.584185242653,30.6190205,-96.3396207
2017-07-20 11:34:32.623,,user1,motorola-XT1096,,,,,-0.277727395296,10.3812589645,-0.833182215691,30.6190205,-96.3396207
2017-07-20 11:34:32.683,,user1,motorola-XT1096,,,,,-0.0478840321302,9.94072532654,-0.900219857693,30.6190205,-96.3396207
2017-07-20 11:34:32.741,,user1,motorola-XT1096,,,,,0.0191536135972,10.6781396866,-0.80445176363,30.6190205,-96.3396207
2017-07-20 11:34:32.804,,user1,motorola-XT1096,,,,,0.0191536135972,10.0364933014,-1.2354080677,30.6190205,-96.3396207
2017-07-20 11:34:32.860,,user1,motorola-XT1096,,,,,0.162805721164,10.0748004913,-1.21625447273,30.6190205,-96.3396207
2017-07-20 11:34:32.923,,user1,motorola-XT1096,,,,,0.277727395296,10.2759132385,-1.22583127022,30.6190205,-96.3396207
2017-07-20 11:34:32.982,,user1,motorola-XT1096,,,,,0.402225881815,9.92157173157,-1.01514148712,30.6190205,-96.3396207
2017-07-20 11:34:33.043,,user1,motorola-XT1096,,,,,0.459686726332,9.29907894135,-1.2354080677,30.6190205,-96.3396207
2017-07-20 11:34:33.097,,user1,motorola-XT1096,,,,,0.440533101559,10.3046445847,-1.41736745834,30.6190205,-96.3396207
2017-07-20 11:34:33.156,,user1,motorola-XT1096,,,,,0.478840351105,10.6015253067,-1.18752408028,30.6190205,-96.3396207
2017-07-20 11:34:33.228,,user1,motorola-XT1096,,,,,0.555454790592,10.5344877243,-1.25456166267,30.6190205,-96.3396207
2017-07-20 11:34:33.274,,user1,motorola-XT1096,,,,,0.603338837624,10.0939540863,-1.13963997364,30.6190205,-96.3396207
2017-07-20 11:34:33.334,,user1,motorola-XT1096,,,,,0.545877993107,9.8353805542,-1.38863694668,30.6190205,-96.3396207
2017-07-20 11:34:33.394,,user1,motorola-XT1096,,,,,0.114921681583,9.85453414917,-3.09330868721,30.6190205,-96.3396207
2017-07-20 11:34:33.468,,user1,motorola-XT1096,,,,,1.68551802635,10.6206789017,-1.95366859436,30.6190205,-96.3396207
2017-07-20 11:34:33.512,,user1,motorola-XT1096,,,,,1.33117616177,10.3429517746,-2.15478157997,30.6190205,-96.3396207
2017-07-20 11:34:33.572,,user1,motorola-XT1096,,,,,1.14921677113,10.6589860916,-1.83874690533,30.6190205,-96.3396207
2017-07-20 11:34:33.631,,user1,motorola-XT1096,,,,,0.794874966145,10.3525285721,-1.81959331036,30.6190205,-96.3396207
2017-07-20 11:34:33.689,,user1,motorola-XT1096,,,,,0.679953277111,9.98860931396,-2.28885674477,30.6190205,-96.3396207
2017-07-20 11:34:33.749,,user1,motorola-XT1096,,,,,1.27371525764,9.50019264221,-1.97282218933,30.6190205,-96.3396207
2017-07-20 11:34:33.827,,user1,motorola-XT1096,,,,,0.861912608147,9.45230865479,-2.15478157997,30.6190205,-96.3396207
2017-07-20 11:34:33.866,,user1,motorola-XT1096,,,,,0.928950250149,9.41400146484,-1.78128612041,30.6190205,-96.3396207
2017-07-20 11:34:33.926,,user1,motorola-XT1096,,,,,0.258573770523,10.409989357,-1.75255560875,30.6190205,-96.3396207
2017-07-20 11:34:33.986,,user1,motorola-XT1096,,,,,0.48841714859,10.429142952,-2.30801033974,30.6190205,-96.3396207
2017-07-20 11:34:34.073,,user1,motorola-XT1096,,,,,0.430956304073,9.98860931396,-2.47081613541,30.6190205,-96.3396207
2017-07-20 11:34:34.105,,user1,motorola-XT1096,,,,,0.229843363166,10.1705684662,-2.31758713722,30.6190205,-96.3396207
2017-07-20 11:34:34.164,,user1,motorola-XT1096,,,,,-0.0383072271943,10.4866037369,-2.11647439003,30.6190205,-96.3396207
2017-07-20 11:34:34.224,,user1,motorola-XT1096,,,,,-0.210689753294,10.429142952,-2.70065951347,30.6190205,-96.3396207
2017-07-20 11:34:34.287,,user1,motorola-XT1096,,,,,-0.0478840321302,10.1226844788,-2.70065951347,30.6190205,-96.3396207
2017-07-20 11:34:34.341,,user1,motorola-XT1096,,,,,-0.0670376494527,9.82580375671,-2.44208574295,30.6190205,-96.3396207
2017-07-20 11:34:34.402,,user1,motorola-XT1096,,,,,-0.143652096391,9.9024181366,-2.51870012283,30.6190205,-96.3396207
2017-07-20 11:34:34.460,,user1,motorola-XT1096,,,,,-0.268150597811,10.1705684662,-2.26012635231,30.6190205,-96.3396207
2017-07-20 11:34:34.525,,user1,motorola-XT1096,,,,,-0.440533101559,9.96945571899,-2.47081613541,30.6190205,-96.3396207
2017-07-20 11:34:34.583,,user1,motorola-XT1096,,,,,-0.239420175552,9.97903251648,-2.22181916237,30.6190205,-96.3396207
2017-07-20 11:34:34.661,,user1,motorola-XT1096,,,,,-0.124498486519,9.81622695923,-2.29843354225,30.6190205,-96.3396207
2017-07-20 11:34:34.696,,user1,motorola-XT1096,,,,,0.114921681583,9.9024181366,-2.25054955482,30.6190205,-96.3396207
2017-07-20 11:34:34.755,,user1,motorola-XT1096,,,,,0.0191536135972,10.0556468964,-2.42293214798,30.6190205,-96.3396207
2017-07-20 11:34:34.823,,user1,motorola-XT1096,,,,,0.0670376494527,9.99818611145,-2.2026655674,30.6190205,-96.3396207
2017-07-20 11:34:34.874,,user1,motorola-XT1096,,,,,-0.0670376494527,10.0364933014,-2.23139595985,30.6190205,-96.3396207
2017-07-20 11:34:34.933,,user1,motorola-XT1096,,,,,-0.0383072271943,10.0269165039,-2.25054955482,30.6190205,-96.3396207
2017-07-20 11:34:34.999,,user1,motorola-XT1096,,,,,0.306457817554,10.2567596436,-2.16435837746,30.6190205,-96.3396207
2017-07-20 11:34:35.056,,user1,motorola-XT1096,,,,,0.517147541046,10.2759132385,-2.33674097061,30.6190205,-96.3396207
2017-07-20 11:34:35.117,,user1,motorola-XT1096,,,,,1.81001651287,9.57680702209,-2.43250894547,30.6190205,-96.3396207
2017-07-20 11:34:35.173,,user1,motorola-XT1096,,,,,0.814028561115,9.56723022461,-3.22738385201,30.6190205,-96.3396207
2017-07-20 11:34:35.259,,user1,motorola-XT1096,,,,,1.76213240623,10.0843772888,-2.22181916237,30.6190205,-96.3396207
2017-07-20 11:34:35.289,,user1,motorola-XT1096,,,,,-0.153228908777,10.1992988586,-2.97838687897,30.6190205,-96.3396207
2017-07-20 11:34:35.354,,user1,motorola-XT1096,,,,,0.469263523817,9.68215179443,-0.881066203117,30.6190205,-96.3396207
2017-07-20 11:34:35.408,,user1,motorola-XT1096,,,,,-0.995987892151,10.6111021042,0.402225881815,30.6190205,-96.3396207
2017-07-20 11:34:35.483,,user1,motorola-XT1096,,,,,-1.52271223068,10.1322612762,0.0287304203957,30.6190205,-96.3396207
2017-07-20 11:34:35.526,,user1,motorola-XT1096,,,,,-0.536301195621,9.55765342712,1.3120225668,30.6190205,-96.3396207
2017-07-20 11:34:35.585,,user1,motorola-XT1096,,,,,-0.737414121628,9.47146224976,2.32716393471,30.6190205,-96.3396207
2017-07-20 11:34:35.674,,user1,motorola-XT1096,,,,,0.181959331036,9.21288776398,3.97437477112,30.6190205,-96.3396207
2017-07-20 11:34:35.703,,user1,motorola-XT1096,,,,,-0.383072257042,9.20331096649,2.8155810833,30.6190205,-96.3396207
2017-07-20 11:34:35.763,,user1,motorola-XT1096,,,,,-0.258573770523,10.0652236938,3.35188245773,30.6190205,-96.3396207
2017-07-20 11:34:35.822,,user1,motorola-XT1096,,,,,-1.27371525764,10.3237981796,2.88261890411,30.6190205,-96.3396207
2017-07-20 11:34:35.881,,user1,motorola-XT1096,,,,,2.80600428581,8.95431423187,5.31512784958,30.6190205,-96.3396207
2017-07-20 11:34:35.941,,user1,motorola-XT1096,,,,,-1.2354080677,2.97838687897,12.277466774,30.6190205,-96.3396207
2017-07-20 11:34:36.000,,user1,motorola-XT1096,,,,,7.69975280762,7.58483076096,3.77326178551,30.6190205,-96.3396207
2017-07-20 11:34:36.074,,user1,motorola-XT1096,,,,,-0.708683729172,5.91846656799,4.74051952362,30.6190205,-96.3396207
2017-07-20 11:34:36.118,,user1,motorola-XT1096,,,,,3.22738385201,6.81868648529,3.68707060814,30.6190205,-96.3396207
2017-07-20 11:34:36.188,,user1,motorola-XT1096,,,,,1.94409179688,5.6311621666,4.23294878006,30.6190205,-96.3396207
2017-07-20 11:34:36.270,,user1,motorola-XT1096,,,,,-0.0574608407915,5.65989303589,2.87304210663,30.6190205,-96.3396207
2017-07-20 11:34:36.296,,user1,motorola-XT1096,,,,,4.85544109344,10.4674501419,7.81467437744,30.6190205,-96.3396207
2017-07-20 11:34:36.356,,user1,motorola-XT1096,,,,,8.63827991486,10.8409452438,8.25520706177,30.6190205,-96.3396207
2017-07-20 11:34:36.417,,user1,motorola-XT1096,,,,,9.29907894135,8.69574069977,2.56658411026,30.6190205,-96.3396207
2017-07-20 11:34:36.473,,user1,motorola-XT1096,,,,,5.37258863449,11.0324811935,2.97838687897,30.6190205,-96.3396207
2017-07-20 11:34:36.534,,user1,motorola-XT1096,,,,,-0.162805721164,9.25119495392,0.277727395296,30.6190205,-96.3396207
2017-07-20 11:34:36.592,,user1,motorola-XT1096,,,,,0.134075298905,4.72136592865,-0.689530074596,30.6190205,-96.3396207
2017-07-20 11:34:36.692,,user1,motorola-XT1096,,,,,1.04387199879,8.90643024445,4.10844993591,30.6190205,-96.3396207
2017-07-20 11:34:36.711,,user1,motorola-XT1096,,,,,6.38773012161,12.1050834656,1.93451499939,30.6190205,-96.3396207
2017-07-20 11:34:36.771,,user1,motorola-XT1096,,,,,0.766144514084,11.4634380341,-0.373495459557,30.6190205,-96.3396207
2017-07-20 11:34:36.863,,user1,motorola-XT1096,,,,,0.105344876647,9.22246456146,0.890643060207,30.6190205,-96.3396207
2017-07-20 11:34:36.888,,user1,motorola-XT1096,,,,,1.61848032475,7.76679039001,1.35990655422,30.6190205,-96.3396207
2017-07-20 11:34:36.952,,user1,motorola-XT1096,,,,,3.61045622826,9.79707336426,2.55700731277,30.6190205,-96.3396207
2017-07-20 11:34:37.007,,user1,motorola-XT1096,,,,,0.718260526657,9.79707336426,2.65277552605,30.6190205,-96.3396207
2017-07-20 11:34:37.067,,user1,motorola-XT1096,,,,,-0.593762040138,6.02381134033,0.469263523817,30.6190205,-96.3396207
2017-07-20 11:34:37.125,,user1,motorola-XT1096,,,,,-0.277727395296,8.55208873749,-0.871489405632,30.6190205,-96.3396207
2017-07-20 11:34:37.190,,user1,motorola-XT1096,,,,,0.890643060207,9.60553741455,0.517147541046,30.6190205,-96.3396207
2017-07-20 11:34:37.259,,user1,motorola-XT1096,,,,,5.86100578308,13.2064161301,0.153228908777,30.6190205,-96.3396207
2017-07-20 11:34:37.303,,user1,motorola-XT1096,,,,,0.670376479626,3.06457805634,-1.50355863571,30.6190205,-96.3396207
2017-07-20 11:34:37.363,,user1,motorola-XT1096,,,,,1.48440504074,3.19865345955,-1.02471828461,30.6190205,-96.3396207
2017-07-20 11:34:37.422,,user1,motorola-XT1096,,,,,9.87368774414,43.5170097351,0.0957680642605,30.6190205,-96.3396207
2017-07-20 11:34:37.481,,user1,motorola-XT1096,,,,,-0.344765037298,2.85388851166,1.35990655422,30.6190205,-96.3396207
2017-07-20 11:34:37.540,,user1,motorola-XT1096,,,,,0.469263523817,12.3157739639,1.47482824326,30.6190205,-96.3396207
2017-07-20 11:34:37.600,,user1,motorola-XT1096,,,,,0.325611442327,10.1514148712,1.75255560875,30.6190205,-96.3396207
2017-07-20 11:34:37.667,,user1,motorola-XT1096,,,,,0.526724398136,10.9558668137,2.48039293289,30.6190205,-96.3396207
2017-07-20 11:34:37.717,,user1,motorola-XT1096,,,,,0.842759013176,9.73961257935,1.3120225668,30.6190205,-96.3396207
2017-07-20 11:34:37.779,,user1,motorola-XT1096,,,,,1.58974993229,8.18816947937,1.47482824326,30.6190205,-96.3396207
2017-07-20 11:34:37.876,,user1,motorola-XT1096,,,,,1.89620769024,7.40287160873,3.38061285019,30.6190205,-96.3396207
2017-07-20 11:34:37.896,,user1,motorola-XT1096,,,,,2.78685069084,9.86411094666,3.27526783943,30.6190205,-96.3396207
2017-07-20 11:34:37.955,,user1,motorola-XT1096,,,,,4.78840351105,12.4402723312,-2.48996973038,30.6190205,-96.3396207
2017-07-20 11:34:38.019,,user1,motorola-XT1096,,,,,1.74297881126,9.45230865479,2.11647439003,30.6190205,-96.3396207
2017-07-20 11:34:38.105,,user1,motorola-XT1096,,,,,0.162805721164,11.2623243332,-1.01514148712,30.6190205,-96.3396207
2017-07-20 11:34:38.133,,user1,motorola-XT1096,,,,,-2.0590133667,7.76679039001,-0.39264908433,30.6190205,-96.3396207
2017-07-20 11:34:38.193,,user1,motorola-XT1096,,,,,1.97282218933,12.2487354279,4.25210237503,30.6190205,-96.3396207
2017-07-20 11:34:38.281,,user1,motorola-XT1096,,,,,0.4118026793,10.2280292511,1.28329205513,30.6190205,-96.3396207
2017-07-20 11:34:38.315,,user1,motorola-XT1096,,,,,1.02471828461,10.9654436111,2.09732079506,30.6190205,-96.3396207
2017-07-20 11:34:38.370,,user1,motorola-XT1096,,,,,1.95366859436,9.3756942749,1.40779054165,30.6190205,-96.3396207
2017-07-20 11:34:38.430,,user1,motorola-XT1096,,,,,1.26413846016,10.4578733444,0.823605358601,30.6190205,-96.3396207
2017-07-20 11:34:38.488,,user1,motorola-XT1096,,,,,0.928950250149,10.2184524536,0.31603461504,30.6190205,-96.3396207
2017-07-20 11:34:38.548,,user1,motorola-XT1096,,,,,0.536301195621,10.285490036,1.13006317616,30.6190205,-96.3396207
2017-07-20 11:34:38.607,,user1,motorola-XT1096,,,,,0.555454790592,9.75876617432,1.71424841881,30.6190205,-96.3396207
2017-07-20 11:34:38.679,,user1,motorola-XT1096,,,,,-0.785298168659,9.75876617432,1.05344879627,30.6190205,-96.3396207
2017-07-20 11:34:38.724,,user1,motorola-XT1096,,,,,0.153228908777,9.03092861176,-0.201112940907,30.6190205,-96.3396207
2017-07-20 11:34:38.786,,user1,motorola-XT1096,,,,,2.90177249908,10.8122148514,-1.35990655422,30.6190205,-96.3396207
2017-07-20 11:34:38.845,,user1,motorola-XT1096,,,,,2.27927994728,10.1418380737,-0.239420175552,30.6190205,-96.3396207
2017-07-20 11:34:38.903,,user1,motorola-XT1096,,,,,2.5378537178,10.4866037369,-0.737414121628,30.6190205,-96.3396207
2017-07-20 11:34:38.962,,user1,motorola-XT1096,,,,,3.57214903831,10.5727949142,-1.06302559376,30.6190205,-96.3396207
2017-07-20 11:34:39.022,,user1,motorola-XT1096,,,,,1.47482824326,9.36611747742,0.181959331036,30.6190205,-96.3396207
2017-07-20 11:34:39.101,,user1,motorola-XT1096,,,,,-0.296881020069,9.63426780701,-0.97683429718,30.6190205,-96.3396207
2017-07-20 11:34:39.139,,user1,motorola-XT1096,,,,,1.00556468964,11.080365181,-0.890643060207,30.6190205,-96.3396207
2017-07-20 11:34:39.199,,user1,motorola-XT1096,,,,,2.2026655674,10.0269165039,-0.612915635109,30.6190205,-96.3396207
2017-07-20 11:34:39.258,,user1,motorola-XT1096,,,,,1.87705409527,8.58081912994,-0.746990919113,30.6190205,-96.3396207
2017-07-20 11:34:39.317,,user1,motorola-XT1096,,,,,1.60890352726,10.4770269394,-0.191536128521,30.6190205,-96.3396207
2017-07-20 11:34:39.378,,user1,motorola-XT1096,,,,,1.07260239124,10.4004125595,-0.957680702209,30.6190205,-96.3396207
2017-07-20 11:34:39.477,,user1,motorola-XT1096,,,,,0.833182215691,9.5097694397,-1.03429508209,30.6190205,-96.3396207
2017-07-20 11:34:39.496,,user1,motorola-XT1096,,,,,1.37906014919,9.71088218689,-0.66079968214,30.6190205,-96.3396207
2017-07-20 11:34:39.556,,user1,motorola-XT1096,,,,,-0.0766144543886,11.3102092743,-1.03429508209,30.6190205,-96.3396207
2017-07-20 11:34:39.615,,user1,motorola-XT1096,,,,,0.248996973038,10.1418380737,-0.344765037298,30.6190205,-96.3396207
2017-07-20 11:34:39.703,,user1,motorola-XT1096,,,,,0.335188239813,9.10754299164,-0.181959331036,30.6190205,-96.3396207
2017-07-20 11:34:39.732,,user1,motorola-XT1096,,,,,-0.555454790592,9.64384460449,-0.517147541046,30.6190205,-96.3396207
2017-07-20 11:34:39.795,,user1,motorola-XT1096,,,,,-1.06302559376,11.2910556793,-0.909796655178,30.6190205,-96.3396207
