Variance X,Variance Y,Variance Z,Avg Height X,Avg Height Y,Avg Height Z,Stdev Height X,Stdev Height Y,Stdev Height Z,Energy X,Energy Y,Energy Z,Entropy X,Entropy Y,Entropy Z,Average X,Average Y,Average Z,Average XY,Average XZ,Average YZ,Standard Deviation X,Standard Deviation Y,Standard Deviation Z,Correlation XY,Correlation XZ,Correlation YZ,RMS X,RMS Y,RMS Z,Axis Order XY,Axis Order XZ,Axis Order YZ,Num Peaks X,Num Peaks Y,Num Peaks Z,Average Peaks X,Average Peaks Y,Average Peaks Z,Standard Deviation Peaks X,Standard Deviation Peaks Y,Standard Deviation Peaks Z,Num Valleys X,Num Valleys Y,Num Valleys Z,Average Valleys X,Average Valleys Y,Average Valleys Z,Standard Deviation Valleys X,Standard Deviation Valleys Y,Standard Deviation Valleys Z,Zero Crossings X,Zero Crossings Y,Zero Crossings Z,Num Points,RoadType
2.8731600920815619,2.5261294469242923,0.65545597389124965,0.0,4.3191397973333325,0.0,0.0,0.7275009221497076,0.0,54.120697653456475,1730.666073710203,90.73690129011081,0.5307138160870072,-0.0,-0.0,0.5571448268823529,9.963822421235294,-2.1637950013529412,-8.517724568,2.6702390935882354,11.187963661588235,1.6950398497031158,1.5893802084222304,0.8096023554136004,4.618563123935698,0.12499157137248172,-21.956026852280413,1.7842562736903376,10.089791211359898,2.3102953884235724,0,0,0,1,2,1,2.863465309,11.875240325,-1.168370485,0.0,0.3256111149999992,0.0,0,2,0,0.737414122,7.4794859890000005,-2.097320795,0.0,0.5554547309999998,0.0,0,0,0,17,bricks
1.5023361878084778,3.4958290075665777,0.90177699836771785,0.0,3.6806861586666657,0.0,0.0,1.675555320694115,0.0,43.55079270121885,1836.131987236459,98.00139132115471,0.29046211679575934,-0.0,0.009978915270384829,0.9576806856111111,9.925296147555557,-2.1313715634999997,-8.488243069833334,2.9555089928888894,11.443752062722222,1.2256982450050575,1.8697136164574986,0.9496193965835564,9.258947888696685,-0.9242041635076615,-21.291333650602947,1.5554705022600221,10.099867950832214,2.3333498966216255,0,0,0,1,1,1,3.19865346,12.49773312,0.134075299,0.0,0.0,0.0,0,3,0,1.0390835405,7.176220575666666,-2.509123325,0.0,0.6472831480312581,0.0,0,0,0,18,bricks
0.93317074069800399,3.3501457822682257,0.42836591375823146,2.853888393,4.05817175,2.097320795,0.0,1.7296993280353123,0.0,27.598763109488804,1882.1251316152366,94.99964340381517,0.2535726834781755,-0.0,-0.0,0.7746572638888888,10.060435454277778,-2.202133522999999,-8.680843249555558,2.890067482444445,11.570910731999998,0.9660076297307407,1.830340346019894,0.654496687354666,7.818483710420299,-1.8123999396351331,-22.270928588121237,1.2382506277784895,10.225581025641405,2.2973371469766084,0,0,0,1,2,1,2.23139596,12.368445874999999,-1.244984865,0.0,0.12928724499999955,0.0,1,3,1,-0.622492433,7.351795196333335,-3.34230566,0.0,0.8130826707137704,0.0,0,0,0,18,bricks
1.9641076087152802,2.7678028948696958,0.67334151245463358,0.0,2.806004843,0.0,0.0,1.556105966829992,0.0,49.70066461710476,1850.3167593341702,95.03660330670354,0.4185601873449495,-0.0,-0.0,0.8927712056111111,10.001378536166667,-2.146268804777778,-8.338738479777778,2.965617816888889,11.304356296666667,1.4014662353104623,1.6636715105061142,0.8205738921356405,8.707739379933203,-0.7844046660205847,-21.591068914614823,1.661670254377684,10.138805428578111,2.2977839965533886,0,0,0,1,2,1,2.930502892,12.129025935000001,-0.852335811,0.0,0.320823195,0.0,0,2,0,1.177947283,8.2408418655,-2.0398597715,0.0,0.02394199349999937,0.0,0,0,0,18,bricks
2.1889958799514768,3.1015320747633055,1.1131502856735385,5.928043366,0.46447491649999995,0.0,0.0,0.4070141315,0.0,51.533042756531344,1833.6001093917512,97.89417534529144,0.4614464477792107,-0.0,0.03141086260521196,0.8209451503333334,9.93806523772222,-2.0797632103888883,-8.477070159555556,2.7778060137777776,11.254876173333333,1.4795255590734067,1.7611167124195108,1.0550593754256385,7.198794482896277,-0.9535937908089617,-21.14204680645705,1.6920244737613268,10.092902097215951,2.3320731757302635,0,1,0,1,0,0,2.930502892,9.811438561,-2.111685872,0.0,0.0,0.0,1,3,1,-2.997540474,7.664637565333333,-4.319139957,0.0,0.42501538466631356,0.0,1,0,0,18,bricks
2.8462216407144973,3.9430022289929476,1.1809071800000761,0.0,6.722918515,0.0,0.0,0.47884035099999966,0.0,58.5325673439894,1823.7091480483418,119.90115314482229,0.5185483470918099,-0.0,0.028008973192874945,0.6368576420000002,9.867835257166668,-2.340997222277778,-8.560601128888887,2.8916636074444444,11.452264736333333,1.6870748770325805,1.9856994306775,1.0866955323364849,6.05137571141455,0.3020794419665049,-23.28545183896943,1.8032773765808459,10.065643292486303,2.5809252555454503,0,0,0,1,1,1,4.376600742,13.57991219,0.421379507,0.0,0.0,0.0,0,2,0,0.5889736114999999,6.856993675,-2.4899697300000003,0.0,0.47884035099999966,0.0,0,0,0,18,bricks
5.0316584975274212,4.3560354593227633,0.79843343542400935,8.034940958,7.201758866,0.0,0.32561135299999977,0.0,0.0,101.74566356352902,1819.6334393051409,133.4855528347205,0.5283061903820422,-0.0,-0.0,0.7879583536666667,9.835380580777779,-2.572436706888889,-8.547300118722223,3.1848202661111116,11.732120384833333,2.2431358624763282,2.087111750559314,0.8935510256409587,8.372036001087972,-0.6516926460033966,-24.76112951075316,2.377506438401483,10.054389420947619,2.723208410381651,0,1,0,2,1,0,4.702212095,13.57991219,-2.595314622,0.3256113530000002,0.0,0.0,1,1,1,-3.332728863,6.378153324,-4.884171486,0.0,0.0,0.0,0,0,0,18,bricks
7.0736912975332951,4.4532760664940518,0.83678171068248797,7.5991961955,7.38371849,2.815581143,0.20590138449999973,0.0,0.0,142.41788227524094,1874.5305082301777,117.82939793665754,0.5303128469621289,-0.0,-0.0,0.9156490994444445,9.984353145,-2.389413307166667,-8.490371326888887,3.101289242555555,11.591660569444445,2.6596411971416924,2.110278670340496,0.9147577333275122,11.293991417509382,-0.77859088572886,-23.268953489975466,2.8128463468249945,10.204929386848566,2.558530371746178,0,2,0,2,1,1,5.2337248325,13.40752983,-0.67037648,0.20590138449999973,0.0,0.0,1,1,1,-2.365471363,6.02381134,-3.485957623,0.0,0.0,0.0,0,0,0,18,bricks
5.9533986057842796,2.9773222401453783,0.72653633804890816,10.132261753,0.0,2.758120418,0.0,0.0,0.0,131.06601487185537,1789.3577636925688,108.87368263462815,0.48607159499877584,-0.0,-0.0,1.1524090701111112,9.819951242722222,-2.3069463769444445,-8.474409891333332,3.241749121111111,11.716159012444445,2.4399587303444865,1.7254918835350628,0.8523710096248629,10.443505770250447,-1.7058828739294627,-23.02103201501832,2.6984153258271113,9.97039440792525,2.459377548109685,0,1,0,1,1,1,5.439626217,14.44182491,-1.149216771,0.0,0.0,0.0,1,0,1,-4.692635536,9.816226959,-3.907337189,0.0,0.0,0.0,0,0,0,18,bricks
2.8012706523856359,1.0108331233548553,0.3850027029882907,4.9943047765,0.7086839670000007,2.0590134859999996,0.4548983575000003,0.0,0.0,76.44757758293292,1749.637673487647,102.68189598453328,0.28892355881197573,-0.0,-0.0,1.2024213034999998,9.807714302944447,-2.3064143326666664,-8.146138327333334,3.3391133307777783,11.48525165811111,1.6736996900237617,1.0054019710319126,0.6204858604257559,11.954560413174619,-2.40034553530435,-22.5777114501096,2.060846341553944,9.859112179681084,2.3884199331186537,0,0,0,2,0,1,3.8929719924999997,9.816226959,-0.842759013,0.4548983575000001,0.0,0.0,1,2,1,-1.101332784,8.130709171500001,-2.901772499,0.0,0.35434198350000035,0.0,0,0,0,18,bricks
2.0998838313116051,1.5415373885454,0.37735723467060489,5.008669853,0.0,1.2832922340000001,0.19153618799999972,0.0,0.679953277,61.372803957324884,1834.9549616307381,92.36072082034595,0.3039045053983564,-0.0,-0.0,1.1444284112777776,10.020000245722223,-2.1803196834444445,-8.388750805499999,3.068302488166667,11.457053293666668,1.4490975920591425,1.2415866415781864,0.6142940946082788,11.65665923119672,-1.9556641825895993,-21.931883213656583,1.8465102815449967,10.0966302454244,2.265204440373073,0,0,0,2,0,1,3.2465374469999997,9.8305921555,-1.407790542,0.19153618799999994,0.0,0.0,1,1,2,-1.762132406,7.95832634,-3.0693665745,0.0,0.0,0.30166947850000003,0,0,0,18,bricks
2.829495235134929,2.125332115293896,1.0250592392713982,4.252102137,0.0,0.0,0.0,0.0,0.0,77.18643649748196,1756.0125308224572,117.63468553512114,0.3492982992190053,-0.0,-0.0,1.2077417463333329,9.768875042555557,-2.3473817474444445,-8.163163777111112,3.2715435962222226,11.434707373333334,1.6821103516520335,1.4578518838667718,1.0124520923339524,11.168188958777693,-3.120600425890265,-21.54173147428269,2.0707813406951536,9.877056834521035,2.556415519336935,0,1,0,1,1,1,3.055001259,13.57033539,-0.948103845,0.0,0.0,0.0,1,0,0,-1.197100878,9.6438446045,-2.2170307635,0.0,0.0,0.0,0,0,0,18,bricks
2.5976734098698042,2.2899968801869215,0.90196719978292506,6.770802498,2.6384105685000003,0.0,0.0,1.7286133775000003,0.0,77.36757517878738,1746.463042581931,125.17973140091796,0.3170982362889359,-0.0,-0.0,1.304041874777778,9.733228020944445,-2.4601752625555555,-8.014723208888888,3.3401774026111117,11.354900611500002,1.6117299432193362,1.5132735642265482,0.9497195374335125,12.685780535831213,-3.5944676682166863,-23.942337095207513,2.073209738797246,9.850163683304205,2.637125238261016,0,2,0,1,1,1,3.859453201,11.86566353,-1.359906554,0.0,0.0,0.0,1,2,0,-2.911349297,7.953538179500001,-2.4085669515,0.0,0.4548985955,0.0,1,0,0,18,bricks
1.3419727144366527,1.7364729971138051,0.33849853524930473,3.845087946,4.299985885,0.08619129599999997,0.34955346600000015,0.0,0.0,47.62093181651662,1793.8336719999793,117.07292882275844,0.25870983089413263,-0.0,-0.0,1.1417681939444444,9.895501666166668,-2.4830531742222224,-8.14986258388889,3.385401199222222,11.53526378311111,1.1584354597631465,1.3177530106639124,0.5818062695170143,11.051690223486728,-3.111011119442348,-24.811496518561114,1.6265323000604108,9.982856616330873,2.5503042173953205,0,0,0,2,1,2,3.021482587,12.70842266,-1.565807879,0.34955346600000015,0.0,0.043095647999999986,1,1,0,-0.823605359,8.408436775,-2.4181437490000004,0.0,0.0,0.0,0,0,0,18,bricks
