Variance X,Variance Y,Variance Z,Avg Height X,Avg Height Y,Avg Height Z,Stdev Height X,Stdev Height Y,Stdev Height Z,Energy X,Energy Y,Energy Z,Entropy X,Entropy Y,Entropy Z,Average X,Average Y,Average Z,Average XY,Average XZ,Average YZ,Standard Deviation X,Standard Deviation Y,Standard Deviation Z,Correlation XY,Correlation XZ,Correlation YZ,RMS X,RMS Y,RMS Z,Axis Order XY,Axis Order XZ,Axis Order YZ,Num Peaks X,Num Peaks Y,Num Peaks Z,Average Peaks X,Average Peaks Y,Average Peaks Z,Standard Deviation Peaks X,Standard Deviation Peaks Y,Standard Deviation Peaks Z,Num Valleys X,Num Valleys Y,Num Valleys Z,Average Valleys X,Average Valleys Y,Average Valleys Z,Standard Deviation Valleys X,Standard Deviation Valleys Y,Standard Deviation Valleys Z,Zero Crossings X,Zero Crossings Y,Zero Crossings Z,Num Points,RoadType
47903.193599999991,20437.3184,128461.11040000001,1164.0,0.0,1318.0,0.0,0.0,110.0,4018635.9999999995,513413.00000000035,24250262.000000004,0.045478775484472524,0.3233266249524877,-0.0,-335.92,-9.96,-917.36,-327.24,537.4,864.64,218.8679821262123,142.95914940989263,358.414718447778,3060.6,302546.4,25686.24,400.9307172068511,143.30568725629837,984.8911005791452,21,2,0,1,0,1,139.0,2.0,-305.0,0.0,0.0,0.0,1,1,2,-1025.0,-444.0,-1623.0,0.0,0.0,110.0,1,1,0,25,bricks
134161.36686390534,22387.504437869822,224706.61094674558,0.0,0.0,1071.6666666666667,0.0,0.0,677.1101994669865,7276110.0,624237.0000000007,27880063.00000001,0.20181064011089028,0.5306733321943669,-0.0,-381.6923076923077,40.26923076923077,-920.6538461538462,-388.2307692307692,561.4230769230769,949.6538461538462,366.28044837788616,149.6245449044702,474.0322889284501,38187.61538461538,348337.3461538461,-41223.269230769234,529.0088700725014,154.94875083270398,1035.524077646008,1,22,0,1,1,2,820.0,471.0,-346.5,0.0,0.0,157.5,0,0,2,-442.0,15.0,-1877.5,0.0,0.0,76.5,0,0,0,26,bricks
75477.782544378701,24854.136094674559,119710.09615384616,574.0,519.25,1083.6666666666667,223.0,49.690919693642215,131.59618366637977,6324006.999999997,657339.9999999995,23453309.0,0.018598679542195292,0.432958967616591,-0.0,-409.5769230769231,20.692307692307693,-884.5,-422.9230769230769,432.1923076923077,855.1153846153846,274.73220150608245,157.65194605419416,345.99146832522644,-4424.692307692308,353064.46153846156,-8935.23076923077,493.1845886293878,159.00411218678494,949.7633105957748,3,5,0,1,2,2,60.0,341.5,-406.5,0.0,38.5,148.5,2,3,2,-912.5,-186.66666666666666,-1434.0,175.5,25.772509040103607,20.0,0,1,0,26,bricks
45873.408284023666,24212.615384615383,79562.421597633132,731.6666666666666,472.75,602.6666666666666,79.36973954572079,47.78271130858943,421.76797202042525,4520678.000000006,665121.9999999997,26028303.0,0.02565920276103837,0.518418075999799,-0.0,-357.7692307692308,37.0,-959.9615384615385,-365.46153846153845,565.3461538461538,930.8076923076923,214.1807841147839,155.60403395996963,282.0681151736813,944.1538461538462,337969.5,-34973.807692307695,416.9798925238851,159.9425377584568,1000.5441404171416,1,1,0,2,3,1,42.0,296.6666666666667,-555.0,43.0,70.76879412722971,0.0,2,2,3,-686.0,-174.5,-1410.6666666666667,54.0,23.5,118.79768048614793,0,0,0,26,bricks
51324.863905325445,21689.23668639053,84526.455621301764,0.0,451.5,956.0,0.0,28.5,0.0,5380043.999999996,608449.9999999998,23874134.0,0.02333087328360788,0.5260817484814941,-0.0,-394.46153846153845,-41.38461538461539,-913.0769230769231,-320.5769230769231,521.1923076923077,841.7692307692307,226.54991482083022,147.27266102841534,290.7343385658147,5211.615384615385,377276.8846153846,37897.57692307692,454.88984296285315,152.9768710522054,958.2462747524371,4,24,0,1,2,1,85.0,211.5,-622.0,0.0,28.5,0.0,0,1,1,-391.0,-240.0,-1578.0,0.0,0.0,0.0,0,1,0,26,bricks
49705.236686390526,23093.710059171601,53085.350591715978,192.0,504.5,736.0,96.0,24.5,0.0,5761889.999999999,623122.0,17209540.999999996,-0.0,0.4924677518023408,-0.0,-414.61538461538464,-29.53846153846154,-780.2692307692307,-383.53846153846155,352.7692307692308,736.3076923076923,222.9467126610988,151.9661477407768,230.4025837348965,9531.423076923076,313083.96153846156,20839.115384615383,470.75593872637853,154.8103057591153,813.5757021180777,0,3,0,0,1,1,-384.0,240.0,-414.0,0.0,0.0,0.0,3,2,1,-850.0,-264.5,-1150.0,119.73303637676612,24.5,0.0,0,0,0,26,bricks
74499.485207100588,15514.232248520711,107770.37869822484,0.0,475.75,1213.5,0.0,26.81767141270845,116.5,4030635.999999998,431355.0,23116349.99999999,0.24271527966711703,0.5280942453825777,-0.0,-283.7692307692308,32.80769230769231,-883.9230769230769,-295.88461538461536,592.2307692307693,888.1153846153846,272.9459382498677,124.55614095066012,328.2839909258824,-10072.576923076924,243474.8076923077,-22154.80769230769,393.7314586599114,128.80441344564605,942.9158947729031,3,1,0,0,2,2,-303.0,291.0,-329.5,0.0,11.0,116.5,1,3,1,-882.0,-176.33333333333334,-1543.0,0.0,27.7648858972784,0.0,0,1,0,26,bricks
71158.273668639056,18980.995562130178,296019.33136094676,1053.0,472.0,1862.0,0.0,14.713938969562161,0.0,3631192.999999999,526556.9999999997,32451768.000000007,0.27038072891555226,0.5253936129706389,-0.0,-261.7307692307692,35.65384615384615,-975.7692307692307,-288.53846153846155,671.6153846153846,960.1538461538462,266.7550818047129,137.77153393255873,544.0765859334022,-2110.1923076923076,260126.61538461538,-30081.423076923078,373.7128165192749,142.31019748314702,1117.2040651004288,3,3,1,1,2,1,512.0,280.5,-446.0,0.0,0.5,0.0,1,3,1,-541.0,-196.33333333333334,-2308.0,0.0,14.055445761538676,0.0,0,0,0,26,bricks
60755.378698224857,22870.597633136094,334022.05325443787,387.25,472.0,2284.0,353.8476896914829,29.223278392404914,0.0,4637142.000000001,672408.0000000009,33393024.00000001,0.09278746415044489,0.5025644095781429,-0.0,-342.9230769230769,54.69230769230769,-974.8461538461538,-388.7307692307692,592.0769230769231,980.8076923076923,246.48606187414504,151.2302801463255,577.9464103655614,-17968.384615384617,313067.8461538461,-47567.769230769234,422.3169608062354,160.81618747453925,1133.2903762597991,2,4,1,3,2,1,46.666666666666664,290.0,-24.0,24.608038433722335,9.0,0.0,2,2,1,-694.5,-167.5,-2308.0,17.5,34.5,0.0,1,0,0,26,bricks
75549.232248520697,28457.226331360947,235072.4082840237,299.0,0.0,2178.0,347.28662513837185,0.0,0.0,4878780.999999995,750979.0000000007,30941361.99999999,0.16396360369022045,0.4272479885128005,-0.0,-334.8076923076923,20.653846153846153,-977.2307692307693,-339.1923076923077,637.4230769230769,976.6153846153846,274.86220592966345,168.69269791950376,484.84266343219394,-5589.961538461538,271710.76923076925,-16851.03846153846,433.1805894507775,169.95236889289802,1090.8952216484333,5,2,0,3,1,1,146.0,490.0,-305.0,50.2858495669176,0.0,0.0,1,0,1,-712.0,13.5,-2483.0,0.0,0.0,0.0,0,0,0,26,bricks
