Variance X,Variance Y,Variance Z,Avg Height X,Avg Height Y,Avg Height Z,Stdev Height X,Stdev Height Y,Stdev Height Z,Energy X,Energy Y,Energy Z,Entropy X,Entropy Y,Entropy Z,Average X,Average Y,Average Z,Average XY,Average XZ,Average YZ,Standard Deviation X,Standard Deviation Y,Standard Deviation Z,Correlation XY,Correlation XZ,Correlation YZ,RMS X,RMS Y,RMS Z,Axis Order XY,Axis Order XZ,Axis Order YZ,Num Peaks X,Num Peaks Y,Num Peaks Z,Average Peaks X,Average Peaks Y,Average Peaks Z,Standard Deviation Peaks X,Standard Deviation Peaks Y,Standard Deviation Peaks Z,Num Valleys X,Num Valleys Y,Num Valleys Z,Average Valleys X,Average Valleys Y,Average Valleys Z,Standard Deviation Valleys X,Standard Deviation Valleys Y,Standard Deviation Valleys Z,Zero Crossings X,Zero Crossings Y,Zero Crossings Z,Num Points,RoadType
2.0213294925286691,2.0967192553367799,1.347047892461263,3.7062244420000003,4.941632748000001,4.477157116,0.0,0.0,0.33039975199999994,536.5515147058866,742.8204324790705,474.7813021647827,-0.0,-0.0,-0.0,-5.435119530764705,6.449697690764706,5.155702086000001,-11.29387192164706,-9.871997763117646,1.421874158529412,1.421734677261784,1.4480052677172066,1.160623923784644,-34.55042670821858,-28.018538156482595,33.31963516835535,5.617993752775863,6.610243532396698,5.284724391304244,0,0,12,1,1,2,-3.49553442,8.485051155,7.129932642,0.0,0.0,0.33039975199999994,1,1,1,-7.201758862,3.543418407,2.652775526,0.0,0.0,0.0,0,0,0,17,bricks
2.872663387801194,1.6429234922294178,3.6310584580415273,0.0,4.012682438000001,0.0,0.0,0.0,0.0,758.5331606340433,695.8288480754319,478.71984496878645,-0.0,-0.0,0.012645103232225195,-6.266423841277779,6.083932505722221,4.792127761722223,-11.586872027944446,-10.291875018111112,1.294997009833333,1.6948933263781512,1.2817657712037007,1.905533641277825,-37.803452313595685,-31.52904085977172,28.895861175055856,6.491589261986292,6.217488096201945,5.157087059834298,0,0,12,0,1,0,-6.454767704,8.437167168,4.812345505,0.0,0.0,0.0,1,1,1,-9.212887764,4.42448473,-0.383072257,0.0,0.0,0.0,0,0,0,18,bricks
2.0022441888776097,3.3320229040500973,2.9020658715196586,0.0,0.0,0.0,0.0,0.0,0.0,624.2077921170878,804.868550532822,411.589702967018,-0.0,-0.0,-0.0,-5.716289573166667,6.432953953666665,4.468112435666667,-11.529943346833333,-9.810374491722222,1.719568855111111,1.415006780505878,1.8253829472332916,1.7035450893708854,-36.61606676281575,-24.365694429380124,29.283628158572853,5.888820821961861,6.686921524441998,4.781850542340148,0,0,1,0,0,1,-5.726930618,5.884947777000001,7.7284832,0.0,0.0,0.0,1,1,0,-7.795520782,4.472368717,4.247313738,0.0,0.0,0.0,0,0,0,18,bricks
2.4354831459240329,4.7867734890427238,2.4751698365745232,5.497087239999999,5.535394193999999,0.0,0.0,3.2848446389999997,0.0,463.5570112194441,1089.2664668970826,390.34312817410347,-0.0,-0.0,-0.0,-4.828838798722223,7.4651209117777775,4.382985227722222,-11.606025762166668,-8.852693783,2.753331979166667,1.560603455693993,2.187869623410574,1.5732672489359598,-35.603739514204435,-20.88938131039409,31.13709565359491,5.074757855303945,7.779126153785179,4.656793890973246,0,0,3,1,1,0,-2.298433542,12.06677628,4.247313738,0.0,0.0,0.0,1,2,1,-7.795520782,4.3718122245,1.446097851,0.0,1.1252747774999998,0.0,0,0,0,18,bricks
2.8646052196139284,3.4198685496320813,2.2675660978189316,0.632069349,0.0,0.0,0.0,0.0,0.0,556.7194048729448,1006.0625847624846,427.3658122170691,-0.0,-0.0,-0.0,-5.297570255000001,7.243790255833334,4.634110381222222,-11.82682434727778,-9.41932149722222,2.4075028500555558,1.6925144665892604,1.8492886604400303,1.5058439818981686,-35.394654179962494,-22.114126068352903,36.196525478140906,5.561371757603936,7.476119703438277,4.87263225815067,0,0,0,2,1,1,-2.6240450145,12.06677628,6.473921299,0.3160346745,0.0,0.0,0,0,0,-5.358223438,7.1155674455,4.4675803185,0.0,0.0,0.0,0,0,0,18,bricks
2.4796637190519997,1.0669932839304463,1.7197536737653476,5.372588158,3.773262024,0.0,0.0,0.0,0.0,610.8927453718399,874.7548922587602,391.5929387310492,-0.0,-0.0,-0.0,-5.608816464722225,6.8942367765,4.476093116666666,-11.76883141188889,-9.75983019661111,2.0090012152777783,1.5746948018749538,1.0329536697889439,1.3113937905012925,-37.73391706018825,-24.41965848360575,30.84011190572865,5.8256747123394295,6.971190286771375,4.664243053576438,0,0,1,1,1,0,-2.940079689,8.523358345,4.414907932,0.0,0.0,0.0,1,1,0,-8.312667847,4.750096321,4.414907932,0.0,0.0,0.0,0,0,0,18,bricks
1.6018723325645581,0.64899959106866878,0.34349537774587913,4.98951602,2.758120537,1.5801730150000002,0.0,0.0,0.0,451.60972290220286,1012.3572793097456,437.9172019549148,-0.0,-0.0,-0.0,-4.8463962608888895,7.456076145111112,4.897472620055556,-11.590064393166667,-9.167132298277776,2.422932094888888,1.2656509521051047,0.8056051086411188,0.5860847871646893,-35.75209389475478,-23.966294962075168,36.43188254563096,5.008934921729605,7.499471386222074,4.932416592497,0,0,0,1,1,1,-2.595314741,9.414001465,5.430049419,0.0,0.0,0.0,1,1,1,-7.584830761,6.655880928,3.849876404,0.0,0.0,0.0,0,0,0,18,bricks
3.8969393834371027,1.5958757219540582,0.59973614854330881,0.909796477,0.0,0.0,0.0,0.0,0.0,590.3272741036153,871.1207870848662,448.64833920301857,-0.0,-0.0,-0.0,-5.3757809003888894,6.8410323461111116,4.9320555131666675,-11.429918951555557,-9.520942118611112,1.9089768329444443,1.974066712002688,1.2632797480978069,0.7744263351302748,-34.40483310548316,-26.464327434480378,33.711675037065525,5.726775678549237,6.95669456584753,4.992485126017004,0,0,15,2,1,0,-3.0502129795000004,9.414001465,5.0709190369999995,0.4548982385,0.0,0.0,0,0,1,-5.0852844715,6.971915245,2.719813108,0.0,0.0,0.0,0,0,0,18,bricks
5.0176134071764089,2.1852276219855553,0.89476846135237587,6.186617374000001,0.0,0.0,0.0,0.0,0.0,645.2456138164515,840.576682860695,459.1699990639445,-0.0,-0.0,-0.0,-5.552419755222224,6.671842098055556,4.961317963111111,-11.317657457277779,-9.707689801888888,1.6099676553888889,2.240002992671307,1.478251542189473,0.9459220165279884,-36.333074556306954,-27.923333094095224,33.54309223088047,5.987234632562716,6.833645045169665,5.050687516808119,0,0,3,1,0,0,-3.505111218,6.828263283,5.0709190369999995,0.0,0.0,0.0,1,1,1,-9.691728592,4.472368717,2.719813108,0.0,0.0,0.0,0,0,0,18,bricks
3.1356417155655851,2.9511739696598664,0.70869941607007825,5.755660773000001,3.208230018,3.5721490379999996,0.0,2.5474309880000003,0.0,502.83791171701773,977.8897737583096,480.38400522222446,-0.0,-0.0,-0.0,-4.979939540222222,7.167707840277779,5.096989393166667,-11.442155943611109,-9.352815945833333,2.0893399977777776,1.770774326549147,1.7178981255184682,0.8418428689904537,-34.81155450099858,-24.999334386016493,36.793938292255746,5.2853987115291785,7.370699400548051,5.166043001188006,0,0,16,1,2,1,-2.298433542,10.826580045,7.278373241,0.0,0.33039951499999987,0.0,1,1,1,-8.054094315,4.740519524,3.706224203,0.0,0.0,0.0,0,0,0,18,bricks
