Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long
1.5005758294e+12,user7,motorola-XT1096,6.71334171295,-7.90086555481,1.38863694668,30.6190421,-96.3394014
1.50057582943e+12,user7,motorola-XT1096,-1.3120225668,-9.54807662964,6.53138208389,30.6190421,-96.3394014
1.50057582949e+12,user7,motorola-XT1096,4.99909305573,-7.68059921265,2.57616114616,30.6190421,-96.3394014
1.50057582955e+12,user7,motorola-XT1096,2.46123933792,-8.21689987183,3.41892004013,30.6190421,-96.3394014
1.50057582962e+12,user7,motorola-XT1096,2.94965648651,-7.06768321991,2.86346530914,30.6190421,-96.3394014
1.50057582967e+12,user7,motorola-XT1096,3.09330868721,-7.92959594727,4.03183555603,30.6190421,-96.3394014
1.50057582973e+12,user7,motorola-XT1096,3.57214903831,-7.26879644394,4.18506479263,30.6190421,-96.3394014
1.5005758298e+12,user7,motorola-XT1096,3.51468801498,-8.02536392212,3.51468801498,30.6190421,-96.3394014
1.50057582985e+12,user7,motorola-XT1096,3.21780705452,-8.70531749725,3.75410819054,30.6190421,-96.3394014
1.50057582991e+12,user7,motorola-XT1096,1.76213240623,-11.6837043762,5.91846656799,30.6190421,-96.3394014
1.50057582997e+12,user7,motorola-XT1096,-3.2944214344,2.75812029839,3.99352836609,30.6190421,-96.3394014
1.50057583003e+12,user7,motorola-XT1096,-0.239420175552,-9.36611747742,6.22492456436,30.6190421,-96.3394014
1.50057583008e+12,user7,motorola-XT1096,3.08373188972,-7.20175886154,1.18752408028,30.6190421,-96.3394014
1.50057583014e+12,user7,motorola-XT1096,8.17859268188,-9.53849983215,18.6268882751,30.6190421,-96.3394014
1.50057583022e+12,user7,motorola-XT1096,2.54743051529,-6.54095888138,3.07415509224,30.6190421,-96.3394014
1.50057583026e+12,user7,motorola-XT1096,3.19865345955,-7.7763671875,2.86346530914,30.6190421,-96.3394014
1.50057583032e+12,user7,motorola-XT1096,3.9839515686,-8.37012958527,3.32315206528,30.6190421,-96.3394014
1.50057583039e+12,user7,motorola-XT1096,3.74453139305,-7.64229202271,3.59130263329,30.6190421,-96.3394014
1.50057583044e+12,user7,motorola-XT1096,4.24252557755,-7.65186882019,3.83072280884,30.6190421,-96.3394014
1.5005758305e+12,user7,motorola-XT1096,3.66791701317,-7.63271522522,3.7158010006,30.6190421,-96.3394014
1.50057583056e+12,user7,motorola-XT1096,3.80199241638,-7.61356163025,3.65834021568,30.6190421,-96.3394014
1.50057583062e+12,user7,motorola-XT1096,3.84987640381,-7.57525396347,3.60087943077,30.6190421,-96.3394014
1.50057583067e+12,user7,motorola-XT1096,4.09887313843,-7.73805999756,3.95522117615,30.6190421,-96.3394014
1.50057583074e+12,user7,motorola-XT1096,3.90733718872,-7.59440755844,3.80199241638,30.6190421,-96.3394014
1.5005758308e+12,user7,motorola-XT1096,3.9839515686,-7.62313842773,3.79241538048,30.6190421,-96.3394014
1.50057583085e+12,user7,motorola-XT1096,4.08929634094,-7.4890627861,3.83072280884,30.6190421,-96.3394014
1.50057583091e+12,user7,motorola-XT1096,4.01268196106,-7.61356163025,3.72537779808,30.6190421,-96.3394014
1.50057583099e+12,user7,motorola-XT1096,3.90733718872,-7.60398483276,3.94564437866,30.6190421,-96.3394014
1.50057583103e+12,user7,motorola-XT1096,4.03183555603,-7.60398483276,3.81156921387,30.6190421,-96.3394014
1.50057583109e+12,user7,motorola-XT1096,3.94564437866,-7.53694677353,3.92649078369,30.6190421,-96.3394014
1.50057583115e+12,user7,motorola-XT1096,3.86902999878,-7.57525396347,3.95522117615,30.6190421,-96.3394014
1.50057583121e+12,user7,motorola-XT1096,3.91691398621,-7.61356163025,3.77326178551,30.6190421,-96.3394014
1.50057583127e+12,user7,motorola-XT1096,4.02225875854,-7.56567716599,3.86902999878,30.6190421,-96.3394014
1.50057583133e+12,user7,motorola-XT1096,3.97437477112,-7.5561003685,3.97437477112,30.6190421,-96.3394014
1.50057583141e+12,user7,motorola-XT1096,4.12760353088,-7.57525396347,3.85945320129,30.6190421,-96.3394014
1.50057583144e+12,user7,motorola-XT1096,4.06056594849,-7.61356163025,3.85945320129,30.6190421,-96.3394014
1.5005758315e+12,user7,motorola-XT1096,2.85388851166,-8.98304462433,4.61602067947,30.6190421,-96.3394014
1.50057583159e+12,user7,motorola-XT1096,3.11246228218,-8.89685344696,4.29998636246,30.6190421,-96.3394014
1.50057583162e+12,user7,motorola-XT1096,4.50109910965,-8.44674396515,3.9839515686,30.6190421,-96.3394014
1.50057583168e+12,user7,motorola-XT1096,4.13718032837,-7.17302846909,2.73896670341,30.6190421,-96.3394014
1.50057583174e+12,user7,motorola-XT1096,4.31913995743,-8.17859268188,3.56257224083,30.6190421,-96.3394014
1.50057583183e+12,user7,motorola-XT1096,4.52025270462,-7.82425117493,3.30399823189,30.6190421,-96.3394014
1.50057583186e+12,user7,motorola-XT1096,3.90733718872,-7.75721359253,3.39018964767,30.6190421,-96.3394014
1.50057583192e+12,user7,motorola-XT1096,4.57771348953,-8.33182144165,3.40934324265,30.6190421,-96.3394014
1.500575832e+12,user7,motorola-XT1096,4.75967311859,-8.02536392212,2.69108271599,30.6190421,-96.3394014
1.50057583204e+12,user7,motorola-XT1096,4.36702394485,-7.25921964645,3.07415509224,30.6190421,-96.3394014
1.5005758321e+12,user7,motorola-XT1096,4.37660074234,-7.37414121628,2.8921957016,30.6190421,-96.3394014
1.50057583216e+12,user7,motorola-XT1096,5.10443782806,-7.93917274475,3.90733718872,30.6190421,-96.3394014
1.50057583222e+12,user7,motorola-XT1096,3.7158010006,-7.30710363388,3.16034626961,30.6190421,-96.3394014
1.50057583227e+12,user7,motorola-XT1096,4.48194551468,-7.47948598862,3.36145925522,30.6190421,-96.3394014
1.50057583233e+12,user7,motorola-XT1096,4.47236871719,-7.69975280762,3.40934324265,30.6190421,-96.3394014
1.50057583241e+12,user7,motorola-XT1096,4.22337198257,-7.86255836487,3.35188245773,30.6190421,-96.3394014
1.50057583245e+12,user7,motorola-XT1096,3.93606758118,-7.81467437744,4.47236871719,30.6190421,-96.3394014
1.50057583251e+12,user7,motorola-XT1096,2.83473491669,-6.88572406769,3.03584766388,30.6190421,-96.3394014
1.50057583257e+12,user7,motorola-XT1096,6.55053567886,-8.79150867462,3.63918662071,30.6190421,-96.3394014
1.50057583265e+12,user7,motorola-XT1096,3.65834021568,-6.95276165009,3.78283858299,30.6190421,-96.3394014
1.50057583269e+12,user7,motorola-XT1096,3.88818359375,-7.08683681488,3.45722723007,30.6190421,-96.3394014
1.50057583275e+12,user7,motorola-XT1096,4.42448472977,-7.7093296051,3.31357526779,30.6190421,-96.3394014
1.50057583282e+12,user7,motorola-XT1096,3.96479797363,-7.47948598862,3.44765043259,30.6190421,-96.3394014
1.50057583286e+12,user7,motorola-XT1096,4.35744714737,-7.72848320007,3.08373188972,30.6190421,-96.3394014
1.50057583292e+12,user7,motorola-XT1096,4.5968670845,-8.15943908691,3.42849683762,30.6190421,-96.3394014
1.500575833e+12,user7,motorola-XT1096,4.29998636246,-7.40287160873,3.56257224083,30.6190421,-96.3394014
1.50057583304e+12,user7,motorola-XT1096,3.92649078369,-7.57525396347,3.33272886276,30.6190421,-96.3394014
1.5005758331e+12,user7,motorola-XT1096,4.3382935524,-7.40287160873,3.33272886276,30.6190421,-96.3394014
1.50057583316e+12,user7,motorola-XT1096,4.85544109344,-7.64229202271,3.91691398621,30.6190421,-96.3394014
1.50057583322e+12,user7,motorola-XT1096,4.06056594849,-7.71890640259,3.46680402756,30.6190421,-96.3394014
1.50057583328e+12,user7,motorola-XT1096,2.64319872856,-6.29196214676,2.03985977173,30.6190421,-96.3394014
1.50057583334e+12,user7,motorola-XT1096,6.2632317543,-8.1690158844,3.05500125885,30.6190421,-96.3394014
1.5005758334e+12,user7,motorola-XT1096,4.31913995743,-7.95832633972,2.959233284,30.6190421,-96.3394014
1.50057583346e+12,user7,motorola-XT1096,4.89374828339,-7.4890627861,3.19865345955,30.6190421,-96.3394014
1.50057583352e+12,user7,motorola-XT1096,5.14274501801,-7.75721359253,3.45722723007,30.6190421,-96.3394014
1.50057583361e+12,user7,motorola-XT1096,4.26167917252,-7.40287160873,3.45722723007,30.6190421,-96.3394014
1.50057583364e+12,user7,motorola-XT1096,5.00866985321,-7.82425117493,3.38061285019,30.6190421,-96.3394014
1.50057583369e+12,user7,motorola-XT1096,4.36702394485,-7.30710363388,3.00711727142,30.6190421,-96.3394014
1.50057583375e+12,user7,motorola-XT1096,4.63517427444,-7.7093296051,3.16034626961,30.6190421,-96.3394014
1.50057583382e+12,user7,motorola-XT1096,4.21379518509,-7.76679039001,3.4380736351,30.6190421,-96.3394014
1.50057583387e+12,user7,motorola-XT1096,4.66390514374,-7.60398483276,3.30399823189,30.6190421,-96.3394014
1.50057583393e+12,user7,motorola-XT1096,3.4380736351,-7.4890627861,3.81156921387,30.6190421,-96.3394014
1.50057583401e+12,user7,motorola-XT1096,5.48751020432,-8.101978302,2.62404513359,30.6190421,-96.3394014
1.50057583405e+12,user7,motorola-XT1096,4.68305873871,-7.71890640259,4.8841714859,30.6190421,-96.3394014
1.50057583411e+12,user7,motorola-XT1096,4.3382935524,-7.45075559616,3.40934324265,30.6190421,-96.3394014
1.50057583422e+12,user7,motorola-XT1096,4.29998636246,-7.52736997604,3.82114601135,30.6190421,-96.3394014
1.50057583425e+12,user7,motorola-XT1096,4.43406152725,-7.86255836487,3.39018964767,30.6190421,-96.3394014
1.50057583429e+12,user7,motorola-XT1096,4.30956315994,-7.88171195984,3.3710360527,30.6190421,-96.3394014
1.50057583435e+12,user7,motorola-XT1096,3.93606758118,-8.0349407196,3.26569104195,30.6190421,-96.3394014
1.50057583443e+12,user7,motorola-XT1096,3.18907666206,-8.101978302,3.01669406891,30.6190421,-96.3394014
1.50057583446e+12,user7,motorola-XT1096,3.94564437866,-7.58483076096,3.6487634182,30.6190421,-96.3394014
1.50057583452e+12,user7,motorola-XT1096,4.19464159012,-7.82425117493,3.16992306709,30.6190421,-96.3394014
1.50057583461e+12,user7,motorola-XT1096,4.21379518509,-7.7093296051,3.2944214344,30.6190421,-96.3394014
1.50057583464e+12,user7,motorola-XT1096,4.69263553619,-7.58483076096,2.32716393471,30.6190421,-96.3394014
1.5005758347e+12,user7,motorola-XT1096,3.66791701317,-7.51779317856,3.60087943077,30.6190421,-96.3394014
1.50057583476e+12,user7,motorola-XT1096,4.1180267334,-7.59440755844,2.98796367645,30.6190421,-96.3394014
1.50057583482e+12,user7,motorola-XT1096,4.96078586578,-7.8434047699,2.93050289154,30.6190421,-96.3394014
1.50057583488e+12,user7,motorola-XT1096,3.74453139305,-7.83382797241,3.13161587715,30.6190421,-96.3394014
1.50057583494e+12,user7,motorola-XT1096,4.39575433731,-7.78594398499,3.55299520493,30.6190421,-96.3394014
1.500575835e+12,user7,motorola-XT1096,4.02225875854,-7.56567716599,3.16992306709,30.6190421,-96.3394014
1.50057583506e+12,user7,motorola-XT1096,4.47236871719,-7.65186882019,3.1028854847,30.6190421,-96.3394014
1.50057583512e+12,user7,motorola-XT1096,4.36702394485,-7.59440755844,3.27526783943,30.6190421,-96.3394014
1.50057583518e+12,user7,motorola-XT1096,3.7158010006,-7.33583402634,3.14119267464,30.6190421,-96.3394014
1.50057583524e+12,user7,motorola-XT1096,4.18506479263,-7.35498762131,3.32315206528,30.6190421,-96.3394014
1.50057583529e+12,user7,motorola-XT1096,4.23294878006,-8.01578712463,3.41892004013,30.6190421,-96.3394014
1.50057583535e+12,user7,motorola-XT1096,4.27125597,-7.76679039001,3.48595762253,30.6190421,-96.3394014
1.50057583543e+12,user7,motorola-XT1096,4.4053311348,-7.50821638107,3.36145925522,30.6190421,-96.3394014
1.50057583547e+12,user7,motorola-XT1096,4.47236871719,-7.39329481125,4.25210237503,30.6190421,-96.3394014
1.50057583553e+12,user7,motorola-XT1096,4.46279191971,-8.97346782684,3.12203907967,30.6190421,-96.3394014
1.50057583562e+12,user7,motorola-XT1096,1.02471828461,-5.68862342834,3.69664740562,30.6190421,-96.3394014
1.50057583565e+12,user7,motorola-XT1096,6.3302693367,-6.77080249786,3.5051112175,30.6190421,-96.3394014
1.50057583571e+12,user7,motorola-XT1096,6.90487766266,-12.1816978455,4.07971954346,30.6190421,-96.3394014
1.50057583577e+12,user7,motorola-XT1096,7.46990919113,7.73805999756,1.48440504074,30.6190421,-96.3394014
1.50057583584e+12,user7,motorola-XT1096,1.63763391972,-17.6117477417,5.25766706467,30.6190421,-96.3394014
1.50057583588e+12,user7,motorola-XT1096,4.48194551468,-6.92403125763,3.42849683762,30.6190421,-96.3394014
1.50057583594e+12,user7,motorola-XT1096,3.40934324265,-7.5561003685,3.03584766388,30.6190421,-96.3394014
1.50057583604e+12,user7,motorola-XT1096,5.48751020432,-6.45476770401,2.91134929657,30.6190421,-96.3394014
1.50057583606e+12,user7,motorola-XT1096,4.66390514374,-6.78995609283,2.8921957016,30.6190421,-96.3394014
1.50057583612e+12,user7,motorola-XT1096,4.67348194122,-6.72291851044,1.77170920372,30.6190421,-96.3394014
