Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50056847004e+12,user1,PebbleTimeSteel,-344.0,-67.0,-853.0,30.6195363,-96.3389028
1.50056847008e+12,user1,PebbleTimeSteel,-334.0,-67.0,-852.0,30.6195363,-96.3389028
1.50056847012e+12,user1,PebbleTimeSteel,-336.0,-71.0,-855.0,30.6195363,-96.3389028
1.50056847016e+12,user1,PebbleTimeSteel,-335.0,-67.0,-849.0,30.6195363,-96.3389028
1.5005684702e+12,user1,PebbleTimeSteel,-334.0,-68.0,-850.0,30.6195363,-96.3389028
1.50056847024e+12,user1,PebbleTimeSteel,-337.0,-68.0,-852.0,30.6190205,-96.3396207
1.50056847028e+12,user1,PebbleTimeSteel,-334.0,-68.0,-849.0,30.6190205,-96.3396207
1.50056847032e+12,user1,PebbleTimeSteel,-334.0,-68.0,-852.0,30.6190205,-96.3396207
1.50056847036e+12,user1,PebbleTimeSteel,-333.0,-67.0,-849.0,30.6190205,-96.3396207
1.5005684704e+12,user1,PebbleTimeSteel,-334.0,-70.0,-851.0,30.6190205,-96.3396207
1.50056847044e+12,user1,PebbleTimeSteel,-329.0,-68.0,-848.0,30.6190205,-96.3396207
1.50056847048e+12,user1,PebbleTimeSteel,-330.0,-72.0,-849.0,30.6190205,-96.3396207
1.50056847052e+12,user1,PebbleTimeSteel,-336.0,-67.0,-857.0,30.6190205,-96.3396207
1.50056847056e+12,user1,PebbleTimeSteel,-332.0,-67.0,-852.0,30.6190205,-96.3396207
1.5005684706e+12,user1,PebbleTimeSteel,-332.0,-65.0,-855.0,30.6190205,-96.3396207
1.50056847064e+12,user1,PebbleTimeSteel,-333.0,-72.0,-854.0,30.6190205,-96.3396207
1.50056847068e+12,user1,PebbleTimeSteel,-337.0,-71.0,-856.0,30.6190205,-96.3396207
1.50056847072e+12,user1,PebbleTimeSteel,-335.0,-68.0,-852.0,30.6190205,-96.3396207
1.50056847076e+12,user1,PebbleTimeSteel,-331.0,-71.0,-850.0,30.6190205,-96.3396207
1.5005684708e+12,user1,PebbleTimeSteel,-332.0,-73.0,-849.0,30.6190205,-96.3396207
1.50056847084e+12,user1,PebbleTimeSteel,-334.0,-69.0,-853.0,30.6190205,-96.3396207
1.50056847088e+12,user1,PebbleTimeSteel,-335.0,-70.0,-854.0,30.6190205,-96.3396207
1.50056847092e+12,user1,PebbleTimeSteel,-334.0,-70.0,-850.0,30.6190205,-96.3396207
1.50056847096e+12,user1,PebbleTimeSteel,-331.0,-72.0,-854.0,30.6190205,-96.3396207
1.500568471e+12,user1,PebbleTimeSteel,-335.0,-70.0,-852.0,30.6190205,-96.3396207
1.50056847104e+12,user1,PebbleTimeSteel,-334.0,-64.0,-855.0,30.6190205,-96.3396207
1.50056847108e+12,user1,PebbleTimeSteel,-335.0,-65.0,-853.0,30.6190205,-96.3396207
1.50056847112e+12,user1,PebbleTimeSteel,-335.0,-68.0,-849.0,30.6190205,-96.3396207
1.50056847116e+12,user1,PebbleTimeSteel,-334.0,-69.0,-847.0,30.6190205,-96.3396207
1.5005684712e+12,user1,PebbleTimeSteel,-333.0,-72.0,-854.0,30.6190205,-96.3396207
1.50056847124e+12,user1,PebbleTimeSteel,-335.0,-70.0,-849.0,30.6190205,-96.3396207
1.50056847128e+12,user1,PebbleTimeSteel,-334.0,-66.0,-854.0,30.6190205,-96.3396207
1.50056847132e+12,user1,PebbleTimeSteel,-336.0,-69.0,-849.0,30.6190205,-96.3396207
1.50056847136e+12,user1,PebbleTimeSteel,-335.0,-70.0,-851.0,30.6190205,-96.3396207
1.5005684714e+12,user1,PebbleTimeSteel,-332.0,-65.0,-851.0,30.6190205,-96.3396207
1.50056847144e+12,user1,PebbleTimeSteel,-334.0,-70.0,-853.0,30.6190205,-96.3396207
1.50056847148e+12,user1,PebbleTimeSteel,-331.0,-74.0,-853.0,30.6190205,-96.3396207
1.50056847152e+12,user1,PebbleTimeSteel,-335.0,-75.0,-850.0,30.6190205,-96.3396207
1.50056847156e+12,user1,PebbleTimeSteel,-333.0,-66.0,-856.0,30.6190205,-96.3396207
1.5005684716e+12,user1,PebbleTimeSteel,-335.0,-68.0,-849.0,30.6190205,-96.3396207
1.50056847164e+12,user1,PebbleTimeSteel,-332.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847168e+12,user1,PebbleTimeSteel,-337.0,-73.0,-854.0,30.6190205,-96.3396207
1.50056847172e+12,user1,PebbleTimeSteel,-330.0,-70.0,-853.0,30.6190205,-96.3396207
1.50056847176e+12,user1,PebbleTimeSteel,-333.0,-69.0,-852.0,30.6190205,-96.3396207
1.5005684718e+12,user1,PebbleTimeSteel,-336.0,-63.0,-852.0,30.6190205,-96.3396207
1.50056847184e+12,user1,PebbleTimeSteel,-334.0,-70.0,-848.0,30.6190205,-96.3396207
1.50056847188e+12,user1,PebbleTimeSteel,-337.0,-66.0,-853.0,30.6190205,-96.3396207
1.50056847192e+12,user1,PebbleTimeSteel,-335.0,-66.0,-856.0,30.6190205,-96.3396207
1.50056847196e+12,user1,PebbleTimeSteel,-332.0,-65.0,-854.0,30.6190205,-96.3396207
1.500568472e+12,user1,PebbleTimeSteel,-333.0,-68.0,-854.0,30.6190205,-96.3396207
1.50056847204e+12,user1,PebbleTimeSteel,-335.0,-70.0,-852.0,30.6190205,-96.3396207
1.50056847208e+12,user1,PebbleTimeSteel,-335.0,-72.0,-852.0,30.6190205,-96.3396207
1.50056847212e+12,user1,PebbleTimeSteel,-332.0,-69.0,-856.0,30.6190205,-96.3396207
1.50056847216e+12,user1,PebbleTimeSteel,-334.0,-67.0,-847.0,30.6190205,-96.3396207
1.5005684722e+12,user1,PebbleTimeSteel,-335.0,-64.0,-852.0,30.6190205,-96.3396207
1.50056847224e+12,user1,PebbleTimeSteel,-336.0,-69.0,-855.0,30.6190205,-96.3396207
1.50056847228e+12,user1,PebbleTimeSteel,-335.0,-67.0,-852.0,30.6190205,-96.3396207
1.50056847232e+12,user1,PebbleTimeSteel,-334.0,-67.0,-854.0,30.6190205,-96.3396207
1.50056847236e+12,user1,PebbleTimeSteel,-333.0,-68.0,-848.0,30.6190205,-96.3396207
1.5005684724e+12,user1,PebbleTimeSteel,-334.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847244e+12,user1,PebbleTimeSteel,-334.0,-70.0,-850.0,30.6190205,-96.3396207
1.50056847248e+12,user1,PebbleTimeSteel,-329.0,-68.0,-856.0,30.6190205,-96.3396207
1.50056847252e+12,user1,PebbleTimeSteel,-338.0,-66.0,-852.0,30.6190205,-96.3396207
1.50056847256e+12,user1,PebbleTimeSteel,-335.0,-68.0,-851.0,30.6190205,-96.3396207
1.5005684726e+12,user1,PebbleTimeSteel,-331.0,-67.0,-853.0,30.6190205,-96.3396207
1.50056847264e+12,user1,PebbleTimeSteel,-332.0,-71.0,-853.0,30.6190205,-96.3396207
1.50056847268e+12,user1,PebbleTimeSteel,-334.0,-71.0,-856.0,30.6190205,-96.3396207
1.50056847272e+12,user1,PebbleTimeSteel,-333.0,-67.0,-850.0,30.6190205,-96.3396207
1.50056847276e+12,user1,PebbleTimeSteel,-335.0,-68.0,-855.0,30.6190205,-96.3396207
1.50056847280e+12,user1,PebbleTimeSteel,-337.0,-65.0,-854.0,30.6190205,-96.3396207
1.50056847284e+12,user1,PebbleTimeSteel,-332.0,-61.0,-855.0,30.6190205,-96.3396207
1.50056847288e+12,user1,PebbleTimeSteel,-336.0,-66.0,-849.0,30.6190205,-96.3396207
1.50056847292e+12,user1,PebbleTimeSteel,-336.0,-68.0,-853.0,30.6190205,-96.3396207
1.50056847296e+12,user1,PebbleTimeSteel,-332.0,-66.0,-851.0,30.6190205,-96.3396207
1.500568473e+12,user1,PebbleTimeSteel,-331.0,-70.0,-849.0,30.6190205,-96.3396207
1.50056847304e+12,user1,PebbleTimeSteel,-333.0,-69.0,-849.0,30.6190205,-96.3396207
1.50056847308e+12,user1,PebbleTimeSteel,-331.0,-68.0,-850.0,30.6190205,-96.3396207
1.50056847312e+12,user1,PebbleTimeSteel,-337.0,-73.0,-854.0,30.6190205,-96.3396207
1.50056847316e+12,user1,PebbleTimeSteel,-334.0,-68.0,-847.0,30.6190205,-96.3396207
1.5005684732e+12,user1,PebbleTimeSteel,-336.0,-67.0,-853.0,30.6190205,-96.3396207
1.50056847325e+12,user1,PebbleTimeSteel,-334.0,-68.0,-850.0,30.6190205,-96.3396207
1.50056847329e+12,user1,PebbleTimeSteel,-336.0,-68.0,-850.0,30.6190205,-96.3396207
1.50056847333e+12,user1,PebbleTimeSteel,-335.0,-63.0,-852.0,30.6190205,-96.3396207
1.50056847337e+12,user1,PebbleTimeSteel,-335.0,-67.0,-855.0,30.6190205,-96.3396207
1.50056847341e+12,user1,PebbleTimeSteel,-333.0,-66.0,-853.0,30.6190205,-96.3396207
1.50056847345e+12,user1,PebbleTimeSteel,-331.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847349e+12,user1,PebbleTimeSteel,-334.0,-67.0,-854.0,30.6190205,-96.3396207
1.50056847353e+12,user1,PebbleTimeSteel,-336.0,-68.0,-856.0,30.6190205,-96.3396207
1.50056847357e+12,user1,PebbleTimeSteel,-335.0,-70.0,-850.0,30.6190205,-96.3396207
1.50056847361e+12,user1,PebbleTimeSteel,-335.0,-66.0,-850.0,30.6190205,-96.3396207
1.50056847364e+12,user1,PebbleTimeSteel,-335.0,-65.0,-856.0,30.6190205,-96.3396207
1.50056847368e+12,user1,PebbleTimeSteel,-337.0,-72.0,-851.0,30.6190205,-96.3396207
1.50056847372e+12,user1,PebbleTimeSteel,-335.0,-71.0,-856.0,30.6190205,-96.3396207
1.50056847376e+12,user1,PebbleTimeSteel,-337.0,-66.0,-855.0,30.6190205,-96.3396207
1.50056847380e+12,user1,PebbleTimeSteel,-337.0,-73.0,-847.0,30.6190205,-96.3396207
1.50056847385e+12,user1,PebbleTimeSteel,-335.0,-71.0,-849.0,30.6190205,-96.3396207
1.50056847389e+12,user1,PebbleTimeSteel,-331.0,-68.0,-848.0,30.6190205,-96.3396207
1.50056847393e+12,user1,PebbleTimeSteel,-332.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847397e+12,user1,PebbleTimeSteel,-337.0,-66.0,-854.0,30.6190205,-96.3396207
1.50056847401e+12,user1,PebbleTimeSteel,-335.0,-71.0,-857.0,30.6190205,-96.3396207
1.50056847405e+12,user1,PebbleTimeSteel,-333.0,-71.0,-852.0,30.6190205,-96.3396207
1.50056847409e+12,user1,PebbleTimeSteel,-338.0,-66.0,-851.0,30.6190205,-96.3396207
1.50056847413e+12,user1,PebbleTimeSteel,-336.0,-69.0,-851.0,30.6190205,-96.3396207
1.50056847417e+12,user1,PebbleTimeSteel,-334.0,-66.0,-852.0,30.6190205,-96.3396207
1.50056847421e+12,user1,PebbleTimeSteel,-332.0,-69.0,-857.0,30.6190205,-96.3396207
1.50056847425e+12,user1,PebbleTimeSteel,-337.0,-65.0,-851.0,30.6190205,-96.3396207
1.50056847429e+12,user1,PebbleTimeSteel,-333.0,-64.0,-857.0,30.6190205,-96.3396207
1.50056847433e+12,user1,PebbleTimeSteel,-337.0,-69.0,-855.0,30.6190205,-96.3396207
1.50056847437e+12,user1,PebbleTimeSteel,-334.0,-68.0,-853.0,30.6190205,-96.3396207
1.50056847441e+12,user1,PebbleTimeSteel,-333.0,-71.0,-853.0,30.6190205,-96.3396207
1.50056847445e+12,user1,PebbleTimeSteel,-335.0,-65.0,-852.0,30.6190205,-96.3396207
1.50056847449e+12,user1,PebbleTimeSteel,-332.0,-67.0,-849.0,30.6190205,-96.3396207
1.50056847453e+12,user1,PebbleTimeSteel,-335.0,-69.0,-849.0,30.6190205,-96.3396207
1.50056847457e+12,user1,PebbleTimeSteel,-333.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847461e+12,user1,PebbleTimeSteel,-335.0,-70.0,-855.0,30.6190205,-96.3396207
1.50056847465e+12,user1,PebbleTimeSteel,-335.0,-70.0,-849.0,30.6190205,-96.3396207
1.50056847469e+12,user1,PebbleTimeSteel,-334.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847473e+12,user1,PebbleTimeSteel,-335.0,-70.0,-854.0,30.6190205,-96.3396207
1.50056847477e+12,user1,PebbleTimeSteel,-335.0,-66.0,-853.0,30.6190205,-96.3396207
1.50056847481e+12,user1,PebbleTimeSteel,-332.0,-72.0,-853.0,30.6190205,-96.3396207
1.50056847485e+12,user1,PebbleTimeSteel,-336.0,-68.0,-848.0,30.6190205,-96.3396207
1.50056847489e+12,user1,PebbleTimeSteel,-336.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847493e+12,user1,PebbleTimeSteel,-333.0,-67.0,-850.0,30.6190205,-96.3396207
1.50056847497e+12,user1,PebbleTimeSteel,-339.0,-62.0,-849.0,30.6190205,-96.3396207
1.50056847501e+12,user1,PebbleTimeSteel,-335.0,-67.0,-851.0,30.6190205,-96.3396207
1.50056847505e+12,user1,PebbleTimeSteel,-334.0,-68.0,-853.0,30.6190205,-96.3396207
1.50056847509e+12,user1,PebbleTimeSteel,-334.0,-69.0,-847.0,30.6190205,-96.3396207
1.50056847513e+12,user1,PebbleTimeSteel,-328.0,-70.0,-849.0,30.6190205,-96.3396207
1.50056847517e+12,user1,PebbleTimeSteel,-331.0,-65.0,-852.0,30.6190205,-96.3396207
1.50056847521e+12,user1,PebbleTimeSteel,-335.0,-69.0,-850.0,30.6190205,-96.3396207
1.50056847525e+12,user1,PebbleTimeSteel,-335.0,-69.0,-852.0,30.6190205,-96.3396207
1.50056847529e+12,user1,PebbleTimeSteel,-330.0,-69.0,-853.0,30.6190205,-96.3396207
1.50056847533e+12,user1,PebbleTimeSteel,-337.0,-64.0,-851.0,30.6190205,-96.3396207
1.50056847537e+12,user1,PebbleTimeSteel,-332.0,-64.0,-849.0,30.6190205,-96.3396207
1.50056847541e+12,user1,PebbleTimeSteel,-332.0,-69.0,-854.0,30.6190205,-96.3396207
1.50056847545e+12,user1,PebbleTimeSteel,-336.0,-66.0,-849.0,30.6190205,-96.3396207
1.50056847549e+12,user1,PebbleTimeSteel,-334.0,-71.0,-850.0,30.6190205,-96.3396207
1.50056847553e+12,user1,PebbleTimeSteel,-333.0,-67.0,-851.0,30.6190205,-96.3396207
1.50056847557e+12,user1,PebbleTimeSteel,-332.0,-66.0,-849.0,30.6190205,-96.3396207
1.50056847561e+12,user1,PebbleTimeSteel,-335.0,-66.0,-850.0,30.6190205,-96.3396207
1.50056847565e+12,user1,PebbleTimeSteel,-334.0,-74.0,-850.0,30.6190205,-96.3396207
1.50056847569e+12,user1,PebbleTimeSteel,-336.0,-71.0,-852.0,30.6190205,-96.3396207
1.50056847573e+12,user1,PebbleTimeSteel,-334.0,-65.0,-852.0,30.6190205,-96.3396207
1.50056847577e+12,user1,PebbleTimeSteel,-332.0,-73.0,-850.0,30.6190205,-96.3396207
1.50056847581e+12,user1,PebbleTimeSteel,-332.0,-67.0,-855.0,30.6190205,-96.3396207
1.50056847585e+12,user1,PebbleTimeSteel,-331.0,-67.0,-849.0,30.6190205,-96.3396207
1.50056847589e+12,user1,PebbleTimeSteel,-334.0,-67.0,-850.0,30.6190205,-96.3396207
1.50056847593e+12,user1,PebbleTimeSteel,-337.0,-67.0,-856.0,30.6190205,-96.3396207
1.50056847597e+12,user1,PebbleTimeSteel,-341.0,-70.0,-848.0,30.6190205,-96.3396207
1.50056847601e+12,user1,PebbleTimeSteel,-337.0,-66.0,-852.0,30.6190205,-96.3396207
1.50056847605e+12,user1,PebbleTimeSteel,-334.0,-64.0,-857.0,30.6190205,-96.3396207
1.50056847609e+12,user1,PebbleTimeSteel,-333.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847613e+12,user1,PebbleTimeSteel,-337.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847617e+12,user1,PebbleTimeSteel,-331.0,-68.0,-853.0,30.6190205,-96.3396207
1.50056847621e+12,user1,PebbleTimeSteel,-335.0,-70.0,-855.0,30.6190205,-96.3396207
1.50056847625e+12,user1,PebbleTimeSteel,-336.0,-69.0,-855.0,30.6190205,-96.3396207
1.50056847629e+12,user1,PebbleTimeSteel,-335.0,-74.0,-847.0,30.6190205,-96.3396207
1.50056847633e+12,user1,PebbleTimeSteel,-332.0,-69.0,-846.0,30.6190205,-96.3396207
1.50056847637e+12,user1,PebbleTimeSteel,-332.0,-67.0,-856.0,30.6190205,-96.3396207
1.50056847641e+12,user1,PebbleTimeSteel,-335.0,-66.0,-851.0,30.6190205,-96.3396207
1.50056847645e+12,user1,PebbleTimeSteel,-333.0,-67.0,-853.0,30.6190205,-96.3396207
1.50056847649e+12,user1,PebbleTimeSteel,-334.0,-70.0,-855.0,30.6190205,-96.3396207
1.50056847653e+12,user1,PebbleTimeSteel,-336.0,-72.0,-849.0,30.6190205,-96.3396207
1.50056847657e+12,user1,PebbleTimeSteel,-334.0,-70.0,-852.0,30.6190205,-96.3396207
1.50056847661e+12,user1,PebbleTimeSteel,-336.0,-60.0,-852.0,30.6190205,-96.3396207
1.50056847665e+12,user1,PebbleTimeSteel,-333.0,-62.0,-851.0,30.6190205,-96.3396207
1.50056847669e+12,user1,PebbleTimeSteel,-329.0,-70.0,-851.0,30.6190205,-96.3396207
1.50056847673e+12,user1,PebbleTimeSteel,-334.0,-69.0,-850.0,30.6190205,-96.3396207
1.50056847677e+12,user1,PebbleTimeSteel,-333.0,-70.0,-850.0,30.6190205,-96.3396207
1.50056847681e+12,user1,PebbleTimeSteel,-335.0,-68.0,-853.0,30.6190205,-96.3396207
1.50056847686e+12,user1,PebbleTimeSteel,-335.0,-71.0,-849.0,30.6190205,-96.3396207
1.5005684769e+12,user1,PebbleTimeSteel,-337.0,-72.0,-848.0,30.6190205,-96.3396207
1.50056847694e+12,user1,PebbleTimeSteel,-332.0,-71.0,-849.0,30.6190205,-96.3396207
1.50056847698e+12,user1,PebbleTimeSteel,-337.0,-72.0,-851.0,30.6190205,-96.3396207
1.50056847702e+12,user1,PebbleTimeSteel,-335.0,-66.0,-855.0,30.6190205,-96.3396207
1.50056847706e+12,user1,PebbleTimeSteel,-336.0,-71.0,-846.0,30.6190205,-96.3396207
1.5005684771e+12,user1,PebbleTimeSteel,-335.0,-69.0,-850.0,30.6190205,-96.3396207
1.50056847714e+12,user1,PebbleTimeSteel,-333.0,-66.0,-851.0,30.6190205,-96.3396207
1.50056847718e+12,user1,PebbleTimeSteel,-337.0,-72.0,-854.0,30.6190205,-96.3396207
1.50056847722e+12,user1,PebbleTimeSteel,-333.0,-69.0,-852.0,30.6190205,-96.3396207
1.50056847725e+12,user1,PebbleTimeSteel,-334.0,-71.0,-856.0,30.6190205,-96.3396207
1.50056847729e+12,user1,PebbleTimeSteel,-331.0,-65.0,-848.0,30.6190205,-96.3396207
1.50056847733e+12,user1,PebbleTimeSteel,-334.0,-69.0,-855.0,30.6190205,-96.3396207
1.50056847737e+12,user1,PebbleTimeSteel,-336.0,-64.0,-852.0,30.6190205,-96.3396207
1.50056847741e+12,user1,PebbleTimeSteel,-334.0,-68.0,-846.0,30.6190205,-96.3396207
1.50056847746e+12,user1,PebbleTimeSteel,-335.0,-67.0,-854.0,30.6190205,-96.3396207
1.5005684775e+12,user1,PebbleTimeSteel,-335.0,-68.0,-856.0,30.6190205,-96.3396207
1.50056847754e+12,user1,PebbleTimeSteel,-335.0,-66.0,-851.0,30.6190205,-96.3396207
1.50056847758e+12,user1,PebbleTimeSteel,-339.0,-63.0,-855.0,30.6190205,-96.3396207
1.50056847762e+12,user1,PebbleTimeSteel,-330.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847766e+12,user1,PebbleTimeSteel,-335.0,-72.0,-847.0,30.6190205,-96.3396207
1.5005684777e+12,user1,PebbleTimeSteel,-335.0,-68.0,-851.0,30.6190205,-96.3396207
1.50056847774e+12,user1,PebbleTimeSteel,-341.0,-66.0,-856.0,30.6190205,-96.3396207
1.50056847778e+12,user1,PebbleTimeSteel,-338.0,-68.0,-849.0,30.6190205,-96.3396207
1.50056847782e+12,user1,PebbleTimeSteel,-332.0,-69.0,-852.0,30.6190205,-96.3396207
1.50056847786e+12,user1,PebbleTimeSteel,-333.0,-70.0,-849.0,30.6190205,-96.3396207
1.5005684779e+12,user1,PebbleTimeSteel,-336.0,-62.0,-853.0,30.6190205,-96.3396207
1.50056847794e+12,user1,PebbleTimeSteel,-336.0,-65.0,-853.0,30.6190205,-96.3396207
1.50056847798e+12,user1,PebbleTimeSteel,-330.0,-71.0,-853.0,30.6190205,-96.3396207
1.50056847802e+12,user1,PebbleTimeSteel,-272.0,-85.0,-1060.0,30.6190205,-96.3396207
1.50056847806e+12,user1,PebbleTimeSteel,-430.0,-159.0,-652.0,30.6190205,-96.3396207
1.5005684781e+12,user1,PebbleTimeSteel,-358.0,-153.0,-852.0,30.6190205,-96.3396207
1.50056847814e+12,user1,PebbleTimeSteel,-351.0,-110.0,-807.0,30.6190205,-96.3396207
1.50056847818e+12,user1,PebbleTimeSteel,-403.0,-2.0,-797.0,30.6190205,-96.3396207
1.50056847822e+12,user1,PebbleTimeSteel,-401.0,52.0,-894.0,30.6190205,-96.3396207
1.50056847826e+12,user1,PebbleTimeSteel,-419.0,49.0,-697.0,30.6190205,-96.3396207
1.5005684783e+12,user1,PebbleTimeSteel,-394.0,-121.0,-936.0,30.6190205,-96.3396207
1.50056847834e+12,user1,PebbleTimeSteel,-299.0,-106.0,-823.0,30.6190205,-96.3396207
1.50056847838e+12,user1,PebbleTimeSteel,-394.0,-22.0,-821.0,30.6190205,-96.3396207
1.50056847842e+12,user1,PebbleTimeSteel,-296.0,-148.0,-827.0,30.6190205,-96.3396207
1.50056847846e+12,user1,PebbleTimeSteel,-276.0,-160.0,-900.0,30.6190205,-96.3396207
1.5005684785e+12,user1,PebbleTimeSteel,-322.0,-89.0,-882.0,30.6190205,-96.3396207
1.50056847854e+12,user1,PebbleTimeSteel,-337.0,-122.0,-801.0,30.6190205,-96.3396207
1.50056847858e+12,user1,PebbleTimeSteel,-321.0,-184.0,-877.0,30.6190205,-96.3396207
1.50056847862e+12,user1,PebbleTimeSteel,-299.0,-68.0,-856.0,30.6190205,-96.3396207
1.50056847866e+12,user1,PebbleTimeSteel,-318.0,-17.0,-851.0,30.6190205,-96.3396207
1.5005684787e+12,user1,PebbleTimeSteel,-338.0,2.0,-818.0,30.6190205,-96.3396207
1.50056847874e+12,user1,PebbleTimeSteel,-308.0,120.0,-828.0,30.6190205,-96.3396207
1.50056847878e+12,user1,PebbleTimeSteel,-291.0,331.0,-922.0,30.6190205,-96.3396207
1.50056847882e+12,user1,PebbleTimeSteel,-343.0,261.0,-860.0,30.6190205,-96.3396207
1.50056847886e+12,user1,PebbleTimeSteel,-327.0,46.0,-739.0,30.6190205,-96.3396207
1.5005684789e+12,user1,PebbleTimeSteel,-284.0,142.0,-859.0,30.6190205,-96.3396207
1.50056847894e+12,user1,PebbleTimeSteel,-239.0,283.0,-906.0,30.6190205,-96.3396207
1.50056847898e+12,user1,PebbleTimeSteel,-224.0,115.0,-866.0,30.6190205,-96.3396207
1.50056847902e+12,user1,PebbleTimeSteel,-265.0,149.0,-857.0,30.6190205,-96.3396207
1.50056847906e+12,user1,PebbleTimeSteel,-255.0,317.0,-844.0,30.6190205,-96.3396207
1.5005684791e+12,user1,PebbleTimeSteel,-242.0,238.0,-904.0,30.6190205,-96.3396207
1.50056847914e+12,user1,PebbleTimeSteel,-273.0,192.0,-822.0,30.6190205,-96.3396207
1.50056847918e+12,user1,PebbleTimeSteel,-256.0,316.0,-836.0,30.6190205,-96.3396207
1.50056847922e+12,user1,PebbleTimeSteel,-264.0,397.0,-888.0,30.6190205,-96.3396207
1.50056847926e+12,user1,PebbleTimeSteel,-295.0,328.0,-796.0,30.6190205,-96.3396207
1.5005684793e+12,user1,PebbleTimeSteel,-319.0,268.0,-858.0,30.6190205,-96.3396207
1.50056847934e+12,user1,PebbleTimeSteel,-338.0,292.0,-796.0,30.6190205,-96.3396207
1.50056847938e+12,user1,PebbleTimeSteel,-340.0,259.0,-805.0,30.6190205,-96.3396207
1.50056847942e+12,user1,PebbleTimeSteel,-322.0,219.0,-880.0,30.6190205,-96.3396207
1.50056847946e+12,user1,PebbleTimeSteel,-322.0,165.0,-844.0,30.6190205,-96.3396207
1.5005684795e+12,user1,PebbleTimeSteel,-308.0,154.0,-854.0,30.6190205,-96.3396207
1.50056847954e+12,user1,PebbleTimeSteel,-321.0,241.0,-873.0,30.6190205,-96.3396207
1.50056847958e+12,user1,PebbleTimeSteel,-297.0,203.0,-818.0,30.6190205,-96.3396207
1.50056847962e+12,user1,PebbleTimeSteel,-311.0,148.0,-841.0,30.6190205,-96.3396207
1.50056847966e+12,user1,PebbleTimeSteel,-371.0,137.0,-825.0,30.6190205,-96.3396207
1.5005684797e+12,user1,PebbleTimeSteel,-361.0,267.0,-794.0,30.6190205,-96.3396207
1.50056847974e+12,user1,PebbleTimeSteel,-279.0,239.0,-896.0,30.6190205,-96.3396207
1.50056847978e+12,user1,PebbleTimeSteel,-300.0,225.0,-831.0,30.6190205,-96.3396207
1.50056847982e+12,user1,PebbleTimeSteel,-272.0,249.0,-833.0,30.6190205,-96.3396207
1.50056847986e+12,user1,PebbleTimeSteel,-330.0,299.0,-889.0,30.6190205,-96.3396207
1.5005684799e+12,user1,PebbleTimeSteel,-277.0,235.0,-833.0,30.6190205,-96.3396207
1.50056847994e+12,user1,PebbleTimeSteel,-416.0,306.0,-715.0,30.6190205,-96.3396207
