Time,Activity,PhoneDevice,android_sensor_accelerometer0,android_sensor_accelerometer1,android_sensor_accelerometer2,Lat,Long
1.50056860655e+12,user2,motorola-XT1096,0.995987892151,6.56968927383,7.24006605148,30.6189964,-96.3394329
1.50056860661e+12,user2,motorola-XT1096,1.11090958118,6.34942293167,7.53694677353,30.6189964,-96.3394329
1.50056860667e+12,user2,motorola-XT1096,0.957680702209,6.38773012161,7.56567716599,30.6189964,-96.3394329
1.50056860673e+12,user2,motorola-XT1096,0.97683429718,6.36857652664,7.28795003891,30.6189964,-96.3394329
1.50056860679e+12,user2,motorola-XT1096,0.995987892151,6.41646051407,7.24006605148,30.6189964,-96.3394329
1.50056860685e+12,user2,motorola-XT1096,0.909796655178,6.45476770401,7.39329481125,30.6189964,-96.3394329
1.50056860691e+12,user2,motorola-XT1096,0.814028561115,6.42603731155,7.25921964645,30.6189964,-96.3394329
1.50056860697e+12,user2,motorola-XT1096,0.833182215691,6.35899972916,7.34541082382,30.6189964,-96.3394329
1.50056860703e+12,user2,motorola-XT1096,1.13963997364,6.31111574173,7.14429807663,30.6189964,-96.3394329
1.50056860709e+12,user2,motorola-XT1096,1.12048637867,6.38773012161,7.4220252037,30.6189964,-96.3394329
1.50056860715e+12,user2,motorola-XT1096,0.670376479626,6.23450136185,7.97747993469,30.6189964,-96.3394329
1.50056860721e+12,user2,motorola-XT1096,0.679953277111,6.13873338699,7.78594398499,30.6189964,-96.3394329
1.50056860727e+12,user2,motorola-XT1096,1.00556468964,6.25365495682,7.24964284897,30.6189964,-96.3394329
1.50056860732e+12,user2,motorola-XT1096,0.938527047634,6.29196214676,7.52736997604,30.6189964,-96.3394329
1.50056860738e+12,user2,motorola-XT1096,0.833182215691,6.38773012161,7.51779317856,30.6189964,-96.3394329
1.50056860744e+12,user2,motorola-XT1096,0.823605358601,6.3302693367,7.64229202271,30.6189964,-96.3394329
1.5005686075e+12,user2,motorola-XT1096,1.03429508209,6.0429649353,7.63271522522,30.6189964,-96.3394329
1.50056860756e+12,user2,motorola-XT1096,1.21625447273,6.24407815933,7.13472127914,30.6189964,-96.3394329
1.50056860762e+12,user2,motorola-XT1096,0.842759013176,6.45476770401,7.49863958359,30.6189964,-96.3394329
1.50056860768e+12,user2,motorola-XT1096,1.00556468964,6.19619417191,7.36456441879,30.6189964,-96.3394329
1.50056860774e+12,user2,motorola-XT1096,1.21625447273,6.18661737442,7.33583402634,30.6189964,-96.3394329
1.5005686078e+12,user2,motorola-XT1096,1.13963997364,6.30153894424,7.33583402634,30.6189964,-96.3394329
1.50056860786e+12,user2,motorola-XT1096,1.01514148712,6.09084892273,7.97747993469,30.6189964,-96.3394329
1.50056860792e+12,user2,motorola-XT1096,1.48440504074,6.1100025177,7.230489254,30.6189964,-96.3394329
1.50056860798e+12,user2,motorola-XT1096,1.35032975674,6.37815332413,6.89530086517,30.6189964,-96.3394329
1.50056860804e+12,user2,motorola-XT1096,1.6567876339,6.05254173279,6.67503452301,30.6189964,-96.3394329
1.50056860809e+12,user2,motorola-XT1096,1.07260239124,6.0429649353,7.44117879868,30.6189964,-96.3394329
1.50056860815e+12,user2,motorola-XT1096,0.689530074596,6.64630413055,6.99106884003,30.6189964,-96.3394329
1.50056860821e+12,user2,motorola-XT1096,0.134075298905,7.19218206406,6.88572406769,30.6189964,-96.3394329
1.50056860827e+12,user2,motorola-XT1096,0.0957680642605,6.76122570038,6.60799646378,30.6189964,-96.3394329
1.50056860834e+12,user2,motorola-XT1096,0.0766144543886,6.44519090652,7.71890640259,30.6189964,-96.3394329
1.50056860839e+12,user2,motorola-XT1096,0.172382518649,6.6846113205,7.010222435,30.6189964,-96.3394329
