Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50057612277e+12,user9,PebbleTimeSteel,-538.0,124.0,-758.0,30.6189983,-96.3393806
1.50057612281e+12,user9,PebbleTimeSteel,-552.0,129.0,-760.0,30.6189983,-96.3393806
1.50057612285e+12,user9,PebbleTimeSteel,-549.0,132.0,-742.0,30.6189983,-96.3393806
1.50057612289e+12,user9,PebbleTimeSteel,-547.0,104.0,-746.0,30.6189983,-96.3393806
1.50057612293e+12,user9,PebbleTimeSteel,-553.0,124.0,-723.0,30.6189983,-96.3393806
1.50057612297e+12,user9,PebbleTimeSteel,-535.0,100.0,-754.0,30.6189983,-96.3393806
1.50057612301e+12,user9,PebbleTimeSteel,-548.0,108.0,-752.0,30.6189983,-96.3393806
1.50057612305e+12,user9,PebbleTimeSteel,-564.0,93.0,-752.0,30.6189983,-96.3393806
1.5005761231e+12,user9,PebbleTimeSteel,-534.0,91.0,-706.0,30.6189983,-96.3393806
1.50057612314e+12,user9,PebbleTimeSteel,-597.0,183.0,-723.0,30.6189983,-96.3393806
1.50057612318e+12,user9,PebbleTimeSteel,-552.0,168.0,-742.0,30.6189983,-96.3393806
1.50057612322e+12,user9,PebbleTimeSteel,-540.0,217.0,-730.0,30.6189983,-96.3393806
1.50057612326e+12,user9,PebbleTimeSteel,-541.0,126.0,-742.0,30.6189983,-96.3393806
1.5005761233e+12,user9,PebbleTimeSteel,-572.0,132.0,-692.0,30.6189983,-96.3393806
1.50057612334e+12,user9,PebbleTimeSteel,-557.0,94.0,-758.0,30.6189983,-96.3393806
1.50057612338e+12,user9,PebbleTimeSteel,-538.0,119.0,-744.0,30.6189983,-96.3393806
1.50057612342e+12,user9,PebbleTimeSteel,-531.0,96.0,-732.0,30.6189983,-96.3393806
1.50057612346e+12,user9,PebbleTimeSteel,-536.0,87.0,-774.0,30.6189983,-96.3393806
1.5005761235e+12,user9,PebbleTimeSteel,-564.0,72.0,-716.0,30.6189983,-96.3393806
1.50057612354e+12,user9,PebbleTimeSteel,-525.0,83.0,-766.0,30.6189983,-96.3393806
1.50057612358e+12,user9,PebbleTimeSteel,-536.0,104.0,-741.0,30.6189983,-96.3393806
1.50057612362e+12,user9,PebbleTimeSteel,-546.0,104.0,-720.0,30.6189983,-96.3393806
1.50057612366e+12,user9,PebbleTimeSteel,-539.0,94.0,-776.0,30.6189983,-96.3393806
1.5005761237e+12,user9,PebbleTimeSteel,-511.0,93.0,-728.0,30.6189983,-96.3393806
1.50057612374e+12,user9,PebbleTimeSteel,-532.0,28.0,-774.0,30.6189983,-96.3393806
1.50057612378e+12,user9,PebbleTimeSteel,-539.0,-26.0,-732.0,30.6189983,-96.3393806
1.50057612382e+12,user9,PebbleTimeSteel,-577.0,-26.0,-755.0,30.6189983,-96.3393806
1.50057612386e+12,user9,PebbleTimeSteel,-568.0,37.0,-722.0,30.6189983,-96.3393806
1.5005761239e+12,user9,PebbleTimeSteel,-511.0,-5.0,-820.0,30.6189983,-96.3393806
1.50057612394e+12,user9,PebbleTimeSteel,-572.0,-21.0,-727.0,30.6189983,-96.3393806
1.50057612398e+12,user9,PebbleTimeSteel,-577.0,-33.0,-752.0,30.6189983,-96.3393806
1.50057612402e+12,user9,PebbleTimeSteel,-520.0,69.0,-809.0,30.6189983,-96.3393806
1.50057612406e+12,user9,PebbleTimeSteel,-552.0,24.0,-789.0,30.6189983,-96.3393806
1.5005761241e+12,user9,PebbleTimeSteel,-565.0,5.0,-712.0,30.6189983,-96.3393806
1.50057612414e+12,user9,PebbleTimeSteel,-577.0,61.0,-746.0,30.6189983,-96.3393806
1.50057612418e+12,user9,PebbleTimeSteel,-561.0,67.0,-713.0,30.6189983,-96.3393806
1.50057612422e+12,user9,PebbleTimeSteel,-593.0,19.0,-723.0,30.6189983,-96.3393806
1.50057612426e+12,user9,PebbleTimeSteel,-580.0,53.0,-704.0,30.6189983,-96.3393806
1.5005761243e+12,user9,PebbleTimeSteel,-605.0,26.0,-725.0,30.6189983,-96.3393806
1.50057612434e+12,user9,PebbleTimeSteel,-583.0,-24.0,-699.0,30.6189983,-96.3393806
1.50057612438e+12,user9,PebbleTimeSteel,-577.0,-11.0,-750.0,30.6189983,-96.3393806
1.50057612442e+12,user9,PebbleTimeSteel,-562.0,-27.0,-728.0,30.6189983,-96.3393806
1.50057612446e+12,user9,PebbleTimeSteel,-567.0,-32.0,-752.0,30.6189983,-96.3393806
1.5005761245e+12,user9,PebbleTimeSteel,-550.0,27.0,-733.0,30.6189983,-96.3393806
1.50057612454e+12,user9,PebbleTimeSteel,-547.0,49.0,-760.0,30.6189983,-96.3393806
1.50057612458e+12,user9,PebbleTimeSteel,-543.0,47.0,-731.0,30.6189983,-96.3393806
1.50057612462e+12,user9,PebbleTimeSteel,-553.0,59.0,-738.0,30.6189983,-96.3393806
1.50057612466e+12,user9,PebbleTimeSteel,-547.0,61.0,-739.0,30.6189983,-96.3393806
1.5005761247e+12,user9,PebbleTimeSteel,-546.0,34.0,-750.0,30.6189983,-96.3393806
1.50057612474e+12,user9,PebbleTimeSteel,-543.0,46.0,-744.0,30.6189983,-96.3393806
1.50057612478e+12,user9,PebbleTimeSteel,-544.0,53.0,-749.0,30.6189983,-96.3393806
1.50057612482e+12,user9,PebbleTimeSteel,-537.0,48.0,-758.0,30.6189983,-96.3393806
1.50057612486e+12,user9,PebbleTimeSteel,-531.0,59.0,-759.0,30.6189983,-96.3393806
1.5005761249e+12,user9,PebbleTimeSteel,-541.0,81.0,-758.0,30.6189983,-96.3393806
1.50057612494e+12,user9,PebbleTimeSteel,-540.0,70.0,-747.0,30.6189983,-96.3393806
1.50057612498e+12,user9,PebbleTimeSteel,-543.0,70.0,-744.0,30.6189983,-96.3393806
1.50057612502e+12,user9,PebbleTimeSteel,-546.0,86.0,-743.0,30.6189983,-96.3393806
1.50057612506e+12,user9,PebbleTimeSteel,-548.0,80.0,-743.0,30.6189983,-96.3393806
1.5005761251e+12,user9,PebbleTimeSteel,-550.0,67.0,-736.0,30.6189983,-96.3393806
1.50057612514e+12,user9,PebbleTimeSteel,-564.0,69.0,-739.0,30.6189983,-96.3393806
1.50057612518e+12,user9,PebbleTimeSteel,-555.0,60.0,-733.0,30.6189983,-96.3393806
1.50057612522e+12,user9,PebbleTimeSteel,-556.0,73.0,-734.0,30.6189983,-96.3393806
1.50057612526e+12,user9,PebbleTimeSteel,-555.0,98.0,-732.0,30.6189983,-96.3393806
1.5005761253e+12,user9,PebbleTimeSteel,-552.0,91.0,-737.0,30.6189983,-96.3393806
1.50057612534e+12,user9,PebbleTimeSteel,-547.0,74.0,-744.0,30.6189983,-96.3393806
1.50057612538e+12,user9,PebbleTimeSteel,-546.0,69.0,-744.0,30.6189983,-96.3393806
1.50057612542e+12,user9,PebbleTimeSteel,-544.0,60.0,-746.0,30.6189983,-96.3393806
1.50057612546e+12,user9,PebbleTimeSteel,-552.0,48.0,-736.0,30.6189983,-96.3393806
1.5005761255e+12,user9,PebbleTimeSteel,-555.0,53.0,-737.0,30.6189983,-96.3393806
1.50057612554e+12,user9,PebbleTimeSteel,-554.0,72.0,-738.0,30.6189983,-96.3393806
1.50057612558e+12,user9,PebbleTimeSteel,-554.0,81.0,-734.0,30.6189983,-96.3393806
1.50057612562e+12,user9,PebbleTimeSteel,-557.0,75.0,-735.0,30.6189983,-96.3393806
1.50057612566e+12,user9,PebbleTimeSteel,-554.0,68.0,-734.0,30.6189983,-96.3393806
1.5005761257e+12,user9,PebbleTimeSteel,-558.0,59.0,-745.0,30.6189983,-96.3393806
1.50057612574e+12,user9,PebbleTimeSteel,-553.0,49.0,-732.0,30.6189983,-96.3393806
1.50057612578e+12,user9,PebbleTimeSteel,-553.0,48.0,-741.0,30.6189983,-96.3393806
1.50057612582e+12,user9,PebbleTimeSteel,-559.0,44.0,-738.0,30.6189983,-96.3393806
1.50057612586e+12,user9,PebbleTimeSteel,-555.0,60.0,-736.0,30.6189983,-96.3393806
1.5005761259e+12,user9,PebbleTimeSteel,-557.0,70.0,-733.0,30.6189983,-96.3393806
1.50057612594e+12,user9,PebbleTimeSteel,-564.0,59.0,-708.0,30.6189983,-96.3393806
1.50057612598e+12,user9,PebbleTimeSteel,-547.0,60.0,-747.0,30.6189983,-96.3393806
1.50057612602e+12,user9,PebbleTimeSteel,-554.0,58.0,-744.0,30.6189983,-96.3393806
1.50057612606e+12,user9,PebbleTimeSteel,-556.0,47.0,-748.0,30.6189983,-96.3393806
1.5005761261e+12,user9,PebbleTimeSteel,-562.0,43.0,-739.0,30.6189983,-96.3393806
1.50057612614e+12,user9,PebbleTimeSteel,-556.0,42.0,-733.0,30.6189983,-96.3393806
1.50057612618e+12,user9,PebbleTimeSteel,-556.0,39.0,-735.0,30.6189983,-96.3393806
1.50057612622e+12,user9,PebbleTimeSteel,-550.0,39.0,-743.0,30.6189983,-96.3393806
1.50057612626e+12,user9,PebbleTimeSteel,-552.0,43.0,-748.0,30.6189983,-96.3393806
1.5005761263e+12,user9,PebbleTimeSteel,-546.0,37.0,-741.0,30.6189983,-96.3393806
1.50057612634e+12,user9,PebbleTimeSteel,-548.0,36.0,-744.0,30.6189983,-96.3393806
1.50057612638e+12,user9,PebbleTimeSteel,-546.0,26.0,-750.0,30.6189983,-96.3393806
1.50057612642e+12,user9,PebbleTimeSteel,-546.0,33.0,-739.0,30.6189983,-96.3393806
1.50057612646e+12,user9,PebbleTimeSteel,-548.0,36.0,-748.0,30.6189983,-96.3393806
1.5005761265e+12,user9,PebbleTimeSteel,-550.0,44.0,-743.0,30.6189983,-96.3393806
1.50057612654e+12,user9,PebbleTimeSteel,-550.0,44.0,-746.0,30.6189983,-96.3393806
1.50057612658e+12,user9,PebbleTimeSteel,-552.0,49.0,-739.0,30.6189983,-96.3393806
1.50057612662e+12,user9,PebbleTimeSteel,-550.0,51.0,-743.0,30.6189983,-96.3393806
1.50057612666e+12,user9,PebbleTimeSteel,-551.0,40.0,-747.0,30.6189983,-96.3393806
1.5005761267e+12,user9,PebbleTimeSteel,-545.0,38.0,-743.0,30.6189983,-96.3393806
1.50057612674e+12,user9,PebbleTimeSteel,-545.0,30.0,-752.0,30.6189983,-96.3393806
1.50057612678e+12,user9,PebbleTimeSteel,-546.0,30.0,-747.0,30.6189983,-96.3393806
1.50057612682e+12,user9,PebbleTimeSteel,-544.0,43.0,-750.0,30.6189983,-96.3393806
1.50057612686e+12,user9,PebbleTimeSteel,-549.0,44.0,-747.0,30.6189983,-96.3393806
1.50057612690e+12,user9,PebbleTimeSteel,-550.0,53.0,-739.0,30.6189983,-96.3393806
1.50057612694e+12,user9,PebbleTimeSteel,-552.0,60.0,-744.0,30.6189983,-96.3393806
1.50057612698e+12,user9,PebbleTimeSteel,-552.0,62.0,-743.0,30.6189983,-96.3393806
1.50057612702e+12,user9,PebbleTimeSteel,-551.0,44.0,-746.0,30.6189983,-96.3393806
1.50057612706e+12,user9,PebbleTimeSteel,-550.0,49.0,-737.0,30.6189983,-96.3393806
1.5005761271e+12,user9,PebbleTimeSteel,-550.0,44.0,-745.0,30.6189983,-96.3393806
1.50057612714e+12,user9,PebbleTimeSteel,-551.0,44.0,-744.0,30.6189983,-96.3393806
1.50057612718e+12,user9,PebbleTimeSteel,-549.0,50.0,-738.0,30.6189983,-96.3393806
1.50057612722e+12,user9,PebbleTimeSteel,-551.0,47.0,-739.0,30.6189983,-96.3393806
1.50057612726e+12,user9,PebbleTimeSteel,-545.0,42.0,-740.0,30.6189983,-96.3393806
1.5005761273e+12,user9,PebbleTimeSteel,-550.0,62.0,-740.0,30.6189983,-96.3393806
1.50057612734e+12,user9,PebbleTimeSteel,-542.0,68.0,-771.0,30.6189983,-96.3393806
1.50057612738e+12,user9,PebbleTimeSteel,-548.0,56.0,-739.0,30.6189983,-96.3393806
1.50057612742e+12,user9,PebbleTimeSteel,-559.0,57.0,-725.0,30.6189983,-96.3393806
1.50057612746e+12,user9,PebbleTimeSteel,-551.0,59.0,-743.0,30.6189983,-96.3393806
1.50057612751e+12,user9,PebbleTimeSteel,-545.0,56.0,-749.0,30.6189983,-96.3393806
1.50057612755e+12,user9,PebbleTimeSteel,-552.0,62.0,-742.0,30.6189983,-96.3393806
1.50057612759e+12,user9,PebbleTimeSteel,-551.0,70.0,-740.0,30.6189983,-96.3393806
1.50057612763e+12,user9,PebbleTimeSteel,-552.0,69.0,-739.0,30.6189983,-96.3393806
1.50057612767e+12,user9,PebbleTimeSteel,-552.0,62.0,-743.0,30.6189983,-96.3393806
1.50057612771e+12,user9,PebbleTimeSteel,-550.0,71.0,-744.0,30.6189983,-96.3393806
1.50057612775e+12,user9,PebbleTimeSteel,-558.0,66.0,-743.0,30.6189983,-96.3393806
1.50057612779e+12,user9,PebbleTimeSteel,-556.0,66.0,-720.0,30.6189983,-96.3393806
1.50057612783e+12,user9,PebbleTimeSteel,-558.0,71.0,-745.0,30.6189983,-96.3393806
1.50057612787e+12,user9,PebbleTimeSteel,-562.0,61.0,-736.0,30.6189983,-96.3393806
1.50057612790e+12,user9,PebbleTimeSteel,-563.0,34.0,-734.0,30.6189983,-96.3393806
1.50057612794e+12,user9,PebbleTimeSteel,-561.0,37.0,-737.0,30.6189983,-96.3393806
1.50057612798e+12,user9,PebbleTimeSteel,-558.0,58.0,-747.0,30.6189983,-96.3393806
1.50057612802e+12,user9,PebbleTimeSteel,-549.0,63.0,-736.0,30.6189983,-96.3393806
1.50057612806e+12,user9,PebbleTimeSteel,-555.0,69.0,-744.0,30.6189983,-96.3393806
1.50057612811e+12,user9,PebbleTimeSteel,-547.0,67.0,-738.0,30.6189983,-96.3393806
1.50057612815e+12,user9,PebbleTimeSteel,-550.0,66.0,-739.0,30.6189983,-96.3393806
1.50057612819e+12,user9,PebbleTimeSteel,-549.0,65.0,-742.0,30.6189983,-96.3393806
1.50057612823e+12,user9,PebbleTimeSteel,-552.0,71.0,-748.0,30.6189983,-96.3393806
1.50057612827e+12,user9,PebbleTimeSteel,-545.0,73.0,-736.0,30.6189983,-96.3393806
1.50057612831e+12,user9,PebbleTimeSteel,-543.0,72.0,-744.0,30.6189983,-96.3393806
1.50057612835e+12,user9,PebbleTimeSteel,-543.0,66.0,-739.0,30.6189983,-96.3393806
1.50057612839e+12,user9,PebbleTimeSteel,-543.0,81.0,-749.0,30.6189983,-96.3393806
1.50057612843e+12,user9,PebbleTimeSteel,-542.0,78.0,-745.0,30.6189983,-96.3393806
1.50057612847e+12,user9,PebbleTimeSteel,-549.0,66.0,-749.0,30.6189983,-96.3393806
1.50057612851e+12,user9,PebbleTimeSteel,-547.0,66.0,-743.0,30.6189983,-96.3393806
1.50057612855e+12,user9,PebbleTimeSteel,-543.0,70.0,-745.0,30.6189983,-96.3393806
1.50057612859e+12,user9,PebbleTimeSteel,-547.0,95.0,-736.0,30.6189983,-96.3393806
1.50057612863e+12,user9,PebbleTimeSteel,-548.0,115.0,-744.0,30.6189983,-96.3393806
1.50057612867e+12,user9,PebbleTimeSteel,-548.0,110.0,-745.0,30.6189983,-96.3393806
1.50057612871e+12,user9,PebbleTimeSteel,-547.0,109.0,-736.0,30.6189983,-96.3393806
1.50057612875e+12,user9,PebbleTimeSteel,-550.0,135.0,-732.0,30.6189983,-96.3393806
1.50057612879e+12,user9,PebbleTimeSteel,-550.0,139.0,-737.0,30.6189983,-96.3393806
1.50057612883e+12,user9,PebbleTimeSteel,-559.0,99.0,-725.0,30.6189983,-96.3393806
1.50057612887e+12,user9,PebbleTimeSteel,-552.0,82.0,-722.0,30.6189983,-96.3393806
1.50057612891e+12,user9,PebbleTimeSteel,-559.0,102.0,-761.0,30.6189983,-96.3393806
1.50057612895e+12,user9,PebbleTimeSteel,-567.0,92.0,-681.0,30.6189983,-96.3393806
1.50057612899e+12,user9,PebbleTimeSteel,-568.0,107.0,-720.0,30.6189983,-96.3393806
1.50057612903e+12,user9,PebbleTimeSteel,-557.0,115.0,-737.0,30.6189983,-96.3393806
1.50057612907e+12,user9,PebbleTimeSteel,-546.0,98.0,-733.0,30.6189983,-96.3393806
1.50057612911e+12,user9,PebbleTimeSteel,-552.0,115.0,-731.0,30.6189983,-96.3393806
1.50057612915e+12,user9,PebbleTimeSteel,-559.0,128.0,-730.0,30.6189983,-96.3393806
1.50057612919e+12,user9,PebbleTimeSteel,-551.0,107.0,-729.0,30.6189983,-96.3393806
1.50057612923e+12,user9,PebbleTimeSteel,-548.0,105.0,-733.0,30.6189983,-96.3393806
1.50057612927e+12,user9,PebbleTimeSteel,-547.0,107.0,-736.0,30.6189983,-96.3393806
1.50057612931e+12,user9,PebbleTimeSteel,-552.0,89.0,-737.0,30.6189983,-96.3393806
1.50057612935e+12,user9,PebbleTimeSteel,-553.0,70.0,-735.0,30.6189983,-96.3393806
1.50057612939e+12,user9,PebbleTimeSteel,-550.0,77.0,-740.0,30.6189983,-96.3393806
1.50057612943e+12,user9,PebbleTimeSteel,-545.0,72.0,-743.0,30.6189983,-96.3393806
1.50057612947e+12,user9,PebbleTimeSteel,-547.0,60.0,-742.0,30.6189983,-96.3393806
1.50057612951e+12,user9,PebbleTimeSteel,-545.0,76.0,-746.0,30.6189983,-96.3393806
1.50057612955e+12,user9,PebbleTimeSteel,-546.0,74.0,-741.0,30.6189983,-96.3393806
1.50057612959e+12,user9,PebbleTimeSteel,-545.0,71.0,-749.0,30.6189983,-96.3393806
1.50057612963e+12,user9,PebbleTimeSteel,-544.0,70.0,-748.0,30.6189983,-96.3393806
1.50057612967e+12,user9,PebbleTimeSteel,-541.0,58.0,-746.0,30.6189983,-96.3393806
1.50057612971e+12,user9,PebbleTimeSteel,-552.0,65.0,-747.0,30.6189983,-96.3393806
1.50057612975e+12,user9,PebbleTimeSteel,-550.0,67.0,-743.0,30.6189983,-96.3393806
1.50057612979e+12,user9,PebbleTimeSteel,-548.0,59.0,-740.0,30.6189983,-96.3393806
1.50057612983e+12,user9,PebbleTimeSteel,-546.0,67.0,-742.0,30.6189983,-96.3393806
1.50057612987e+12,user9,PebbleTimeSteel,-550.0,75.0,-739.0,30.6189983,-96.3393806
1.50057612991e+12,user9,PebbleTimeSteel,-546.0,75.0,-734.0,30.6189983,-96.3393806
1.50057612995e+12,user9,PebbleTimeSteel,-550.0,90.0,-743.0,30.6189983,-96.3393806
1.50057612999e+12,user9,PebbleTimeSteel,-547.0,91.0,-737.0,30.6189983,-96.3393806
1.50057613003e+12,user9,PebbleTimeSteel,-551.0,98.0,-735.0,30.6189983,-96.3393806
1.50057613007e+12,user9,PebbleTimeSteel,-548.0,101.0,-738.0,30.6189983,-96.3393806
1.50057613011e+12,user9,PebbleTimeSteel,-543.0,105.0,-739.0,30.6189983,-96.3393806
1.50057613015e+12,user9,PebbleTimeSteel,-544.0,119.0,-736.0,30.6189983,-96.3393806
1.50057613019e+12,user9,PebbleTimeSteel,-546.0,133.0,-733.0,30.6189983,-96.3393806
1.50057613023e+12,user9,PebbleTimeSteel,-548.0,138.0,-735.0,30.6189983,-96.3393806
1.50057613027e+12,user9,PebbleTimeSteel,-549.0,146.0,-731.0,30.6189983,-96.3393806
1.50057613031e+12,user9,PebbleTimeSteel,-550.0,152.0,-741.0,30.6189983,-96.3393806
1.50057613035e+12,user9,PebbleTimeSteel,-552.0,137.0,-734.0,30.6189983,-96.3393806
1.50057613039e+12,user9,PebbleTimeSteel,-551.0,128.0,-735.0,30.6189983,-96.3393806
1.50057613043e+12,user9,PebbleTimeSteel,-553.0,114.0,-728.0,30.6189983,-96.3393806
1.50057613047e+12,user9,PebbleTimeSteel,-554.0,108.0,-728.0,30.6189983,-96.3393806
1.50057613051e+12,user9,PebbleTimeSteel,-554.0,112.0,-736.0,30.6189983,-96.3393806
1.50057613055e+12,user9,PebbleTimeSteel,-552.0,113.0,-727.0,30.6189983,-96.3393806
1.50057613059e+12,user9,PebbleTimeSteel,-554.0,104.0,-736.0,30.6189983,-96.3393806
1.50057613063e+12,user9,PebbleTimeSteel,-553.0,108.0,-728.0,30.6189983,-96.3393806
1.50057613067e+12,user9,PebbleTimeSteel,-558.0,104.0,-736.0,30.6189983,-96.3393806
1.50057613071e+12,user9,PebbleTimeSteel,-559.0,110.0,-731.0,30.6189983,-96.3393806
1.50057613075e+12,user9,PebbleTimeSteel,-554.0,120.0,-732.0,30.6189983,-96.3393806
1.50057613079e+12,user9,PebbleTimeSteel,-563.0,112.0,-730.0,30.6189983,-96.3393806
1.50057613083e+12,user9,PebbleTimeSteel,-557.0,104.0,-726.0,30.6189983,-96.3393806
1.50057613087e+12,user9,PebbleTimeSteel,-557.0,112.0,-737.0,30.6189983,-96.3393806
1.50057613091e+12,user9,PebbleTimeSteel,-546.0,107.0,-735.0,30.6189983,-96.3393806
1.50057613095e+12,user9,PebbleTimeSteel,-552.0,105.0,-743.0,30.6189983,-96.3393806
1.50057613099e+12,user9,PebbleTimeSteel,-547.0,92.0,-735.0,30.6189983,-96.3393806
1.50057613103e+12,user9,PebbleTimeSteel,-550.0,70.0,-746.0,30.6189983,-96.3393806
1.50057613107e+12,user9,PebbleTimeSteel,-545.0,63.0,-746.0,30.6189983,-96.3393806
1.50057613111e+12,user9,PebbleTimeSteel,-538.0,88.0,-749.0,30.6189983,-96.3393806
1.50057613115e+12,user9,PebbleTimeSteel,-539.0,77.0,-750.0,30.6189983,-96.3393806
1.50057613119e+12,user9,PebbleTimeSteel,-544.0,71.0,-743.0,30.6189983,-96.3393806
1.50057613123e+12,user9,PebbleTimeSteel,-541.0,86.0,-745.0,30.6189983,-96.3393806
1.50057613127e+12,user9,PebbleTimeSteel,-542.0,99.0,-741.0,30.6189983,-96.3393806
1.50057613132e+12,user9,PebbleTimeSteel,-543.0,100.0,-741.0,30.6189983,-96.3393806
1.50057613136e+12,user9,PebbleTimeSteel,-543.0,98.0,-739.0,30.6189983,-96.3393806
1.5005761314e+12,user9,PebbleTimeSteel,-550.0,106.0,-735.0,30.6189983,-96.3393806
1.50057613144e+12,user9,PebbleTimeSteel,-548.0,105.0,-737.0,30.6189983,-96.3393806
1.50057613148e+12,user9,PebbleTimeSteel,-552.0,91.0,-734.0,30.6189983,-96.3393806
1.50057613151e+12,user9,PebbleTimeSteel,-553.0,114.0,-734.0,30.6189983,-96.3393806
1.50057613155e+12,user9,PebbleTimeSteel,-552.0,116.0,-734.0,30.6189983,-96.3393806
1.50057613159e+12,user9,PebbleTimeSteel,-557.0,88.0,-728.0,30.6189983,-96.3393806
1.50057613163e+12,user9,PebbleTimeSteel,-557.0,96.0,-732.0,30.6189983,-96.3393806
1.50057613167e+12,user9,PebbleTimeSteel,-559.0,129.0,-729.0,30.6189983,-96.3393806
1.50057613171e+12,user9,PebbleTimeSteel,-559.0,125.0,-730.0,30.6189983,-96.3393806
1.50057613175e+12,user9,PebbleTimeSteel,-557.0,119.0,-725.0,30.6189983,-96.3393806
1.50057613179e+12,user9,PebbleTimeSteel,-553.0,121.0,-736.0,30.6189983,-96.3393806
1.50057613183e+12,user9,PebbleTimeSteel,-557.0,114.0,-726.0,30.6189983,-96.3393806
1.50057613187e+12,user9,PebbleTimeSteel,-550.0,117.0,-733.0,30.6189983,-96.3393806
1.50057613191e+12,user9,PebbleTimeSteel,-553.0,102.0,-738.0,30.6189983,-96.3393806
1.50057613195e+12,user9,PebbleTimeSteel,-549.0,98.0,-732.0,30.6189983,-96.3393806
1.50057613199e+12,user9,PebbleTimeSteel,-547.0,101.0,-739.0,30.6189983,-96.3393806
1.50057613203e+12,user9,PebbleTimeSteel,-541.0,106.0,-737.0,30.6189983,-96.3393806
1.50057613207e+12,user9,PebbleTimeSteel,-548.0,94.0,-740.0,30.6189983,-96.3393806
1.50057613212e+12,user9,PebbleTimeSteel,-543.0,96.0,-739.0,30.6189983,-96.3393806
1.50057613216e+12,user9,PebbleTimeSteel,-544.0,103.0,-737.0,30.6189983,-96.3393806
1.5005761322e+12,user9,PebbleTimeSteel,-546.0,98.0,-745.0,30.6189983,-96.3393806
1.50057613224e+12,user9,PebbleTimeSteel,-543.0,100.0,-740.0,30.6189983,-96.3393806
1.50057613228e+12,user9,PebbleTimeSteel,-547.0,103.0,-733.0,30.6189983,-96.3393806
1.50057613232e+12,user9,PebbleTimeSteel,-551.0,96.0,-743.0,30.6189983,-96.3393806
1.50057613236e+12,user9,PebbleTimeSteel,-547.0,96.0,-741.0,30.6189983,-96.3393806
1.5005761324e+12,user9,PebbleTimeSteel,-547.0,88.0,-737.0,30.6189983,-96.3393806
1.50057613244e+12,user9,PebbleTimeSteel,-548.0,86.0,-742.0,30.6189983,-96.3393806
1.50057613248e+12,user9,PebbleTimeSteel,-550.0,86.0,-742.0,30.6189983,-96.3393806
1.50057613251e+12,user9,PebbleTimeSteel,-552.0,88.0,-744.0,30.6189983,-96.3393806
1.50057613255e+12,user9,PebbleTimeSteel,-552.0,90.0,-734.0,30.6189983,-96.3393806
1.50057613259e+12,user9,PebbleTimeSteel,-546.0,83.0,-742.0,30.6189983,-96.3393806
1.50057613263e+12,user9,PebbleTimeSteel,-550.0,74.0,-741.0,30.6189983,-96.3393806
1.50057613267e+12,user9,PebbleTimeSteel,-544.0,84.0,-740.0,30.6189983,-96.3393806
1.50057613272e+12,user9,PebbleTimeSteel,-549.0,75.0,-741.0,30.6189983,-96.3393806
1.50057613276e+12,user9,PebbleTimeSteel,-549.0,63.0,-742.0,30.6189983,-96.3393806
