Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50056936354e+12,user5,PebbleTimeSteel,-341.0,260.0,-808.0,30.6188784,-96.3395468
1.50056936358e+12,user5,PebbleTimeSteel,-341.0,248.0,-814.0,30.6188784,-96.3395468
1.50056936362e+12,user5,PebbleTimeSteel,-345.0,241.0,-810.0,30.6188784,-96.3395468
1.50056936366e+12,user5,PebbleTimeSteel,-341.0,236.0,-808.0,30.6188784,-96.3395468
1.5005693637e+12,user5,PebbleTimeSteel,-343.0,230.0,-815.0,30.6188784,-96.3395468
1.50056936374e+12,user5,PebbleTimeSteel,-343.0,236.0,-812.0,30.6188784,-96.3395468
1.50056936378e+12,user5,PebbleTimeSteel,-352.0,253.0,-805.0,30.6188784,-96.3395468
1.50056936382e+12,user5,PebbleTimeSteel,-348.0,259.0,-799.0,30.6188784,-96.3395468
1.50056936386e+12,user5,PebbleTimeSteel,-342.0,252.0,-819.0,30.6188784,-96.3395468
1.5005693639e+12,user5,PebbleTimeSteel,-338.0,261.0,-812.0,30.6188784,-96.3395468
1.50056936394e+12,user5,PebbleTimeSteel,-342.0,296.0,-806.0,30.6188784,-96.3395468
1.50056936398e+12,user5,PebbleTimeSteel,-355.0,293.0,-801.0,30.6188784,-96.3395468
1.50056936402e+12,user5,PebbleTimeSteel,-340.0,285.0,-805.0,30.6188784,-96.3395468
1.50056936406e+12,user5,PebbleTimeSteel,-338.0,280.0,-813.0,30.6188784,-96.3395468
1.5005693641e+12,user5,PebbleTimeSteel,-336.0,251.0,-813.0,30.6188784,-96.3395468
1.50056936414e+12,user5,PebbleTimeSteel,-348.0,247.0,-804.0,30.6188784,-96.3395468
1.50056936418e+12,user5,PebbleTimeSteel,-341.0,240.0,-812.0,30.6188784,-96.3395468
1.50056936422e+12,user5,PebbleTimeSteel,-336.0,232.0,-804.0,30.6188784,-96.3395468
1.50056936426e+12,user5,PebbleTimeSteel,-338.0,233.0,-814.0,30.6188784,-96.3395468
1.5005693643e+12,user5,PebbleTimeSteel,-339.0,223.0,-814.0,30.6188784,-96.3395468
1.50056936434e+12,user5,PebbleTimeSteel,-347.0,234.0,-807.0,30.6188784,-96.3395468
1.50056936438e+12,user5,PebbleTimeSteel,-347.0,242.0,-810.0,30.6188784,-96.3395468
1.50056936442e+12,user5,PebbleTimeSteel,-342.0,239.0,-809.0,30.6188784,-96.3395468
1.50056936446e+12,user5,PebbleTimeSteel,-343.0,246.0,-808.0,30.6188784,-96.3395468
1.5005693645e+12,user5,PebbleTimeSteel,-342.0,249.0,-809.0,30.6188784,-96.3395468
1.50056936454e+12,user5,PebbleTimeSteel,-344.0,251.0,-811.0,30.6188784,-96.3395468
1.50056936458e+12,user5,PebbleTimeSteel,-350.0,249.0,-813.0,30.6188784,-96.3395468
1.50056936462e+12,user5,PebbleTimeSteel,-347.0,260.0,-807.0,30.6188784,-96.3395468
1.50056936466e+12,user5,PebbleTimeSteel,-348.0,270.0,-802.0,30.6188784,-96.3395468
1.5005693647e+12,user5,PebbleTimeSteel,-344.0,276.0,-805.0,30.6188784,-96.3395468
1.50056936474e+12,user5,PebbleTimeSteel,-340.0,272.0,-811.0,30.6188784,-96.3395468
1.50056936478e+12,user5,PebbleTimeSteel,-340.0,258.0,-809.0,30.6188784,-96.3395468
1.50056936482e+12,user5,PebbleTimeSteel,-344.0,257.0,-808.0,30.6188784,-96.3395468
1.50056936486e+12,user5,PebbleTimeSteel,-354.0,265.0,-806.0,30.6188784,-96.3395468
1.5005693649e+12,user5,PebbleTimeSteel,-349.0,276.0,-808.0,30.6188784,-96.3395468
1.50056936494e+12,user5,PebbleTimeSteel,-343.0,277.0,-815.0,30.6188784,-96.3395468
1.50056936498e+12,user5,PebbleTimeSteel,-342.0,270.0,-809.0,30.6188784,-96.3395468
1.50056936502e+12,user5,PebbleTimeSteel,-349.0,269.0,-807.0,30.6188784,-96.3395468
1.50056936506e+12,user5,PebbleTimeSteel,-345.0,272.0,-804.0,30.6188784,-96.3395468
1.5005693651e+12,user5,PebbleTimeSteel,-341.0,273.0,-809.0,30.6188784,-96.3395468
1.50056936514e+12,user5,PebbleTimeSteel,-338.0,268.0,-811.0,30.6188784,-96.3395468
1.50056936518e+12,user5,PebbleTimeSteel,-345.0,266.0,-812.0,30.6188784,-96.3395468
1.50056936522e+12,user5,PebbleTimeSteel,-343.0,266.0,-800.0,30.6188784,-96.3395468
1.50056936526e+12,user5,PebbleTimeSteel,-344.0,272.0,-805.0,30.6188784,-96.3395468
1.50056936531e+12,user5,PebbleTimeSteel,-343.0,269.0,-809.0,30.6188784,-96.3395468
1.50056936535e+12,user5,PebbleTimeSteel,-341.0,264.0,-802.0,30.6188784,-96.3395468
1.50056936539e+12,user5,PebbleTimeSteel,-342.0,267.0,-807.0,30.6188784,-96.3395468
1.50056936543e+12,user5,PebbleTimeSteel,-341.0,263.0,-806.0,30.6188784,-96.3395468
1.50056936547e+12,user5,PebbleTimeSteel,-340.0,259.0,-810.0,30.6188784,-96.3395468
1.50056936550e+12,user5,PebbleTimeSteel,-338.0,260.0,-811.0,30.6188784,-96.3395468
1.50056936554e+12,user5,PebbleTimeSteel,-345.0,259.0,-812.0,30.6188784,-96.3395468
1.50056936558e+12,user5,PebbleTimeSteel,-342.0,266.0,-812.0,30.6188784,-96.3395468
1.50056936562e+12,user5,PebbleTimeSteel,-344.0,255.0,-809.0,30.6188784,-96.3395468
1.50056936566e+12,user5,PebbleTimeSteel,-342.0,249.0,-808.0,30.6188784,-96.3395468
1.50056936570e+12,user5,PebbleTimeSteel,-348.0,230.0,-800.0,30.6188784,-96.3395468
1.50056936574e+12,user5,PebbleTimeSteel,-349.0,234.0,-809.0,30.6188784,-96.3395468
1.50056936578e+12,user5,PebbleTimeSteel,-350.0,244.0,-812.0,30.6188784,-96.3395468
1.50056936582e+12,user5,PebbleTimeSteel,-346.0,248.0,-815.0,30.6188784,-96.3395468
1.50056936586e+12,user5,PebbleTimeSteel,-337.0,255.0,-816.0,30.6188784,-96.3395468
1.5005693659e+12,user5,PebbleTimeSteel,-340.0,254.0,-816.0,30.6188784,-96.3395468
1.50056936594e+12,user5,PebbleTimeSteel,-351.0,256.0,-808.0,30.6188784,-96.3395468
1.50056936598e+12,user5,PebbleTimeSteel,-350.0,249.0,-811.0,30.6188784,-96.3395468
1.50056936602e+12,user5,PebbleTimeSteel,-338.0,241.0,-810.0,30.6188784,-96.3395468
1.50056936606e+12,user5,PebbleTimeSteel,-339.0,241.0,-816.0,30.6188784,-96.3395468
