Time,Activity,PebbleDevice,PebbleAccX,PebbleAccY,PebbleAccZ,Lat,Long
1.50057582557e+12,user7,PebbleTimeSteel,-543.0,130.0,-743.0,30.6190421,-96.3394014
1.50057582561e+12,user7,PebbleTimeSteel,-536.0,130.0,-739.0,30.6190421,-96.3394014
1.50057582565e+12,user7,PebbleTimeSteel,-535.0,138.0,-745.0,30.6190421,-96.3394014
1.50057582569e+12,user7,PebbleTimeSteel,-530.0,136.0,-740.0,30.6190421,-96.3394014
1.50057582573e+12,user7,PebbleTimeSteel,-539.0,141.0,-742.0,30.6190421,-96.3394014
1.50057582577e+12,user7,PebbleTimeSteel,-548.0,141.0,-735.0,30.6190421,-96.3394014
1.50057582581e+12,user7,PebbleTimeSteel,-552.0,132.0,-732.0,30.6190421,-96.3394014
1.50057582585e+12,user7,PebbleTimeSteel,-545.0,133.0,-731.0,30.6190421,-96.3394014
1.50057582589e+12,user7,PebbleTimeSteel,-536.0,144.0,-736.0,30.6190421,-96.3394014
1.50057582593e+12,user7,PebbleTimeSteel,-529.0,153.0,-738.0,30.6190421,-96.3394014
1.50057582597e+12,user7,PebbleTimeSteel,-529.0,161.0,-734.0,30.6190421,-96.3394014
1.50057582601e+12,user7,PebbleTimeSteel,-543.0,157.0,-733.0,30.6190421,-96.3394014
1.50057582605e+12,user7,PebbleTimeSteel,-556.0,161.0,-734.0,30.6190421,-96.3394014
1.50057582609e+12,user7,PebbleTimeSteel,-558.0,148.0,-725.0,30.6190421,-96.3394014
1.50057582613e+12,user7,PebbleTimeSteel,-559.0,147.0,-725.0,30.6190421,-96.3394014
1.50057582617e+12,user7,PebbleTimeSteel,-551.0,135.0,-712.0,30.6190421,-96.3394014
1.50057582621e+12,user7,PebbleTimeSteel,-552.0,142.0,-723.0,30.6190421,-96.3394014
1.50057582625e+12,user7,PebbleTimeSteel,-541.0,154.0,-734.0,30.6190421,-96.3394014
1.50057582629e+12,user7,PebbleTimeSteel,-535.0,155.0,-732.0,30.6190421,-96.3394014
1.50057582633e+12,user7,PebbleTimeSteel,-534.0,141.0,-740.0,30.6190421,-96.3394014
1.50057582637e+12,user7,PebbleTimeSteel,-536.0,143.0,-764.0,30.6190421,-96.3394014
1.50057582641e+12,user7,PebbleTimeSteel,-546.0,176.0,-726.0,30.6190421,-96.3394014
1.50057582645e+12,user7,PebbleTimeSteel,-559.0,156.0,-710.0,30.6190421,-96.3394014
1.50057582649e+12,user7,PebbleTimeSteel,-554.0,157.0,-711.0,30.6190421,-96.3394014
1.50057582653e+12,user7,PebbleTimeSteel,-556.0,182.0,-726.0,30.6190421,-96.3394014
1.50057582657e+12,user7,PebbleTimeSteel,-539.0,185.0,-729.0,30.6190421,-96.3394014
1.50057582661e+12,user7,PebbleTimeSteel,-567.0,218.0,-649.0,30.6190421,-96.3394014
1.50057582665e+12,user7,PebbleTimeSteel,-525.0,247.0,-667.0,30.6190421,-96.3394014
1.50057582669e+12,user7,PebbleTimeSteel,-535.0,135.0,-709.0,30.6190421,-96.3394014
1.50057582673e+12,user7,PebbleTimeSteel,-567.0,175.0,-727.0,30.6190421,-96.3394014
1.50057582677e+12,user7,PebbleTimeSteel,-538.0,204.0,-707.0,30.6190421,-96.3394014
1.50057582681e+12,user7,PebbleTimeSteel,-552.0,219.0,-719.0,30.6190421,-96.3394014
1.50057582685e+12,user7,PebbleTimeSteel,-565.0,207.0,-709.0,30.6190421,-96.3394014
1.50057582689e+12,user7,PebbleTimeSteel,-568.0,221.0,-719.0,30.6190421,-96.3394014
1.50057582693e+12,user7,PebbleTimeSteel,-567.0,180.0,-748.0,30.6190421,-96.3394014
1.50057582697e+12,user7,PebbleTimeSteel,-560.0,181.0,-717.0,30.6190421,-96.3394014
1.50057582701e+12,user7,PebbleTimeSteel,-562.0,227.0,-696.0,30.6190421,-96.3394014
1.50057582705e+12,user7,PebbleTimeSteel,-564.0,217.0,-700.0,30.6190421,-96.3394014
1.50057582709e+12,user7,PebbleTimeSteel,-540.0,182.0,-725.0,30.6190421,-96.3394014
1.50057582713e+12,user7,PebbleTimeSteel,-509.0,178.0,-746.0,30.6190421,-96.3394014
1.50057582717e+12,user7,PebbleTimeSteel,-459.0,155.0,-729.0,30.6190421,-96.3394014
1.50057582721e+12,user7,PebbleTimeSteel,-476.0,199.0,-771.0,30.6190421,-96.3394014
1.50057582725e+12,user7,PebbleTimeSteel,-496.0,222.0,-705.0,30.6190421,-96.3394014
1.50057582729e+12,user7,PebbleTimeSteel,-489.0,231.0,-729.0,30.6190421,-96.3394014
1.50057582733e+12,user7,PebbleTimeSteel,-517.0,235.0,-750.0,30.6190421,-96.3394014
1.50057582738e+12,user7,PebbleTimeSteel,-518.0,245.0,-708.0,30.6190421,-96.3394014
1.50057582742e+12,user7,PebbleTimeSteel,-531.0,267.0,-722.0,30.6190421,-96.3394014
1.50057582746e+12,user7,PebbleTimeSteel,-533.0,270.0,-725.0,30.6190421,-96.3394014
1.5005758275e+12,user7,PebbleTimeSteel,-525.0,326.0,-678.0,30.6190421,-96.3394014
1.50057582754e+12,user7,PebbleTimeSteel,-534.0,334.0,-714.0,30.6190421,-96.3394014
1.50057582758e+12,user7,PebbleTimeSteel,-518.0,303.0,-690.0,30.6190421,-96.3394014
1.50057582762e+12,user7,PebbleTimeSteel,-544.0,305.0,-725.0,30.6190421,-96.3394014
1.50057582766e+12,user7,PebbleTimeSteel,-519.0,265.0,-721.0,30.6190421,-96.3394014
1.5005758277e+12,user7,PebbleTimeSteel,-541.0,286.0,-705.0,30.6190421,-96.3394014
1.50057582774e+12,user7,PebbleTimeSteel,-549.0,343.0,-661.0,30.6190421,-96.3394014
1.50057582777e+12,user7,PebbleTimeSteel,-552.0,319.0,-694.0,30.6190421,-96.3394014
1.50057582781e+12,user7,PebbleTimeSteel,-546.0,299.0,-670.0,30.6190421,-96.3394014
1.50057582785e+12,user7,PebbleTimeSteel,-546.0,306.0,-688.0,30.6190421,-96.3394014
1.50057582789e+12,user7,PebbleTimeSteel,-558.0,291.0,-663.0,30.6190421,-96.3394014
1.50057582793e+12,user7,PebbleTimeSteel,-546.0,332.0,-686.0,30.6190421,-96.3394014
1.50057582798e+12,user7,PebbleTimeSteel,-536.0,324.0,-658.0,30.6190421,-96.3394014
1.50057582802e+12,user7,PebbleTimeSteel,-555.0,333.0,-678.0,30.6190421,-96.3394014
1.50057582806e+12,user7,PebbleTimeSteel,-557.0,296.0,-675.0,30.6190421,-96.3394014
1.5005758281e+12,user7,PebbleTimeSteel,-559.0,283.0,-701.0,30.6190421,-96.3394014
1.50057582814e+12,user7,PebbleTimeSteel,-557.0,266.0,-672.0,30.6190421,-96.3394014
1.50057582818e+12,user7,PebbleTimeSteel,-549.0,281.0,-692.0,30.6190421,-96.3394014
1.50057582822e+12,user7,PebbleTimeSteel,-535.0,285.0,-687.0,30.6190421,-96.3394014
1.50057582826e+12,user7,PebbleTimeSteel,-527.0,315.0,-709.0,30.6190421,-96.3394014
1.5005758283e+12,user7,PebbleTimeSteel,-519.0,308.0,-712.0,30.6190421,-96.3394014
1.50057582834e+12,user7,PebbleTimeSteel,-520.0,298.0,-711.0,30.6190421,-96.3394014
1.50057582838e+12,user7,PebbleTimeSteel,-526.0,318.0,-713.0,30.6190421,-96.3394014
1.50057582842e+12,user7,PebbleTimeSteel,-519.0,312.0,-724.0,30.6190421,-96.3394014
1.50057582846e+12,user7,PebbleTimeSteel,-543.0,256.0,-709.0,30.6190421,-96.3394014
1.5005758285e+12,user7,PebbleTimeSteel,-557.0,292.0,-668.0,30.6190421,-96.3394014
1.50057582854e+12,user7,PebbleTimeSteel,-576.0,280.0,-694.0,30.6190421,-96.3394014
1.50057582858e+12,user7,PebbleTimeSteel,-561.0,248.0,-662.0,30.6190421,-96.3394014
1.50057582862e+12,user7,PebbleTimeSteel,-552.0,284.0,-687.0,30.6190421,-96.3394014
1.50057582866e+12,user7,PebbleTimeSteel,-538.0,233.0,-704.0,30.6190421,-96.3394014
1.5005758287e+12,user7,PebbleTimeSteel,-528.0,270.0,-711.0,30.6190421,-96.3394014
1.50057582874e+12,user7,PebbleTimeSteel,-512.0,311.0,-710.0,30.6190421,-96.3394014
1.50057582878e+12,user7,PebbleTimeSteel,-517.0,277.0,-731.0,30.6190421,-96.3394014
1.50057582882e+12,user7,PebbleTimeSteel,-524.0,298.0,-707.0,30.6190421,-96.3394014
1.50057582886e+12,user7,PebbleTimeSteel,-542.0,287.0,-702.0,30.6190421,-96.3394014
1.5005758289e+12,user7,PebbleTimeSteel,-542.0,265.0,-695.0,30.6190421,-96.3394014
1.50057582894e+12,user7,PebbleTimeSteel,-545.0,275.0,-697.0,30.6190421,-96.3394014
1.50057582898e+12,user7,PebbleTimeSteel,-536.0,288.0,-695.0,30.6190421,-96.3394014
1.50057582902e+12,user7,PebbleTimeSteel,-531.0,270.0,-708.0,30.6190421,-96.3394014
1.50057582906e+12,user7,PebbleTimeSteel,-532.0,260.0,-719.0,30.6190421,-96.3394014
1.5005758291e+12,user7,PebbleTimeSteel,-535.0,268.0,-695.0,30.6190421,-96.3394014
1.50057582914e+12,user7,PebbleTimeSteel,-545.0,278.0,-718.0,30.6190421,-96.3394014
1.50057582918e+12,user7,PebbleTimeSteel,-545.0,272.0,-703.0,30.6190421,-96.3394014
1.50057582922e+12,user7,PebbleTimeSteel,-548.0,269.0,-695.0,30.6190421,-96.3394014
1.50057582926e+12,user7,PebbleTimeSteel,-546.0,259.0,-694.0,30.6190421,-96.3394014
1.5005758293e+12,user7,PebbleTimeSteel,-544.0,255.0,-700.0,30.6190421,-96.3394014
1.50057582934e+12,user7,PebbleTimeSteel,-543.0,258.0,-702.0,30.6190421,-96.3394014
1.50057582938e+12,user7,PebbleTimeSteel,-543.0,261.0,-693.0,30.6190421,-96.3394014
1.50057582942e+12,user7,PebbleTimeSteel,-538.0,266.0,-697.0,30.6190421,-96.3394014
1.50057582946e+12,user7,PebbleTimeSteel,-537.0,267.0,-705.0,30.6190421,-96.3394014
1.5005758295e+12,user7,PebbleTimeSteel,-536.0,260.0,-707.0,30.6190421,-96.3394014
1.50057582954e+12,user7,PebbleTimeSteel,-532.0,265.0,-711.0,30.6190421,-96.3394014
1.50057582958e+12,user7,PebbleTimeSteel,-535.0,253.0,-705.0,30.6190421,-96.3394014
1.50057582962e+12,user7,PebbleTimeSteel,-527.0,260.0,-711.0,30.6190421,-96.3394014
1.50057582966e+12,user7,PebbleTimeSteel,-529.0,264.0,-708.0,30.6190421,-96.3394014
1.5005758297e+12,user7,PebbleTimeSteel,-531.0,256.0,-714.0,30.6190421,-96.3394014
1.50057582974e+12,user7,PebbleTimeSteel,-534.0,255.0,-714.0,30.6190421,-96.3394014
1.50057582978e+12,user7,PebbleTimeSteel,-535.0,257.0,-705.0,30.6190421,-96.3394014
1.50057582982e+12,user7,PebbleTimeSteel,-534.0,254.0,-712.0,30.6190421,-96.3394014
1.50057582986e+12,user7,PebbleTimeSteel,-533.0,256.0,-710.0,30.6190421,-96.3394014
1.5005758299e+12,user7,PebbleTimeSteel,-537.0,262.0,-720.0,30.6190421,-96.3394014
1.50057582994e+12,user7,PebbleTimeSteel,-538.0,269.0,-711.0,30.6190421,-96.3394014
1.50057582998e+12,user7,PebbleTimeSteel,-542.0,264.0,-693.0,30.6190421,-96.3394014
1.50057583002e+12,user7,PebbleTimeSteel,-543.0,275.0,-701.0,30.6190421,-96.3394014
1.50057583006e+12,user7,PebbleTimeSteel,-537.0,269.0,-702.0,30.6190421,-96.3394014
1.5005758301e+12,user7,PebbleTimeSteel,-534.0,265.0,-710.0,30.6190421,-96.3394014
1.50057583014e+12,user7,PebbleTimeSteel,-535.0,277.0,-703.0,30.6190421,-96.3394014
1.50057583018e+12,user7,PebbleTimeSteel,-536.0,269.0,-718.0,30.6190421,-96.3394014
1.50057583022e+12,user7,PebbleTimeSteel,-539.0,265.0,-705.0,30.6190421,-96.3394014
1.50057583026e+12,user7,PebbleTimeSteel,-544.0,277.0,-686.0,30.6190421,-96.3394014
1.5005758303e+12,user7,PebbleTimeSteel,-536.0,282.0,-705.0,30.6190421,-96.3394014
1.50057583034e+12,user7,PebbleTimeSteel,-526.0,289.0,-708.0,30.6190421,-96.3394014
1.50057583038e+12,user7,PebbleTimeSteel,-535.0,268.0,-713.0,30.6190421,-96.3394014
1.50057583042e+12,user7,PebbleTimeSteel,-529.0,270.0,-704.0,30.6190421,-96.3394014
1.50057583046e+12,user7,PebbleTimeSteel,-528.0,260.0,-700.0,30.6190421,-96.3394014
1.5005758305e+12,user7,PebbleTimeSteel,-523.0,251.0,-714.0,30.6190421,-96.3394014
1.50057583054e+12,user7,PebbleTimeSteel,-528.0,241.0,-714.0,30.6190421,-96.3394014
1.50057583058e+12,user7,PebbleTimeSteel,-527.0,236.0,-713.0,30.6190421,-96.3394014
1.50057583062e+12,user7,PebbleTimeSteel,-546.0,253.0,-706.0,30.6190421,-96.3394014
1.50057583066e+12,user7,PebbleTimeSteel,-539.0,254.0,-713.0,30.6190421,-96.3394014
1.5005758307e+12,user7,PebbleTimeSteel,-542.0,258.0,-705.0,30.6190421,-96.3394014
1.50057583074e+12,user7,PebbleTimeSteel,-536.0,262.0,-707.0,30.6190421,-96.3394014
1.50057583078e+12,user7,PebbleTimeSteel,-535.0,274.0,-710.0,30.6190421,-96.3394014
1.50057583082e+12,user7,PebbleTimeSteel,-538.0,281.0,-698.0,30.6190421,-96.3394014
1.50057583086e+12,user7,PebbleTimeSteel,-523.0,292.0,-734.0,30.6190421,-96.3394014
1.5005758309e+12,user7,PebbleTimeSteel,-527.0,299.0,-699.0,30.6190421,-96.3394014
1.50057583094e+12,user7,PebbleTimeSteel,-534.0,300.0,-671.0,30.6190421,-96.3394014
1.50057583098e+12,user7,PebbleTimeSteel,-526.0,297.0,-723.0,30.6190421,-96.3394014
1.50057583102e+12,user7,PebbleTimeSteel,-524.0,317.0,-735.0,30.6190421,-96.3394014
1.50057583106e+12,user7,PebbleTimeSteel,-526.0,291.0,-716.0,30.6190421,-96.3394014
1.5005758311e+12,user7,PebbleTimeSteel,-543.0,283.0,-681.0,30.6190421,-96.3394014
1.50057583114e+12,user7,PebbleTimeSteel,-534.0,288.0,-697.0,30.6190421,-96.3394014
1.50057583118e+12,user7,PebbleTimeSteel,-538.0,279.0,-695.0,30.6190421,-96.3394014
1.50057583122e+12,user7,PebbleTimeSteel,-535.0,286.0,-693.0,30.6190421,-96.3394014
1.50057583126e+12,user7,PebbleTimeSteel,-542.0,286.0,-695.0,30.6190421,-96.3394014
1.5005758313e+12,user7,PebbleTimeSteel,-545.0,301.0,-697.0,30.6190421,-96.3394014
1.50057583134e+12,user7,PebbleTimeSteel,-533.0,276.0,-701.0,30.6190421,-96.3394014
1.50057583138e+12,user7,PebbleTimeSteel,-539.0,295.0,-700.0,30.6190421,-96.3394014
1.50057583142e+12,user7,PebbleTimeSteel,-536.0,293.0,-695.0,30.6190421,-96.3394014
1.50057583146e+12,user7,PebbleTimeSteel,-534.0,288.0,-697.0,30.6190421,-96.3394014
1.5005758315e+12,user7,PebbleTimeSteel,-538.0,293.0,-697.0,30.6190421,-96.3394014
1.50057583154e+12,user7,PebbleTimeSteel,-537.0,271.0,-703.0,30.6190421,-96.3394014
1.50057583158e+12,user7,PebbleTimeSteel,-536.0,268.0,-702.0,30.6190421,-96.3394014
1.50057583162e+12,user7,PebbleTimeSteel,-540.0,271.0,-699.0,30.6190421,-96.3394014
1.50057583166e+12,user7,PebbleTimeSteel,-533.0,275.0,-696.0,30.6190421,-96.3394014
1.5005758317e+12,user7,PebbleTimeSteel,-538.0,293.0,-695.0,30.6190421,-96.3394014
1.50057583174e+12,user7,PebbleTimeSteel,-526.0,297.0,-701.0,30.6190421,-96.3394014
1.50057583178e+12,user7,PebbleTimeSteel,-527.0,296.0,-716.0,30.6190421,-96.3394014
1.50057583182e+12,user7,PebbleTimeSteel,-532.0,296.0,-690.0,30.6190421,-96.3394014
1.50057583186e+12,user7,PebbleTimeSteel,-537.0,282.0,-692.0,30.6190421,-96.3394014
1.5005758319e+12,user7,PebbleTimeSteel,-541.0,287.0,-702.0,30.6190421,-96.3394014
1.50057583194e+12,user7,PebbleTimeSteel,-549.0,282.0,-698.0,30.6190421,-96.3394014
1.50057583198e+12,user7,PebbleTimeSteel,-539.0,283.0,-702.0,30.6190421,-96.3394014
1.50057583202e+12,user7,PebbleTimeSteel,-533.0,266.0,-724.0,30.6190421,-96.3394014
1.50057583206e+12,user7,PebbleTimeSteel,-534.0,271.0,-710.0,30.6190421,-96.3394014
1.50057583210e+12,user7,PebbleTimeSteel,-530.0,274.0,-711.0,30.6190421,-96.3394014
1.50057583214e+12,user7,PebbleTimeSteel,-528.0,285.0,-699.0,30.6190421,-96.3394014
1.50057583218e+12,user7,PebbleTimeSteel,-529.0,274.0,-702.0,30.6190421,-96.3394014
1.50057583222e+12,user7,PebbleTimeSteel,-530.0,289.0,-701.0,30.6190421,-96.3394014
1.50057583226e+12,user7,PebbleTimeSteel,-537.0,302.0,-708.0,30.6190421,-96.3394014
1.5005758323e+12,user7,PebbleTimeSteel,-533.0,286.0,-702.0,30.6190421,-96.3394014
1.50057583234e+12,user7,PebbleTimeSteel,-542.0,285.0,-704.0,30.6190421,-96.3394014
1.50057583239e+12,user7,PebbleTimeSteel,-538.0,270.0,-702.0,30.6190421,-96.3394014
1.50057583243e+12,user7,PebbleTimeSteel,-541.0,279.0,-698.0,30.6190421,-96.3394014
1.50057583247e+12,user7,PebbleTimeSteel,-540.0,279.0,-697.0,30.6190421,-96.3394014
1.50057583251e+12,user7,PebbleTimeSteel,-540.0,270.0,-704.0,30.6190421,-96.3394014
1.50057583255e+12,user7,PebbleTimeSteel,-539.0,258.0,-690.0,30.6190421,-96.3394014
1.50057583259e+12,user7,PebbleTimeSteel,-542.0,257.0,-698.0,30.6190421,-96.3394014
1.50057583263e+12,user7,PebbleTimeSteel,-537.0,269.0,-704.0,30.6190421,-96.3394014
1.50057583267e+12,user7,PebbleTimeSteel,-534.0,284.0,-710.0,30.6190421,-96.3394014
1.50057583271e+12,user7,PebbleTimeSteel,-529.0,266.0,-703.0,30.6190421,-96.3394014
1.50057583275e+12,user7,PebbleTimeSteel,-541.0,280.0,-701.0,30.6190421,-96.3394014
1.50057583279e+12,user7,PebbleTimeSteel,-540.0,279.0,-701.0,30.6190421,-96.3394014
1.50057583283e+12,user7,PebbleTimeSteel,-542.0,290.0,-700.0,30.6190421,-96.3394014
